nameWell,comments
NO 15/9-F-11 B,Plugged in verified and switched on MWD tools.
NO 15/9-F-11 B,"RIH 12 1/4"" BHA on 5 1/2"" HWDP from 25 m to 247 m"
NO 15/9-F-11 B,Removed master bushing and installed auto slips.
NO 15/9-F-11 B,"RIH with 12 1/4"" BHA on 5 1/2"" DP filling string every 1000 m from 247 m to 2870 m."
NO 15/9-F-11 B,Filled string and recorded SCRs.
NO 15/9-F-11 B,"Washed/reamed in hole from 2870 m to 2917 m with 3500 lpm, 225 bar, 20 rpm, 10-13 kNm."
NO 15/9-F-11 B,"Drilled and orientated 12 1/4"" hole from 2917 m to 3103 with 3800 lpm, 268 bar, 100 rpm, 17-27 kNm, WOB 8-12 MT, ECD 1,30 sg EMW.
Average ROP 22 meter/hour."
NO 15/9-F-11 B,"Drilled and orientated 12 1/4"" hole from 3103 m to section TD at 3197 m with 3800 lpm, 268 bar, 100 rpm, 17-27 kNm, WOB 8-12 MT, ECD 1,30 sg EMW. Recorded TD survey
Average ROP 18 meter/hour.
TD called at 05:10 hrs."
NO 15/9-F-11 B,"Circulated hole clean 3.5 BU with 3800 lpm, 255 bar, 120 rpm, 12-20 kNm while recipricating string."
NO 15/9-F-11 B,Flowchecked well for 30 min - Well Static.
NO 15/9-F-11 B,"Dropped pump down Gyro and pumped down same with 800 lpm, 19 bar. Confirmed tool initialized and started."
NO 15/9-F-11 B,"POOH with 12 1/4""  BHA on 5 1/2""  DP from 3152 m to 2305 m wet while recording gyro survey.
Average. tripping speed 171 m/hr."
NO 15/9-F-11 B,Flowchecked well for 30 min - Well static.
NO 15/9-F-11 B,"Pumped slug and POOH with 12 1/4""  BHA on 5 1/2"" DP from 2305 m to 247 m . 
Average. tripping speed 915 m/hr."
NO 15/9-F-11 B,"Flowchecked well for 30 min - Well static

Meanwhile removed auto slips and installed master bushing."
NO 15/9-F-11 B,"POOH with 12 1/4""  BHA on 5 1/2"" DP from 247 m to 140 m."
NO 15/9-F-11 B,Held TBT. Recover gyro tool string and L/O same.
NO 15/9-F-11 B,"POOH 12 1/4"" BHA including HWDP to surface and L/O same.
L/O 6 5/8"" HWDP in singles to be sent ashore due to heavy wear on threads.
Bit grading: 1-2-WT-S-X-I-NO-TD"
NO 15/9-F-11 B,Serviced drilling equipment. Clean and clered rig floor.
NO 15/9-F-11 B,"P/U and M/U jet sub and wearbushing retrieval tool. RIH and washed BOP cavities with 1000 lpm, 5 bar."
NO 15/9-F-11 B,RIH with wearbushing retrieval tool and engaged wearbushing with 5 MT down wight. Picked up 45 MT overpull and released wearbushing.
NO 15/9-F-11 B,"POOH and L/O wearbushing retrieval tool and dressed wellhead with 2000 lpm, 18 bar."
NO 15/9-F-11 B,"R/U handling equipment for 9 5/8"" casing.
Note Includes shift change and weekly fire drill."
NO 15/9-F-11 B,"P/U 9 5/8"" shoe joint verified float function and dropped bypass baffle. M/U shoe joint and intermediate joint unable to get good make-up grath."
NO 15/9-F-11 B,Broke out and layed out intermediate joint.
NO 15/9-F-11 B,"P/U back-up intermediate joint and M/U shoe joint, intermediate joints and landing collar joint. Thread locked connections."
NO 15/9-F-11 B,"RIH with 53.5 ppf 9 5/8"" casing from 49 m to 334 m . Filled casing every joint  
Average running rate 5 joints/hr. 
Observed shoe float switch to self filling mode.
"
NO 15/9-F-11 B,"M/U circulation swedge and broke circulation with 200 lpm, 2 bar. Stepped up pumps from 200 lpm in increments of 600 lpm, 8.5 bar, 1000 lpm, 12 bar to 3000 lpm, 61 bar and close shoe float self filling ports."
NO 15/9-F-11 B,"RIH with 53.5 ppf 9 5/8"" casing from 334 m to 827 m . Filled casing every joint..
Average running rate 10 joints/hr."
NO 15/9-F-11 B,"RIH with 53.5 ppf 9 5/8"" casing from 827 m to 1270 m . Filled casing every joint. 
Average running rate10 joints/hr."
NO 15/9-F-11 B,"Held TBT. RIH with 53.5 ppf 9 5/8"" casing stands from 1270 m to 2563 m . Filled casing every stand.
Average running rate 24 joints/hr."
NO 15/9-F-11 B,"Held TBT. Changed out casing running equipment from 9 5/8"" to 10 3/4"". P/U and M/U 9 5/8"" X 10 3/4"" X/over. Removed 9 5/8"" auto slips and installed 10 3/4"" and hook- up control lines. 
Meanwhile: Performed deck management on cantilever and removed back-up joints."
NO 15/9-F-11 B,"RIH with 65.7 ppf 10 3/4"" casing from 2563 m to 2808 m. Filled casing every joint. 
Average running rate 7 joints/hr.  
Unable to function horizonta tranfer system [HTS]."
NO 15/9-F-11 B,Troubleshoot HTS failure.
NO 15/9-F-11 B,"RIH with 65.7 ppf 10 3/4"" casing from 2808 m to 3047 m. Filled casing every joint. 
Average running rate 8 joints/hr."
NO 15/9-F-11 B,"Held TBT. Changed to 5 1/2""  handling equipment."
NO 15/9-F-11 B,"P/U and M/U 9 5/8"" X 10 3/4"" casing hanger."
NO 15/9-F-11 B,Picked up and removed auto slips. RIH casing hanger below rotary and installed outerring and masterbushing. Removed casing tong and cleared rig floor of any excees equipment.
NO 15/9-F-11 B,"RIH with 65.7 ppf 10 3/4"" casing on 5 1/2"" HWDP landing string from 3047 m to 3179 m. Washed down last stand with 500 lpm, 22 bar."
NO 15/9-F-11 B,P/U and M/U cement stand.
NO 15/9-F-11 B,Recorded Up/Dn weight 295/195 MT and RIH with casing hanger. Sat down 7 MT marked pipe and verified landing point. Picked up 45 MT overpull and marked pipe. Slacked off weight and sat down 7 MT. Rotated pipe 1/4 HR turn and verified stem free. Picked up 3 MT overpull prior to cement job.
NO 15/9-F-11 B,"Broke circulation and staged up pumps to 1700 lpm, 46 bar - No Loss to formation.
Meanwhile: Held TBT, pressure tested cement lines and lined up for cement job."
NO 15/9-F-11 B,"Verified cement line up and pumped 27 m3 of 1.52 sg spacer with 1200 lpm, 38 bar. Mixed and pumped 16.8 m3 of 1.90 sg cement slurry 650 lpm. Displaced the cement to the rig floor with 3m3. Zeroed stroke counters and displaced the cement with 92 m3 (4152 strokes) 1.28 sg OBM, 2500 lpm 36 bar. Observed indication of losses. 
Slowed down pumps and displaced cement to 110 m3 (4954 strokes) with 2000 lpm, 32 bar. Slowed down pumps to 500 lpm (FCP 40 bar) and diplaced cement with calculated displacement volume plus 1/2 shoetrack volume. Total displacement volume with rig pumps 116 m3 (5227 strokes). No indication of top plug bumped.
Total losses while displacement 7-9 m3."
NO 15/9-F-11 B,"Bleed off pressure and checked for back flow. Monitored for back flow on trip tank. Recorded 1.2 m3 back flow over a periode of 1 hr. Closed full open safety [FOSV] valve and monitored annulus on trip tank.

Meanwhile: Isolated drilling equipment and performed general maintenance."
NO 15/9-F-11 B,"L/D cement head and checked for back flow. Observed flow from string 
Closed FOSV and installed circulation swedge. Lined up surface lines to cement unit and applied 32 bar monitoring for pressure build-up. Recorded 35 bar pressure build-up to 67 bar. Pressured up to 69 bar and held back pressure."
NO 15/9-F-11 B,Performed general rig floor maintenance and serviced drilling equipment.
NO 15/9-F-11 B,Bled off pressure and monitored for pressure build-up. No pressure build-up observed.
NO 15/9-F-11 B,Performed general rig floor maintenance and serviced drilling equipment.
NO 15/9-F-11 B,Performed general rig floor maintenance and serviced drilling equipment.
NO 15/9-F-11 B,"Rigged up, slipped and cut 44 m drill line. Cleaned and cleared rig floor."
NO 15/9-F-11 B,"Held TBT. Line up cement unit, flushed and pressure tested lines to 20/250 bar for 5/10 min."
NO 15/9-F-11 B,"Changed test string configuration to allow csg test to be done in one operation with cement unit and switch to mud pumps for injection test.
R/D surface lines and circulation swedge."
NO 15/9-F-11 B,"Held TBT. M/U full open safety valve [FOSV], side entry sub and 5 1/2"" HWDP double. Screwed in top drive and R/U surface lines. Picked up 3 MT overpull."
NO 15/9-F-11 B,"Flushed and pressure tested lines to 20/250 bar for 5/10 min. Tested 9 5/8"" X 10 3/4"" casing to 20/250 bar for 5/10 min, 1803 L pumped and returned."
NO 15/9-F-11 B,Held string in tension and released casing running tool with 4 3/4 left hand turns.
NO 15/9-F-11 B,"Spaced out and closed upper pipe ram. Lined up cement unit and performed injection test to 113 bar, 8.9/4 m3 Pumped/returned."
NO 15/9-F-11 B,"Bleed back pressure and open rams. Lowered string to work hiegth, and R/D surface hose, close Lotorq. valve and open FOSV."
NO 15/9-F-11 B,"Spaced out and closed upper pipe rams. Bullheaded 77 m3 1.10 sg brine with 1000 lpm, 112 bar."
NO 15/9-F-11 B,"Shot off pumps and allowed pressure to stabilize for 10 min at 98 bar. Bleed off pressure in increemnts.
Bleed down from 98 bar to 79 bar, return 1.9  m3 pressure estab. at 86 bar. 
Bleed down to 50 bar return 1.6 m3, pressure estab. at 74 bar. 
Bleed down to 30 bar, return 2 m3, pressure estab. 60 bar. 
Bleed down to 24 bar, return 1.3 m3, pressure estab. 13 bar. 
Bleed down to  0 bar, return 1.2 m3 
- total 8 m3 retuns."
NO 15/9-F-11 B,RIH and M/U casing running tool with 4 right hand turns.
NO 15/9-F-11 B,"Sat and pressure leak tested seal assembly to 35/207 bar for 5/10 min, 482/450 Litres Pumped/returned."
NO 15/9-F-11 B,"Picked-up 45 MT overpull and pressure tested seal assembly to 20/345 bar for 5/10 min, 456/450 Litres Pumped/returned."
NO 15/9-F-11 B,Released casing running tool with 4 1/2 right hand turns. POOH to surface and L/D casing running tool
NO 15/9-F-11 B,Cleaned and cleared rig floor.
NO 15/9-F-11 B,P/U wearbushing combination tool and jet sub. RIH and landed wear bushing with 5MT down weight. Picked up 5 MT overpull and verified wearbushing latch in. Slacked off 5 MT down weight on tool prior to BOP test.
NO 15/9-F-11 B,Displaced BOP and pressure test BOPs to 20/345 bar for 5/10 min
NO 15/9-F-11 B,Pressure tested BOPs to 20/345 bar for 5/10 min
NO 15/9-F-11 B,POOH with wearbushing running tool and L/D same.
NO 15/9-F-11 B,Pressure tested blind shear rams and casing to 20/345 bar for 5/10 min
NO 15/9-F-11 B,"Vacated rig floor due to exhaust fumes from production module. 
Monitored exhaust CO level every 15 min. 
"
NO 15/9-F-11 B,Held TBT. Flushed lines and tested standpipe to 20/400 bar for 5/10 min.
NO 15/9-F-11 B,"Held TBT. P/U and M/U 8 1/2"" Clean Out BHA including HWDP to 156 m."
NO 15/9-F-11 B,"Displaced riser to 1.28 sg OBM with 1700 lpm, 35 bar."
NO 15/9-F-11 B,"Held TBT. RIH 8 1/2"" clean out BHA from 156 m to 196 m and performed choke drill."
NO 15/9-F-11 B,Removed masterbushing and installed auto slips.
NO 15/9-F-11 B,"RIH 8 1/2"" clean out BHA on 5 1/2"" DP from 196 m to 3101 m, filling string every 1000 m.
Average tripping speed 775 m/hr."
NO 15/9-F-11 B,"Washed down from 3101 m to 3128 m with 2000 lpm, 140 bar, 30 rpm, 12-15 kNm."
NO 15/9-F-11 B,"RIH and recorded weight at 3128 m with 5 MT. Drilled excess cement from 3128 m to 3135 m with 2500 lpm, 190 bar, 60 rpm, 12-15 kNm. Observed shackers overflow."
NO 15/9-F-11 B,Picked of bottom and screened down shackers.
NO 15/9-F-11 B,"Drilled excess cement from 3135 m to 3141 m with 2400 lpm, 140 bar, 60 rpm, 11-15 kNm."
NO 15/9-F-11 B,"Tagged top of cement at 3141 m. Drilled firm cement from 3141 m to 3177 m with 2400 lpm, 140 bar, 60 rpm, 11-16 kNm, WOB 10-16 MT, Average ROP 18 m/hr."
NO 15/9-F-11 B,"Drilled cement from 3177 m to 3187 m with 2400 lpm, 140 bar, 60 rpm, 11-16 kNm, WOB 10-16 MT, Average ROP 20 m/hr."
NO 15/9-F-11 B,Flow checked for 15 min - Well static.
NO 15/9-F-11 B,"Pumped out of hole with scraper assembly from 3187 m to 2640 m with 2500 lpm, 165-150 bar, 120 rpm, 9-16 kNm making tree passes on every stand racked."
NO 15/9-F-11 B,Flow checked for 15 min - Well static
NO 15/9-F-11 B,"Pumped slug and POOH with 8 1/2"" clan out BHA on 5 1/2"" DP from 2640 m to 156 m.
Average tripping speed 994 m/hr."
NO 15/9-F-11 B,"Flowchecked well for 15 min - Well static
Meanwhile: Removed auto slips and installed masterbushing."
NO 15/9-F-11 B,"POOH on 5 1/2"" HWDP from 156 m to surface and layed out 8 1/2"" clean out BHA."
NO 15/9-F-11 B,Cleaned and cleared rig floor.
NO 15/9-F-11 B,Held TBT. R/U wireline equipment and M/U cement bond log [CBL] tool string.
NO 15/9-F-11 B,RIH CBL tool string from surface to 3187 m.
NO 15/9-F-11 B,"POOH while logging from 3187 m to 2500 m. 
TOC at 2679 m."
NO 15/9-F-11 B,POOH with CBL tool string from 2500 m to surface.
NO 15/9-F-11 B,L/O CBL tool string and R/D wireline equipment.
NO 15/9-F-11 B,Cleaned and cleared rig floor.
NO 15/9-F-11 B,"Held TBT. Changed to 5""  handling equipment"
NO 15/9-F-11 B,"P/U and M/U 8 1/2"" rotary steerable BHA"
NO 15/9-F-11 B,"P/U and M/U 8 1/2"" rotary steerable BHA"
NO 15/9-F-11 B,Plugged-in tools and attempted to verify communication - NoGo
NO 15/9-F-11 B,"Troubleshoot MWD tools.
Broke connection at Flex stab and BCPM cleaned same. M/U connetion and plugged- in tools - OK"
NO 15/9-F-11 B,Held TBT. Barriered off rig floor and installed RA source.
NO 15/9-F-11 B,"P/U and M/U 8 1/2"" rotary steerable BHA including 5 1/2"" HWDP to 186 m."
NO 15/9-F-11 B,Removed masterbushing and installed auto slips.
NO 15/9-F-11 B,"RIH with 8 1/2"" rotary steerable  BHA on 5 1/2"" DP from 186 m 1000 m.
Average tripping speed 1628 m/hr."
NO 15/9-F-11 B,"Filled string with 1.28 sg OBM and shallow tested tools with 2300 lpm, 140 bar.."
NO 15/9-F-11 B,Performed choke drill.
NO 15/9-F-11 B,"RIH w/ith 8 1/2"" rotary steerable BHA on 5 1/2"" DP from 1000 m to 3171 m filling string every 1000 m.
 Average tripping speed 1010 m/hr. Avg."
NO 15/9-F-11 B,"Established washing parameters and washed down from 3171 m to 3187 m with 1800 lpm, 40 bar, 40 rpm, 12-13 kNm."
NO 15/9-F-11 B,"Tagged TOC at 3187 m . Drilled shoetrack and rathole from 3187 m to 3197 m with 2000 lpm, 163 bar,60 rpm, 15-19 kNm."
NO 15/9-F-11 B,"Drilled 3 m new formation from 3197 m to  3200 m with 2000 lpm, 163 bar,60 rpm, 15-19 kNm. Wiped through shoetrack - No restrictions recorded."
NO 15/9-F-11 B,Circulated hole clean to even MW in/out of 1.28 sg.
NO 15/9-F-11 B,"Lined-up cement unit, flushed and tested lines. Close BOP and performed FIT to 1.65 sg EMW with 101 bar surface pressure, 866/866 litres Pumped/Returned.."
NO 15/9-F-11 B,"Recorded survey at 3180 m with 2000 lpm, 158 bar. Washed down and established drilling parameters."
NO 15/9-F-11 B,"Drilled and orientated 8 1/2"" hole from 3200 m to 3250 m with 2400 lpm, 214 bar, 1.53 sg EMW, 80-120 rpm, 22-30 kNm, WOB 8-10 MT, Average ROP 12 m/hr"
NO 15/9-F-11 B,Recorded SCRs and tared CoPilot.
NO 15/9-F-11 B,"Drilled and orientated 8 1/2"" hole from 3250 m to 3271 m with 2400 lpm, 214 bar, 1.53 sg EMW, 150 rpm, 22-30 kNm, WOB 8-10 MT, Average ROP 11 m/hr."
NO 15/9-F-11 B,"Drilled and orientated 8 1/2"" hole from 3271 m to 3345 m with 2400-2500 lpm, 215-225 bar, 1.54-1.56 sg EMW, 150-160 rpm, 13-19 kNm, WOB 6-10 MT, Average ROP 12 m/hr."
NO 15/9-F-11 B,"Drilled and orientated 8 1/2"" hole from 3345 m to 3481 m with 2500 lpm, 225-238 bar, 1.55-1.56 sg EMW, 160 rpm, 15-22 kNm, WOB 7-8 MT, Average ROP 23 m/hr. Top Hugin formation found at 3468 m."
NO 15/9-F-11 B,"Drilled and orientated 8 1/2"" hole from 3481 m to 3648 m with 2500 lpm, 231-238 bar, 1.55-1.56 sg EMW, 160 rpm, 17-22 kNm, WOB 5-7 MT, Average ROP 24 m/hr, Max gas 1.6 %"
NO 15/9-F-11 B,"Drilled and orientated 8 1/2"" hole from 3648 m to 3776 m with 2500 lpm, 231-238 bar, 1.55-1.56 sg EMW, 160 rpm, 17-22 kNm, WOB 5-7 MT, Average ROP 25 m/hr, Max gas 1.6 %"
NO 15/9-F-11 B,"Drilled and orientated 8 1/2"" hole from 3776 m to 3839 m with 2500 lpm, 235-238 bar, 1.56-1.57 sg EMW, 160 rpm, 17-22 kNm, WOB 5-7 MT, Average ROP 23 m/hr, Max gas 1.6 %"
NO 15/9-F-11 B,"Reduced ROP to to enable geosteering. Drilled and orientated 8 1/2"" hole from 3839 m to 3852 m with 2500 lpm, 233-235 bar, 1.55-1.56 sg EMW, 160 rpm, 13-18 kNm, WOB 1-4 MT, Average ROP 4 m/hr, Max gas 0.3 %"
NO 15/9-F-11 B,"Reduced ROP to enable geosteering. Drilled and orientated 8 1/2"" hole from 3852 m to 3919 m with 2500 lpm, 230 bar, 1.54-1.55 sg EMW, 160 rpm, 15-22 kNm, WOB 3-6 MT, Average ROP 11 m/hr, Max gas 0.1 %"
NO 15/9-F-11 B,"Reduced ROP to enable geosteering. Drilled and orientated 8 1/2"" hole from 3919 m to 3980 m with 2500 lpm, 230 bar, 1.54-1.55 sg EMW, 160 rpm, 17-22 kNm, WOB 5-7 MT, Average ROP 12 m/hr, Max gas 0.1 %"
NO 15/9-F-11 B,"Drilled and orientated 8 1/2"" hole from 3980 m to 4141 m with 2500 lpm, 235-238 bar, 1.56-1.57 sg EMW, 160 rpm, 17-22 kNm, WOB 5-7 MT, Average ROP 23 m/hr, Max gas 1.6 %"
NO 15/9-F-11 B,"Drilled and orientated 8 1/2"" hole from 4141 m to 4283 m with 2500 lpm, 243-245 bar, 1.56-1.57 sg EMW, 160 rpm, 18-26 kNm, WOB 4-8 MT, Average ROP 24 m/hr, Max gas 1.7 %"
NO 15/9-F-11 B,"Drilled and orientated 8 1/2"" hole from 4283 m to 4376 m with 2500 lpm, 240\6 bar, 1.56-1.57 sg EMW, 160 rpm, 20-32 kNm, WOB 3-6 MT, Average ROP 16 m/hr, Max gas 1.7 %"
NO 15/9-F-11 B,"Drilled and orientated 8 1/2"" hole from 4376 m to 4479 m with 2500 lpm, 249-252 bar, 1.56-1.57 sg EMW, 160 rpm, 20-24 kNm, WOB 5-7 MT, Average ROP 17 m/hr, Max gas 0.3 %"
NO 15/9-F-11 B,"Drilled and orientated 8 1/2"" hole from 4479 m to 4567 m with 2500 lpm, 257 bar, 1.57-1.58 sg EMW, 160 rpm, 22-28 kNm, WOB 3-13 MT, Average ROP 15 m/hr, Max gas 1.8 %"
NO 15/9-F-11 B,"Drilled and orientated 8 1/2"" hole from 4567 m to 4661 m with 2500 lpm, 260 bar, 1.57-1.59 sg EMW, 160 rpm, 22-29 kNm, WOB 3-13 MT, Average ROP 16 m/hr, Max gas 1.7 %"
NO 15/9-F-11 B,"Drilled and orientated 8 1/2"" hole from 4661 m to 4696 m with 2500 lpm, 255 bar, 1.56 sg EMW, 160 rpm, 25-30 kNm, WOB 10 MT, Average ROP 8 m/hr, Max gas 0.2 %"
NO 15/9-F-11 B,"Troubleshoot MWD tools. Worked string and circulated with 2500 lpm, 246 bar, 160 rpm, 25 kNm."
NO 15/9-F-11 B,"Drilled and orientated 8 1/2"" hole from 4696 m to section TD at 4770 m with 2500 lpm, 250-255 bar, 1.56-1.57 sg EMW, 160 rpm, 25-30 kNm, WOB 7-14 MT, Average ROP 8 m/hr, Max gas 0.1 %
Called TD at 17:36 hrs."
NO 15/9-F-11 B,"Circulated hole clean with 2500 lpm, 247 bar, 160 rpm. 25-28 kNm,, 1.52 sg EMW Circulated total 5 B/U."
NO 15/9-F-11 B,Recorded roadmap torque and flow checked - Well static.
NO 15/9-F-11 B,POOH wet from 4770 m to 4583 m. Average tripping speed 374 m/hr.
NO 15/9-F-11 B,POOH wet from 4583 m to 3508 m. Average tripping speed 331 m/hr.
NO 15/9-F-11 B,"Re-logged section across 3468 m with 30 m/hr to compare log response, bit depth from 3508 m to 3455 m."
NO 15/9-F-11 B,"POOH with 8 1/2"" BHA on 5 1/2"" DP wet from 3455 m to 3170 m. Average tripping speed 127 m/hr."
NO 15/9-F-11 B,Flowchecked well for 15 min- Well static
NO 15/9-F-11 B,Function tested BOPs
NO 15/9-F-11 B,"Recorded torque and pipe stretch for 7"" liner running."
NO 15/9-F-11 B,"Pumped slug POOH with 8 1/2"" BHA on 5 1/2"" DP from 3170 m to 1558 m. Average tripping speed 1290 m/hr. 
Observed problem with zone management system."
NO 15/9-F-11 B,Troubleshoot zone manegement system
NO 15/9-F-11 B,"POOH with 8 1/2"" BHA on 5 1/2"" DP from 1558 m to 186 m. Average tripping speed 1097 m/hr."
NO 15/9-F-11 B,Flowchecked well for 15 min- Well static
NO 15/9-F-11 B,"L/D 8 1/2"" rotary steerable BHA including HWDP from 186 m to surface.
Bit grading: 2, 4, WT, N, X, I, BT, TD"
NO 15/9-F-11 B,Cleaned and cleared rig floor.
NO 15/9-F-11 B,"Held TBT. R/U 7"" handling equipment."
NO 15/9-F-11 B,"P/U 7""  shoe joint, 3 ea. intermediate joint, float collar joint and landing collar. Verified floats function."
NO 15/9-F-11 B,"RIH with 29 ppf 7"" liner from 60 m to 341 m. Average 4 joints/hrs.
Note: Slow running speed. only one casing handling equipment operator. Due to cancelled helicopters"
NO 15/9-F-11 B,"RIH with 29 ppf 7"" liner from 341 m to 1418 m. Average 5.2 joints/hrs. L/O a total of 6 joints w/ damged treads."
NO 15/9-F-11 B,"RIH with 29 ppf 7"" liner from 1418 m to 1666. Average 4 joints/hrs. L/O 4 joints w/ damaged treads (Total for the run: 17)."
NO 15/9-F-11 B,Performed Pre-job Meeting prior to P/U Liner Hanger.
NO 15/9-F-11 B,"Changed handling equipment. P/U and M/U liner hanger. Rigged down casing equipment. Changed handling equipment to 5 1/2"" drill pipe."
NO 15/9-F-11 B,"RIH with 7""  liner on 5 1/2""  landing string from 1666m MD to 3192m MD inside casing. 
Average tripping speed 190 m/hr. 
No losses to formation."
NO 15/9-F-11 B,Broke circulation and increased flow rate in steps to 1000 lpm and 66 bar. Circulated one liner volume with 1000 lpm and 66 bar.
NO 15/9-F-11 B,"RIH with 7""  liner on 5 1/2""  landing string from 3192m MD to 3856m MD. 
Average tripping speed 221 m/hr. 
No losses to formation."
NO 15/9-F-11 B,"From 3856m MD, observed frequent tight spots corresponding with high doglegs. 
Ran in hole with 7""  liner on 5 1/2""  landing string and worked through tight spots from 3856m MD to 4095m MD. 

Average tripping speed 119 m/hr. 
No losses to formation."
NO 15/9-F-11 B,"RIH with 7""  liner on 5 1/2""  landing string from 4095m MD to 4254m MD. 
Average tripping speed 159 m/hr. 
No losses to formation."
NO 15/9-F-11 B,"RIH with 7""  liner on 5 1/2""  landing string from 4254m MD to 4745m MD. 
Average tripping speed 196 m/hr. 
No losses to formation."
NO 15/9-F-11 B,"Established circulation with 250 lpm and 60 bar. Verified parameters (up / down weights) and ran in hole with 7"" liner on 5 1/2"" drill pipe from 4254m MD and tagged TD at 4271m MD.

Meanwhile: Performed toolbox talk prior to make up cement stand."
NO 15/9-F-11 B,"Spaced out with liner hanger to 3100m MD, liner shoe at 4769 m MD. Made up cement head."
NO 15/9-F-11 B,Attempted to establish circulation with 100 lpm. Immediately triggered electronic popoff set at 70 bar. Investigated pressure build up in cement head.
NO 15/9-F-11 B,"Broke out and laid down cement head and drill pipe pup. Inspected same.

Meanwhile: Cleaned and tidied rig floor. Established circulation with 360 lpm and 68 bar after confirmation that both darts were still in the cement head."
NO 15/9-F-11 B,Broke off top drive and picked up and made up cement head. Dressed same.
NO 15/9-F-11 B,Established circulation to 850 lpm and 87 bar in steps. Circulated 2 x open hole volume. Established rotation at 20 rpm and 25-28 kNm. Continued circulating bottoms up with 850 lpm and 87 bar.
NO 15/9-F-11 B,Dropped ball and circulated same down with 500 lpm and 60 bar. Activated hanger and verified hanger set by slacking off 30MT - ok.
NO 15/9-F-11 B,Sheared out ball seat by pumping with 225 bar.
NO 15/9-F-11 B,"Established loss free circulation with 900 lpm and 90 bar, and rotation with 20 rpm and 19-24 kNm.  Circulated and conditioned mud prior to cement operation."
NO 15/9-F-11 B,Pressure tested surface lines to 200 bar for 10 minutes - ok.
NO 15/9-F-11 B,"Pumped 5 m3 of 0.8 sg base oil at 900 lpm and 15 m3 of 1.35 sg tuned spacer followed by 3 m3 0.8 sg base oil. Closed IBOP and put 30 bar above. Opened lo-torque valve and dropped dart #1 for bottom plug. 

Mixed and pumped 26.7m3 1.90 sg cement slurry followed by 900 liter of drill water to displace lines. Dropped dart #2. Lined over to rig pumps and displaced cement with 1.32 sg oil based mud and 900 lpm.

Sheared out bottom viper plug at 220 strokes.
Sheared out top viper plug at 1467 strokes.
Landed bottom viper plug at 1650 strokes.
Landed top viper plug at 2910 strokes.
Calculated efficiency: 95.8%.

Rotated with 20 rpm to 2700 strokes.
Stopped rotating liner after 2700 strokes due to torque limit exceeded.
Reduced pump rate to 500 lpm at 2830 strokes. 

Bumped top viper plug with 130 bar circulating pressure and pressured up to 270 bar for 5 minutes - ok."
NO 15/9-F-11 B,Bled down pressure to 5 bar to trip tank and perform inflow test for 5 minutes - no backflow.
NO 15/9-F-11 B,Pulled running tool up 4.2 m . Applied 30 tonne to set liner packer.
NO 15/9-F-11 B,Lined up to cement unit and verified line up. Closed upper annular and tested annulus and liner packer to 200 bar for 10 min - ok.
NO 15/9-F-11 B,"Stung out of PBR with liner hanger running tool by pressuring up liner to 70 bar, pulling out 5m and observed pressure drop."
