nameWell,comments
NO 15/9-F-1 B,Stopped rotation. Attempted to pass restriction with up to 50MT several times - no go.
NO 15/9-F-1 B,"Pulled out of hole with cleanout assembly on 5 1/2"" drill pipe from 2961m MD to 2822m MD."
NO 15/9-F-1 B,"Prepared to break out and lay down 9.5"" drift from cleanout assembly. Broke out 9.5"" drift and laid out same."
NO 15/9-F-1 B,Ran in hole with cleanout assemblyfrom 2822m MD to 2978m MD - ok.
NO 15/9-F-1 B,Ran in hole with cleanout assembly from 2978m MD to 3017m MD.
NO 15/9-F-1 B,Removed master bushings and installed PS21 slips.
NO 15/9-F-1 B,Ran in hole with cleanout assembly from 3017m MD to 3354m MD.
NO 15/9-F-1 B,"Made up top drive and filled pipe. Established circulation with 1000 lpm, 81 bar and 40 rpm. Scraped and cleaned production packer setting depth from 2934m MD to 2964m MD."
NO 15/9-F-1 B,"Continued washing down with cleanout assembly from 3400m MD to 3410m MD and landed polish mill in PBR at 2978m MD. Cleaned and polished PBR with 2000 lpm, 95 bar and 40 rpm."
NO 15/9-F-1 B,Circulated and conditioned liner volume with 1.32 sg oil based mud with 2000 lpm and 250 bar.
NO 15/9-F-1 B,"Sheared out pins in circulation sub with 15MT. Verified ports open. Circulated and conditioned casing and riser volume with 3500 lpm, 250 bar and 90 rpm."
NO 15/9-F-1 B,Cycled circulating tool to closed position. Ran in hole and landed on top of PBR. Cycled circulation tool to locked closed position. Pressure tested well commissioner element to 70 bar for 10 minutes - ok. Cycled well commissioner to open position.
NO 15/9-F-1 B,Displaced drill string with 22.5m3 base oil. Observed back pressure of 93 bar. Activated well commissioner packer.
NO 15/9-F-1 B,Took thermal expansion reference trend by observing pressure for 30 minutes - Pressure increased from 93 bar to 110 bar in 30 minutes.
NO 15/9-F-1 B,Performed toolbox talk prior to perform inflow test.
NO 15/9-F-1 B,Lined up to cement unit and pressured up lined to equalize backpressure in standpipe to 110 bar. Opened lo-torque valve to cement unit.
NO 15/9-F-1 B,"Performed inflow test in steps of 30 bar from 93 bar to 5 bar. Observed pressure for 30 minutes. Pressure increased 2 bar in 30 minutes.

Meanwhile: Performed prejob meeting prior to displace well to 1.03 sg brine."
NO 15/9-F-1 B,"Pressured up string to 100 bar to equalize pressure differential on well commissioner packer. Deactivated well commissioner packer and pulled polish mill 8 m, out of PBR while rotating with 10 rpm."
NO 15/9-F-1 B,"Pumped wash-train - 15 m3 push pill, 39 m3 cleaning pill, 1 x hole volume packer fluid. 
Displaced well to 1.03 sg brine with 1700 lpm and 160 bar."
NO 15/9-F-1 B,Continued displacing well to 1.03 sg brine. Observed large amounts of foam in flowline.
NO 15/9-F-1 B,Prepared to perform pressure test. Lined up to cement unit and pressured up same to 20 bar. Opened lo-torque and verified pressure drop.
NO 15/9-F-1 B,"Pressure tested well to 345 bar for 10 minutes - ok. Pumped a total of 1700 liters, bled 1700 liters back."
NO 15/9-F-1 B,Performed flowcheck for 30 minutes with 1.03 sg brine - well static.
NO 15/9-F-1 B,"Pulled out of hole with cleanout assembly on 5 1/2"" drill pipe from 3402m MD to 1042m MD."
NO 15/9-F-1 B,Observed hole not taking correct volume of mud while tripping out - performed flowcheck for 15 minutes with 1.03 sg brine - well static.
NO 15/9-F-1 B,"Pumped 10m3 1.03 sg brine at 1800 lpm, 64 bar and 90 rpm."
NO 15/9-F-1 B,Performed flowcheck for 30 minutes with 1.03 sg brine - well static.
NO 15/9-F-1 B,"Pulled out of hole with cleanout assembly on 5 1/2"" drill pipe from 1042m MD to 464m MD."
