nameWell,comments
NO 15/9-F-1 C,"Established circulation with 3700 lpm, 205 bar. Washed down from 1525 m to 1538 m. No drag or fill observed. Sent down link to autotrak."
NO 15/9-F-1 C,"Drilled 17 1/2"" hole from 1540 m to 1660 m with 4200 lpm, 257 bar, 130 rpm, 6-8 kNm, 2-3 WOB. ROP 40 m/hr  ECD 1,44 SG. Max gas 0,02 %. 
Obtained surveys as required.
Observed change in formation at 1572/1629/1659 m.
Blue Gardian left at 21:30 hrs unable to stay alongside on DP.
"
NO 15/9-F-1 C,"Drilled 17 1/2"" hole from 1660 m to 1684 m with 4200 lpm, 257 bar, 130 rpm, 6-8 kNm, 2-3 WOB. ROP 40 m/hr  ECD 1,44 SG. Max gas 0,02 %. 
Obtained surveys as required.
Took survey at 1684 m as DD instruction.
At 00:45 stopped drilling @ 1684 m, not able to discharge cuttings to vessel due to bad weather.
"
NO 15/9-F-1 C,"Waited one weather, not able to discharge cuttings to vessel due to bad weather.
Circulated btm's up due to full iso tanks with 4200 lpm, 257 bar, 130 rpm, 4-6 kNm. ECD 1,42 SG. Max gas 0,01 %. Reciprocated pipe from 1684 m to 1644 m. Total volume pumped 821 m3.
"
NO 15/9-F-1 C,"WOW.
Flow checked. Well static.
"
NO 15/9-F-1 C,"WOW.
POOH with 17 1/2"" BHA on 5 1/2"" DP from 1684 m to 1496 m.
"
NO 15/9-F-1 C,"WOW.
POOH with 17 1/2"" BHA on 5 1/2"" DP from 1496 m to 1320 m, 28 m inside 20"" shoe. No drag observed when entered 20"" shoe at 1348 m.
"
NO 15/9-F-1 C,"WOW.
M/U TDS to drill string and sent down link battery off.
"
NO 15/9-F-1 C,"WOW.
Performed pre-job meeting prior to manual handling. Remove PS-21 from rotary and install bushing and manual slips.
"
NO 15/9-F-1 C,"WOW.
Removed PS-21 from rotary and installed bushing and manual slips.
"
NO 15/9-F-1 C,"WOW.
Performed kick drill with crew.
"
NO 15/9-F-1 C,"WOW.
Performed pre-job meeting prior to continue to M/U 13 3/8"" casing and rack same in derrick.
"
NO 15/9-F-1 C,"WOW.
M/U 13 3/8"" casing and R/B 4 stands in derrick. M/U shoe track, backer locked and tested floats with water.
"
NO 15/9-F-1 C,"WOW.
Change out Baker down link skid.
Adjusted link tilt assy on TDS.
Serviced upper and lower IBOPs on TDS.
Performed service on BX-elevator and Iron roughneck.
Pressure tested Baker down link skid to 190 bar.
General rig service on drilling equipment.
Cleaned drilling modul.
"
NO 15/9-F-1 C,"Waited one weather, not able to discharge cuttings to vessel due to bad weather.
Performed high wind checks.
General rig service and preventive maintenance on drilling equipment.
Cleaned drilling modul, pump room, pit rom and shakers areas.
"
NO 15/9-F-1 C,"WOW.
General rig service and preventive maintenance on drilling equipment.
Performed PM on rotary table.
Performed service on PDM and HTS.
Function tested 500 ton spider elevators.
Performed service forw and aft PRS.
Changed out electrical switch on BOP HPU pump # 1."
NO 15/9-F-1 C,"WOW.
Blue Guardian alongside on port side. Connected up hose to boat. Swaco started to back load cuttings from iso tanks. Disconnected hose from Blue Guardian.
Removed manuelt slips and bushing from rotary. Installed PS-21 auto slips.
Performed pre-job meeting with crew prior to RIH with BHA on 5 1/2"" DP.
Transferred 2 iso tank, 40 ton."
NO 15/9-F-1 C,"WOW.
Established circulation in steps due to cold mud in to with 3500 lpm, 190 bar, 5-10 rpm. 
Sent down link to activate MWD battery on.
Blue Guardian alongside on stb side. Connected up hose to boat. Swaco continued to back load cuttings from iso tanks.
"
NO 15/9-F-1 C,"WOW.
RIH with 17 1/2"" BHA on 5 1/2"" DP from 1320 m to 1585 m. No drag observed when entered open hole at 1348 m.
Total amount of cuttings transferred to Blue Guardian 50 ton."
NO 15/9-F-1 C,"WOW.
RIH with 17 1/2"" BHA on 5 1/2"" DP from 1585 m to 1645 m."
NO 15/9-F-1 C,"WOW.
Established circulation in steps to with 3650 lpm, 220 bar. Sent down link to activate ribs. Washed down from 1645 m to 1684 m, tagged TD with 1 ton. No fill or draque observed."
NO 15/9-F-1 C,"Established drilling parameters with 4000 lpm, 255 bar, 130 rpm, 6-8 kNm. 
Took up down weight, 140/123 ton. Free rotating weight 130 ton."
NO 15/9-F-1 C,"Drilled 17 1/2"" hole from 1684 m to 1692 m with 4000 lpm, 273 bar, 130 rpm, 9-12 kNm, 7 WOB. ROP 30 m/hr  ECD 1,44 SG. Max gas 0,02 %. 
Obtained surveys as required.
Observed 500 ltr gain in active pit."
NO 15/9-F-1 C,Flow checked well. Well static.
NO 15/9-F-1 C,"Drilled 17 1/2"" hole from 1692 m to 1723 m with 4200 lpm, 270 bar, 130 rpm, 6-28 kNm, 6 WOB. ROP 30 m/hr  ECD 1,44 SG. Max gas 0,01 %. 
Obtained surveys as required."
NO 15/9-F-1 C,"Took SCR @ 1723 m, MW 1,4 SG, 30/40/50 stroks MP # 1, 7/12/19 bar, MP # 2, 7/12/20 bar."
NO 15/9-F-1 C,"Drilled 17 1/2"" hole from 1723 m to 1776 m with 4200 lpm, 270 bar, 130 rpm, 10-18 kNm, 8-12 WOB. ROP 35 m/hr  ECD 1,44 SG. Max gas 0,03 %. 
Obtained surveys as required."
NO 15/9-F-1 C,"Drilled 17 1/2"" hole from 1776 m to 1864 m with 4200 lpm, 270 bar, 130 rpm, 10-18 kNm, 8-12 WOB. ROP 35 m/hr  ECD 1,44 SG. Max gas 0,03 %. 
Obtained surveys as required."
NO 15/9-F-1 C,"Waited one weather, not able to discharge cuttings to vessel due to bad weather.
Circulated btm's up due to full iso tanks with 4300 lpm, 285 bar, 130 rpm, 4-10 kNm. ECD 1,43 SG. Max gas 0,06 %. Reciprocated pipe from 1684 m to 1644 m. Total volume pumped 282 m3."
NO 15/9-F-1 C,"WOW.
Pumped out of hole from 1864 m to 1713 m with 4000 lpm, 240 bar."
NO 15/9-F-1 C,Flow checked well. well static.
NO 15/9-F-1 C,"WOW.
POOH with 17 1/2"" BHA on 5 1/2"" DP from 1713 m to 1319 m, 29 m inside 20"" shoe. No drag observed when entered 20"" shoe at 1348 m."
NO 15/9-F-1 C,Serviced upper IBOP.
NO 15/9-F-1 C,"WOW.
RIH with 17 1/2"" BHA on 5 1/2"" DP from 1319 m to 1848 m. No drag observed when entered open hole at 1348 m. Filled pipe. Established circulation and washed down 1864 m."
NO 15/9-F-1 C,"Drilled 17 1/2"" hole from 1864 m to 1924 m with 4350 lpm, 284 bar, 130 rpm, 9-12 kNm, 7-10 WOB. ROP 40 m/hr  ECD 1,43 SG. Max gas 0,02 %. 
Obtained surveys as required."
NO 15/9-F-1 C,"Took SCR @ 1924 m, MW 1,4 SG, 30/40/50 stroks MP # 1. 8/14/21 bar, MP # 2. 8/13/21 bar."
NO 15/9-F-1 C,"Drilled 17 1/2"" hole from 1924 m to 2080 m with 4350 lpm, 284 bar, 130 rpm, 9-12 kNm, 7-10 WOB. ROP 40 m/hr  ECD 1,44 SG. Max gas 0,02 %. 
Obtained surveys as required.
Stringers @ 1991 m, 1998 m, 2024 m, 2033 m, 2046 m, 2051 m.
"
NO 15/9-F-1 C,"Drilled 17 1/2"" hole from 2080 m to 2088 m with 4300 lpm, 288 bar, 130 rpm, 8-18 kNm, 12 WOB. ROP 40 m/hr  ECD 1,44 SG. Max gas 0,01 %. 
Obtained surveys as required."
NO 15/9-F-1 C,"Waited one weather from 00:45 to 04:15 hrs. 
Not able to discharge cuttings to vessel due to bad weather.
Circulated well clean with with 4200 lpm, 265 bar, 130 rpm, 4-6 kNm. ECD 1,44 SG. Max gas 0,02 %. 
"
NO 15/9-F-1 C,"Drilled 17 1/2"" hole from 2088 m to 2120 m with 4300 lpm, 280 bar, 130 rpm, 8-18 kNm, 12 WOB. ROP 30 m/hr  ECD 1,44 SG. Max gas 0,01 %. Obtained surveys as required."
NO 15/9-F-1 C,"Drilled 17 1/2"" hole from 2120 m to 2209 m with 4300 lpm, 280 bar, 130 rpm, 8-18 kNm, 12 WOB. ROP 40 m/hr  ECD 1,44 SG. Max gas 0,01 %. 
Obtained surveys as required."
NO 15/9-F-1 C,"Took SCR @ 2209 m, MW 1,4 SG, 30/40/50 stroks MP # 1, 8/15/21 bar, MP # 3, 8/14/22 bar."
NO 15/9-F-1 C,"Performed drops check and serviced elevator, Meanwhile took survey."
NO 15/9-F-1 C,"Drilled 17 1/2"" hole from 2209 m to 2514 m with 4200 lpm, 275 bar, 140 rpm, 10-28 kNm, 12-20 WOB. ROP 40 m/hr  ECD 1,43 SG. Max gas 0,4 %. 
Obtained surveys as required. Took survey on bottom."
NO 15/9-F-1 C,"Started to circulate hole clean with 4200 lpm, 273 bar, 140 rpm, 8-12 kNm. ECD 1,43 SG. Max gas 0,08 %."
NO 15/9-F-1 C,"Circulate hole clean with 4200 lpm, 270 bar, 140 rpm, 8-12 kNm. ECD 1,41 SG. Max gas 0,05 %.
Circulated hole clean and swept hole with 2 x 5 m3 hi-vis.
R/B 1 stand for each stand btm's up to 2451m.
Total volume pumped 900 m3.
"
NO 15/9-F-1 C,"Circulated and conditioned mud weight to 1,41 SG.
R/B 1 stand for each stand btm's up to 2410 m.
Total volume pumped 450 m3."
NO 15/9-F-1 C,Sent down link to rips off. R/B stand to 2410 m.
NO 15/9-F-1 C,"Flow checked well. Well static. 
Meanwhile performed pre-job meeting with crew prior to POOH.
Cheched dies in PRS.
"
NO 15/9-F-1 C,"POOH with 17 1/2"" BHA  on 5 1/2"" DP from 2451 m to 2209 m. 158 ton up weight  no drag observed."
NO 15/9-F-1 C,"Pumped 4 m3 of 1,8 SG slug."
NO 15/9-F-1 C,"POOH with 17 1/2"" BHA  on 5 1/2"" DP from 2209 m to 2088 m.
First 5 stand pulled wet.
"
NO 15/9-F-1 C,"Problem with aft PRS, reset and parked same. Use fwd PRS, unplanned release of stand into derrick.
 
Hold SJA meeting and Tool box talk prior to retrieving stand.

Retrieved stand from Derrick as per plan/Procedure.

Rotated drill string every 15/30 mins ,4 kNm free torque observed.
"
NO 15/9-F-1 C,"POOH with 17 1/2"" BHA on 5 1/2"" DP from 2088 m to 1320 m, 28 m inside 20"" shoe. No drag observed when entered 20"" shoe at 1348 m."
NO 15/9-F-1 C,"Flow checked well. Well static.
"
NO 15/9-F-1 C,Serviced drill floor equipment.
NO 15/9-F-1 C,"POOH with 17 1/2"" BHA on 5 1/2"" DP from 1320 m to 270 m. 600 m/hr.
"
NO 15/9-F-1 C,"Flow checked well prior to pull BHA through BOP. Well static.
"
NO 15/9-F-1 C,"POOH with 17 1/2"" BHA from 270 m to 160 m. Dropped 2 7/8"" drift into HWDP."
NO 15/9-F-1 C,"Removed PS-21 from rotary. Installed master bushing and manuel slips.
"
NO 15/9-F-1 C,"POOH with 17 1/2"" BHA from 160 m to 109 m.
Performed pre-job meeting with crew prior to start handling BHA.
"
NO 15/9-F-1 C,Performed pre-job meeting with crew prior to start handling BHA.
NO 15/9-F-1 C,"POOH with 17 1/2"" BHA from 109 m to 23 m.
"
NO 15/9-F-1 C,Plugged into MWD tool and downloaded data.
NO 15/9-F-1 C,"POOH with 17 1/2"" BHA from 23 m and L/O MWD and autotrak on deck."
NO 15/9-F-1 C,Cleaned and cleared drill floor of excess equipment.
NO 15/9-F-1 C,Performed pre-job meeting prior to pull nominal seat protector.
NO 15/9-F-1 C,"M/U jet assy to HWDP and rih to 44 m.
Performed pre-job meeting prior to pull nominal seat protector.
"
NO 15/9-F-1 C,"P/U W.B RRT, M/U STD HWDP. Function tested as per GE instructs, RIH to 132 m."
NO 15/9-F-1 C,"M/U TDS, Jet wash W.H from 133 m to 140 m 3 x passes with 2000l lpm, 25 bar."
NO 15/9-F-1 C,"M/U TDS to string. RIH from 133 m to 138.9 m. Engaged W.B RRT as per G.E instructions. Set down 7 ton, P/U 3-5 ton overpull, W.B disengaged."
NO 15/9-F-1 C,"POOH from 138 m to 112 m. M/U TDS to string. Jet washed 3 x passes ( Jet  from 140m to 133 m ) with 2000 lpm, 27 bar."
NO 15/9-F-1 C,POOH from 112 m to 46 m.
NO 15/9-F-1 C,Performed pre-job meeting prior L/O W.B and W.B RRT.
NO 15/9-F-1 C,Released W.B and reset RRT as per G.E instructions L/O same.
NO 15/9-F-1 C,"POOH from 46 m, R/B and L/O jet sub assy. Meanwhile hold pre-job meeting prior to perform service TDS."
NO 15/9-F-1 C,Performed servic on TDS.
NO 15/9-F-1 C,"Performed pre-job meeting prior to rig up 13 3/8"" casing equipment."
NO 15/9-F-1 C,"R/U 13 3/8"" casing equipment. P/U casing tong and R/U same."
NO 15/9-F-1 C,"Performed pre-job meeting with new crew prior to rig up 13 3/8"" casing equipment."
NO 15/9-F-1 C,"R/U 13 3/8"" casing equipment. 
Removed BX-elevator and rotating arm. Installed Archer circulating tool to TDS. Installed 500 ton elevator. Checked space out for circulating tool. Installed FMS slips and attached hoses, function tested same."
NO 15/9-F-1 C,"Performed pre-job meeting prior to M/U shoe track and run 13 3/8"" casing."
NO 15/9-F-1 C,"P/U 13 3/8"" shoe track and M/U and thread locked to joint # C4 to 50 m."
NO 15/9-F-1 C,"RIH with 13 3/8"" casing stand from 50 to 1188 m. Running speed 189,5 m/hr.
Filled every stand while RIH.
Recorded up/down weight prior to entering open hole."
NO 15/9-F-1 C,"Performed pre-job meeting prior to run 13 3/8"" casing."
NO 15/9-F-1 C,"Checked casing equipment. Greased slips, elevator and casing tong."
NO 15/9-F-1 C,"RIH with 13 3/8"" casing stand from 1188 to 1348 m. Running speed 128 m/hr.
Filled every stand while RIH.
Recorded up/down weight prior to entering open hole, 185/170 ton."
NO 15/9-F-1 C,"RIH with 13 3/8"" casing stand from 1348 to 1848 m. Running speed 166,5 m/hr.
Filled every stand while RIH.
No drag observed when entered open hole at 1348 m."
NO 15/9-F-1 C,Greased elevator and checked casing tong.
NO 15/9-F-1 C,"RIH with 13 3/8"" casing stand from 1848 to 2362 m. Running speed 166,5 m/hr.
Filled every stand while RIH.
Counted remaining joints on deck.
"
NO 15/9-F-1 C,Performed pre-job meeting prior to R/D 500 ton elevator and B/O fill up tool from TDS. Install BX-elevator.
NO 15/9-F-1 C,"R/D 13 3/8"" casing equipment. 
R/D 500 ton elevator and B/O fill up tool from TDS. Installed BX-elevator."
NO 15/9-F-1 C,"P/U and M/U 13 3/8"" casing hanger. Removed seal protection and inspected Hanger seal area."
NO 15/9-F-1 C,"R/D 13 3/8"" casing equipment.
Removed FMS slips from rotary. Lowered 13 3/8"" casing hanger below rotary to 2372 m. Installed master bushing. Installed inner bushings and manual slips. R/D casing tong."
NO 15/9-F-1 C,"RIH with 13 3/8"" casing on 5 1/2"" HWDP landing string to 2413 m."
NO 15/9-F-1 C,"RIH with 13 3/8"" casing on 5 1/2"" HWDP landing string from 2413 m to 2453 m."
NO 15/9-F-1 C,"Washed down 13 3/8"" casing on 5 1/2"" HWDP landing string with 500 lpm,13 bar from 2453 m to 2505 m.
Took weight @ 2493 m 6-12 ton."
NO 15/9-F-1 C,B/U double from stand and R/B in fwd PRS.
NO 15/9-F-1 C,P/U and M/U cement head. Installed valves and cement line.
NO 15/9-F-1 C,"M/U TDS and established circulation with 500 lpm, 18 bar. Landed off casing at 2507,8 m and sat down all weight. Set hanger according to Vetco procedure. Took 2-3 ton tension."
NO 15/9-F-1 C,"Circulated 1 x casing 195 m3 with 2500 lpm, 35 bar. No losses observed.
Performed pre-job meeting prior to perform cement job.
Surface line tested to 27 bar.
Trapped 20 bar behind lower IBOP."
NO 15/9-F-1 C,"Pumped 25 m3 of 1,6 SG spacer with 2100 lpm, 23 bar through TDS with rig pumps.
Trapped 20 bar behind lower IBOP.
Released dart for bottom wiper blug."
NO 15/9-F-1 C,"Mixed and pumped 30,9 m3 of 1,92 SG cement slurry with 636 lpm, 18 bar. Released top dart. Displaced the cement to the rig floor with 1,5 m3 of drill water. Zeroed stroke counters. 
Observed bottom dart landed in bottom wiper plug after 970 ltr. Shear pressure 117 bar.
Observed top plug shared after 700 ltr, 64 bar.
Full returns during cementing."
NO 15/9-F-1 C,"Released top dart and displaced cement using rig pumps with 2500 lpm, 8 bar. Decreased to 2000 lpm prior to shear ,Sheared btm plug at 135 bar, 6686 stroke. Top plug landed at 8250 stroke. FCP 10 bar.
Full returns during displacement."
NO 15/9-F-1 C,"Pressure tested 13 3/8"" casing to 270 bar for 10 min using rig pumps. Test ok. Bleed off pressure to trip tank to 22 bar observed for pressure build up, non observed. Bled off remaining pressure to zero. Observed for back flow, no flow observed."
NO 15/9-F-1 C,Flushed lines from cement unit to Rig floor until clean. Removed surface lines and control lines from cement head.
NO 15/9-F-1 C,"Set seal assembly as per Vetco instruction. Flushed lines, performed line test 345 bar, 70 ltr pumped and received. Closed annular and Install seall assy as per Vetco procedure. applied 20/207 bar to stroke down MS seal. Volume pumped  317 ltr, volume recieved 306 ltr. Tested seal assy as per Vetco Procedure with 45 ton overpull. Close Annular and pressure test MS seal assy to 20/345bar 5/10 min as per procedure. Observed 2 bar drop off on low pressure test, bled off pressure and functioned annular open/close and performed re test. Observed drop on low pressure test with annular, bled off pressure.
Closed Lower pipe pams  and attempt to test seal assy no success."
NO 15/9-F-1 C,"Evaluated leak on line test. Test surface lines 20/345bar 5/10min, function all valves. Lined up on cement line also test line to eliminate posible leaking valves. Good test.	"
NO 15/9-F-1 C,"Closed annular and pressure tested  seal assy 20/345 bar, 5/10 min."
NO 15/9-F-1 C,Released PADPRT as per Vetco procedures POOH from 139 m to 137 m.
NO 15/9-F-1 C,Performed pre-job meeting prior to B/O and L/D cement head and PADRPT.
NO 15/9-F-1 C,B/O and L/D cement head and PADRPT.
NO 15/9-F-1 C,Cleaned and cleared rig floor of excess equipment.
NO 15/9-F-1 C,"Installed 2 sponge balls in string circulated pipe clean weth 3500 lpm, 42 bar."
NO 15/9-F-1 C,POOH with PADRPT from 137 m and L/D same.
NO 15/9-F-1 C,Performed pre-job meeting prior to pressure test BOP.
NO 15/9-F-1 C,"Performed line test to 270 bar, 5 min. Closed BSR,  pressure tested same to 20/270 bar, 5/10 min."
NO 15/9-F-1 C,"M/U jet sub assy to stand HWDP RIH to 44 m. M/U WBRRT to W.B, M/U to stand HWDP. Function test WBRRT engage / disengage."
NO 15/9-F-1 C,"RIH with wear bushing and installed same138,9 m. POOH and L/D W.B running tool."
NO 15/9-F-1 C,"Pressure tested BOP rams, HCR, kill and choke lines to 20/345 bar, 5/10 min. according to procedure.
Function tested BOP from drillers console.
Meanwhile changed out Ibop and saver sub inbetween tests."
NO 15/9-F-1 C,"Pressure tested BOP rams, HCR, kill and choke lines to 20/345 bar, 5/10 min. according to procedure.
Meanwhile changed out Ibop and saver sub inbetween tests."
NO 15/9-F-1 C,Performed pre-job meeting prior to perform BOP test and change out IBOP and saver sub on TDS.
NO 15/9-F-1 C,"Pressure tested BOP rams, HCR, kill and choke lines to 20/345 bar, 5/10 min. according to procedure.
Meanwhile changed out Ibop and saver sub inbetween tests.
Released wear bushing running tool as per Vetco instruction and L/U pup joint
"
NO 15/9-F-1 C,Changed out IBOP and saver sub on TDS.
NO 15/9-F-1 C,Performed pre-job meeting prior to M/U swedge and test line to TDS.
NO 15/9-F-1 C,"M/U swedge and test line to TDS.
Tested connections and Ibop/saver sub to 20/345 bar, 5/10 min. R/D test assy from TDS.
"
NO 15/9-F-1 C,POOH with jet sub and WBRT from 42 m to surface. Resetted WBRT as per Vetco procedure. L/O WBRT and Jet sub.
NO 15/9-F-1 C,Cleaned and cleared drill floor for excess equipment. B/O TIW from casing circulating swedge.
NO 15/9-F-1 C,"Performed pre-job meeting prior to M/U 12 1/4"" BHA."
NO 15/9-F-1 C,"P/U and M/U 12 1/4"" drilling assembly to 5 m."
NO 15/9-F-1 C,"Performed pre-job meeting with new crew prior to M/U 12 1/4"" BHA."
NO 15/9-F-1 C,"P/U and M/U 12 1/4"" drilling assembly to 24 m."
NO 15/9-F-1 C,Pulled back to 15 m. Plugged into MWD and uploaded MWD.
NO 15/9-F-1 C,"P/U and M/U 12 1/4"" drilling assembly from 24 to 32 m."
NO 15/9-F-1 C,"Changed insterts in BX-elevator to 6 5/8""."
NO 15/9-F-1 C,"P/U and M/U 12 1/4"" drilling assembly from 32 m. P/U 6 5/8"" HWDP, discovered that box on X-O from 6 5/8"" reg x 5 1/2"" FH box was not full bore."
NO 15/9-F-1 C,B/O X-O and L/O single 6 5/8 HWDP and X-O. Continued to M/U modified BHA according plan.
NO 15/9-F-1 C,"Changed insterts in BX-elevator to 51/2""."
NO 15/9-F-1 C,"M/U 12 1/4"" drilling assembly to 51 m."
NO 15/9-F-1 C,"M/U 12 1/4"" drilling assembly from 51 m to 192 m including  HWDP."
NO 15/9-F-1 C,Removed master bushing and installed PS-21 auto slips in rotary. Emptied trip tank.
NO 15/9-F-1 C,"RIH 12 1/4"" drilling assembly on 5 1/2"" DP from 192 m to 998 m.
Filled pipe every 1000 m."
NO 15/9-F-1 C,Connected TDS to drill string and filled pipe.
NO 15/9-F-1 C,"RIH 12 1/4"" drilling assembly on 5 1/2"" DP from 998 m to 1968 m."
NO 15/9-F-1 C,Connected TDS to drill string and filled pipe.
NO 15/9-F-1 C,"RIH 12 1/4"" drilling assembly on 5 1/2"" DP from 1968 m to 2100m."
NO 15/9-F-1 C,"RIH 12 1/4"" drilling assembly on 5 1/2"" DP from 2100 m to 2372 m."
NO 15/9-F-1 C,"Performed choke drill with crew prior to drill out 13 3/8"" shoe track."
NO 15/9-F-1 C,"RIH 12 1/4"" drilling assembly on 5 1/2"" DP from 2372 m to 2452 m."
NO 15/9-F-1 C,"M/U TDS and established circulation with 1000 lpm, 20 bar and washed down. Tagged top of cement at 2473,8 m with 3 ton."
NO 15/9-F-1 C,"Established drilling parameters to 3000 lpm, 190 bar and down linked to autotrak."
NO 15/9-F-1 C,"Drilled out plug and cement from 2473,8 m to 2475 m with 3000 lpm, 190 bar, 40 rpm, 7-10 kNm, WOB 2-4 ton. Simultaneously displaced well to 1,28 SG OBM. Cement cuttings to skips."
NO 15/9-F-1 C,"WOW.
Waited on deck crane. 
Pick up off bottom due to unable to arrange cutting skip with crane. Continued to displace well to 1.28 SG OBM with 3000 lpm, 190 bar. Cement cuttings to skips.
"
NO 15/9-F-1 C,"WOW.
Took SCR @ 2474 m, MW 1,28 SG, 30/40/50 stroks MP # 1, 11/16/24 bar, MP # 3, 11/16/25 bar."
NO 15/9-F-1 C,"WOW.
Continued to circulate and condition mud weight to 1,28 SG. Cement cuttings to skips."
NO 15/9-F-1 C,"Drilled out shoe track from 2475 m to 2507 m with 3000 lpm, 166 bar, 40 rpm, 6-10 kNm, WOB 4-6 ton. Max ECD 1,43 SG. Cement cuttings to skips."
NO 15/9-F-1 C,"Drilled and cleaned rat hole in steps of 1-2 m from 2507 m to 2514 m with 3000 lpm, 166 bar, 40 rpm, 6-10 kNm, WOB 2-7 ton. Max ECD 1,34 SG. Cement cuttings to skips."
NO 15/9-F-1 C,"Drilled 3 m new formation from 2514 m to 2517 m with 3000 lpm, 166 bar, 40 rpm, 6-10 kNm, WOB 2-7 ton. Max ECD 1,34 SG. Cement and cuttings to skips."
NO 15/9-F-1 C,"Back reamed from 2517 m to 2506 m with 3000 lpm, 166 bar, 40 rpm, 6-10 kNm. No drag observed when entered shoe. Reamed back to bottom at 2517 m. Stopped pumping and rotating. Pulled back into 13 3/8"" shoe several times no drag observed."
NO 15/9-F-1 C,"Circulated well clean and contitione mud weight to 1,28 SG with 3500 lpm, 200 bar, 20 rpm, 6-8 kNm. Max ECD 1,34 SG. prior to perform FIT. 
Reciprocated drill string from 2506 m to 2493 m.
Meanwhile lined up and tested lines from cement unit to 120 bar / 5 min."
NO 15/9-F-1 C,"Closed well in on UPR and lined up to pump down string and Lower Kill line. Flushed system.
Performed FIT to 66 bar using 1,28 sg mud, 1,55 sg EMW.
Pumped 1045 liter from 4,8 bar to 66 bar at cement unit with 100 lpm. Bled back 807liter."
NO 15/9-F-1 C,"Circulated with 3000 lpm, 160 bar. Downlink to receive FIT data from MWD. Received 1,605 SG."
NO 15/9-F-1 C,"Washed down from 2491 m to 2517 m with 500 lpm, 67 bar. No drag observed when entering open hole."
