nameWell,comments
NO 15/9-F-15 B,"Lined up mud pumps. Pumped 7 m3 of 1,6 sg cement spaced at 1100 lpm / SPP 50 bar. Partly displaced cement spacer to drillfloor with 2,6 m3 OBM to put ~1 m3 cement spacer behind the cement."
NO 15/9-F-15 B,"Mixed and pumped 9,7 m3 1,9 sg Silica cement. Pumprate 800 lpm / CUP 45-29 bar. Displaced cement line with 890 l of seawater. Lined over to mud pumps and displaced cement with 31,6 m3 1,35 OBM. Pumprate 2000 lpm / SPP 83 bar increasing to 150 bar at the end of the displacement. Rotated 30/50 rpm during cementing and displacement / torque 11 kNm."
NO 15/9-F-15 B,"POOH with 5 1/2"" DP from 3490 m to 3280 m MD. Pulled 5 dry stands."
NO 15/9-F-15 B,"Made up TDS and pumped 1 m3 OBM to clean 3 1/2"" DP. POOH with 5 1/2"" DP from 3280 m to 3196 m MD. Pulled wet pipe. Inserted cleaning sponges in string."
NO 15/9-F-15 B,Made up TDS to string. Washed and wiped string by chasing sponge balls with 2250 lpm / SPP ~170 bar. Rotated string at 120 RPM / torque ~10 kNm.
NO 15/9-F-15 B,"Pumped 17 m3 1,34 sg hivis / bentonite pill at 1100 lpm / SPP 40-65 bar. Displaced hivis pill by pumping 27,6 m3 1,35 sg OBM at 2000 lpm. Observed increasing SPP peaking at 160 bar, adjusted rate to 1300 lpm accordingly. Observed erratic SPP 90-130 bar."
NO 15/9-F-15 B,"Lined up and filled trip tanks. POOH with 5 1/2"" DP from 3196 m to 2897 m MD to locate end of string for setting 2nd cement plug in open hole. Pulled wet pipe. Tripping speed 240 m/hrs."
NO 15/9-F-15 B,"Circulated out excess hivis pill at 2250 lpm / SPP~170 bar. Reduced rate to 1000 lpm / SPP 49 bar towards end of circulation. Detected hivis pill in returns indicating ideal placement.
"
NO 15/9-F-15 B,"Broke TDS. Installed CST and dart in string. Made ut TDS to string. Pumped CST down string at 1000 lpm / 43 bar. Reduced flowrate to 500 lpm / 21 bar SPP when CST entered 3 1/2"" DP. Observed SPP dropping to 18 bar when CST exited 3 1/2"" pipe."
NO 15/9-F-15 B,"Pulled back to 2892 m MD. Pumped 7 m3 1,65 sg cement spacer at 2250 lpm / SPP 167 bar. Chased spacer with 2,6 m3 to put 1 m3 spacer behind cement."
NO 15/9-F-15 B,"Lined up cement unit to standpipe.Verified line up. Mixed and pumped 11 m3 1,9 sg G-cement to put cement plug #2 in interval 2892-2692 m MD. Pumprate 800 lpm / CUP 18 bar. Displaced cement line with 890 l of seawater. Lined over to mud pumps and displaced cement with 25,1 m3 1,35 sg OBM. Pumprate 2000 lpm. Observed erratic SPP 70-120 bar during displacement. Rotated at 60 rpm / torque 10 kNm during displacement."
NO 15/9-F-15 B,"Pulled out of cement with 5 1/2"" DP from 2892 m to 2690 m MD. Pulled 5 dry stands."
NO 15/9-F-15 B,Circulated out excess cement with OBM at 2250 lpm / SPP 163 bar.
NO 15/9-F-15 B,"Pumped 7 m3 1,65 sg cement spacer at 2250 lpm / SPP 167 bar. Chased spacer with 2,6 m3 to put 1 m3 spacer behind cement."
NO 15/9-F-15 B,"Lined up cement unit to standpipe.Verified line up. Mixed and pumped 18,5 m3 2,0 sg G-cement to put cement plug #3 in interval 2692-2512 m MD. Pumprate 800 lpm / CUP ~20 bar. Displaced cement line with 890 l of seawater. Lined over to mud pumps and displaced cement with 22,5 m3 1,35 OBM. Pumprate 2000 lpm / SPP max 125 bar. Rotated at 65 rpm / torque 10 kNm during displacement."
NO 15/9-F-15 B,"Pulled out of cement with 5 1/2"" DP from 2690 m to 2432 m MD. Pulled 6 stands of dry pipe."
NO 15/9-F-15 B,"Cleaned 3 1/2"" DP by pumping 1 m3 OBM at 500 lpm / 19 bar SPP."
NO 15/9-F-15 B,"POOH with 5 1/2"" DP from 2432 m to 2112 m MD. Pulled wet pipe. Tripping speed 320 m/hrs."
NO 15/9-F-15 B,Inserted 2 ea sponge balls in string. Made up TDS.  Washed and wiped string by chasing sponge balls with 2500 lpm / SPP ~180 bar. Rotated string at 120 RPM / torque 3-6 kNm. Circulated bottoms up.
NO 15/9-F-15 B,"Pumped 4 m3 1,60 sg slug at 1100 lpm / SPP 45 bar. Lined up trip tanks. Allowed mud level to settle."
NO 15/9-F-15 B,Function tested BOP.
NO 15/9-F-15 B,"POOH with 5 1/2"" DP from 2112 m to 1033 m MD. Tripping speed 617 m/hrs."
NO 15/9-F-15 B,"Changed from 5 1/2"" to 5"" handling equipment."
NO 15/9-F-15 B,"POOH with 5"" DP from 1033 m to 951 m MD. Tripping speed 328 m/hrs."
NO 15/9-F-15 B,"POOH with 5"" DP from 951 m to 299 m MD. Tripping speed 870 m/hrs."
NO 15/9-F-15 B,"Changed from 5"" to 5 1/2"" handling equipment."
NO 15/9-F-15 B,"Held toolbox talk for laying out 3 1/2"" DP singles."
NO 15/9-F-15 B,"POOH with 3 1/2"" DP singles from 299 m MD to surface. Laid out singles on deck. Tripping speed 133 m/hrs."
NO 15/9-F-15 B,Cleared and tidied drillfloor. Changed die carriers in IR. Removed auto slips.
NO 15/9-F-15 B,Waited on weather. Winds > 40 knots - cranes down. Meanwhile changed pneumatic control valve on TDS.
NO 15/9-F-15 B,"Waited on weather. Winds > 40 knots. Meanwhile worked on TDS pneumatic valve. Planned for making up BHA using PDM, HTS and rollers."
NO 15/9-F-15 B,"Picked up 12 1/4"" Powerdrive exceed with PDM and slings. Placed Powerdrive on rollers and rolled onto HTS. Picked up Powerdrive from HTS and hung off same in rotary. Picked up Powerpulse with PDM and slings and placed same onto roller sections. Rolled Powerpulse onto HTS. Picked up ARC with PDM. Made up ARC to Powerpulse using chaintongs while still laying on rollers/HTS. Rolled BHA onto HTS. Picked up and made up Powerpulse/ARC to Powerdrive. Picked up and made up 2 ea NMDC. Made up jar/DC stand. Made up stand of 8 1/4"" DC. Installed totco ring. Made up xover to 5 1/2"" HWDP."
NO 15/9-F-15 B,"Installed automatic slips in RT. RIH with 12 1/4"" BHA on 5 1/2"" HWDP from 100 m to 286 m MD."
NO 15/9-F-15 B,"RIH with 12 1/4"" BHA on 5 1/2"" DP from 286 m to 609 m MD."
NO 15/9-F-15 B,Filled string. Tested MWD at 2400 lpm / SPP 91 bar - ok.
NO 15/9-F-15 B,"RIH with 12 1/4"" BHA on 5 1/2"" DP from 609 m to 730 m MD."
NO 15/9-F-15 B,Obtained favoruable wind conditions for manriding. Serviced PRS and TDS.
NO 15/9-F-15 B,"RIH with 12 1/4"" BHA from 730 m to 1374 m MD. Tripping speed 444 m/hrs."
NO 15/9-F-15 B,Set up for drifting pipe that was not wiped/cleaned after cementing.
NO 15/9-F-15 B,"RIH with 12 1/4"" BHA on 5 1/2"" DP from 1374 m to 1859 m MD. Drifted every stand by dropping drift in derrick. Tripping speed 243 m/hrs."
NO 15/9-F-15 B,"RIH with 12 1/4"" BHA on 5 1/2"" DP from 1859 m to 1980 m MD. Drifted every stand by dropping drift in derrick. Filled pipe. Winds in derrick > 60 knots. Abandoned drifting in derrick. Discussed situation. Decided to drift by installing kelly cock in the string."
NO 15/9-F-15 B,"Installed kelly cock in string and closed same. RIH with 5 stand of 5 1/2"" DP from 1980 m to 2181 m MD. Filled 500 l OBM in string and dropped drift."
NO 15/9-F-15 B,"POOH with 5 stands of 5 1/2"" DP from 2181 to 1980 m MD. Broke kelly cock and recovered 2 3/4"" drift."
NO 15/9-F-15 B,"RIH with 12 1/4"" BHA on 5 1/2"" DP from 1980 to 2103 m MD."
NO 15/9-F-15 B,Made up TDS. Washed down from 2103 m MD to 2440 m MD. Parameters : 2000 lpm / SPP~90 bar/ 30 rpm / Torque~10 kNm. No WOB.
NO 15/9-F-15 B,Washed down from 2440 m to 2490 m MD. Parameters : 2000 lpm / SPP~90bar / 30 rpm / Torque 10 kNm. Tagged top of cement at 2490 m MD. Turned off pumps and stopped roatation. Load tested top of cement with 7 MT - ok.
NO 15/9-F-15 B,"Drilled cement in 13 3/8"" casing from 2490 m to 2504 m MD. Drilling parameters : 3000 lpm / SPP~162 bar / 60 rpm / Torque 14-18 kNm / WOB 1-3 MT. Limited ROP to 5 m/hrs due to processing cement cuttings in DCI and mud displacement. Displaced from 1,35 sg to 1,25 sg OBM while drilling stand."
NO 15/9-F-15 B,"Drilled cement in 13 3/8"" casing from 2504 m to shoe depth at 2562 m MD. Drilling parameters : 3000 lpm / SPP~161 bar / 60 rpm / Torque 14-18 kNm / WOB 1-5 MT. Controlled ROP to 10-15 m/hrs."
NO 15/9-F-15 B,Encountered problem with DCI system - excessive solids bulid up in mill tank. Picked off bottom to 2554 m MD and circulated at 500 lpm / SPP 8 bar / 15 rpm while working on DCI system.
NO 15/9-F-15 B,"Reamed back to 2562 m MD. Drilled 12 1/4"" section from 2562 m to 2566 m MD. Drilling parameters :  3000 lpm / SPP~164 bar / 60 rpm / Torque ~18 kNm / WOB 4 MT. Controlled ROP to 20 m/hrs."
NO 15/9-F-15 B,"Pulled back to 2559 m MD. Downlinked powerdrive. Drilled 12 1/4"" section from 2566 m to 2575 m MD. Drilling parameters : 3000 lpm / SPP~160 bar / 80 rpm / Torque~16 kNm / WOB 2-3 MT. Controlled ROP to 2 m/hrs. (time drililling). Obtained 50/50 formation/cement shows in sample at 2575 m MD.

****Transferred operations to F-15 A****"
