nameWell,comments
NO 15/9-F-15 D,"Drilled 17 1/2"" hole from 1670 m to 2002 m with 4000-4430 liter/min, 260-282 bar, 140 rpm, 12-21 kNm, ROP 31-38 m/hr, WOB 1-12 ton, ECD 1,418-1,429 sg. Max gas 0,85%.
At 13:30 the Ocean Pride disconnected cuttings hose due to bad weather.

Meanwhile picked up and racked back 13 3/8"" casing in derrick.

Observed leaking pipe on ISO tank #3, stopped drilling."
NO 15/9-F-15 D,"Repaired leaking pipe on ISO tank #3.

Meanwhile:
Circulated hole clean with 4500 liter/min, 280 bar.
3 x bottoms up.
Racked back one stand each bottoms up."
NO 15/9-F-15 D,"Repaired leaking pipe on ISO tank #3.

Meanwhile:
RIH with 17 1/2"" BHA from 1889 m to 1929.
Established circulation with 500 liter/min, 5 bar, 30 rpm, 8 kNm.
Reciprocated string between 1929 m and 1970 m."
NO 15/9-F-15 D,"Washed down with 17 1/2"" BHA from 1970 m to 2002 m with 4450 liter/min,  292 bar, 140 rpm, 10 kNm."
NO 15/9-F-15 D,"Drilled 17 1/2"" hole from 2002 m to 2032 m with 4450 liter/min, 296 bar, 140 rpm, 10-24 kNm, ROP 35-36 m/hr, WOB 3-6 ton, ECD 1,410 sg. Max gas 0,41%."
NO 15/9-F-15 D,"Circulated hole clean with 4500 liter/min, 280 bar.
3 x bottoms up.
Racked back one stand each bottoms up."
NO 15/9-F-15 D,"Circulated hole clean with 4500 liter/min, 280 bar.
3 x bottoms up.
Racked back one stand each bottoms up."
NO 15/9-F-15 D,"Performed flow check, ok."
NO 15/9-F-15 D,"POOH wet into 20"" shoe with 17 1/2"" BHA on 5 1/2"" DP from 1929 m to 1325 m. 
Observed obstruction when passing 1378 meter with stabs, 10-15 Ton overpull.
Ran back down to 1378 meter, sat down 15 Ton, not able to pass.
Pulled back into shoe at 1325 meter."
NO 15/9-F-15 D,"Waited one weather, not able to discharge cuttings to vessel due to hard weather.
Monitored well on triptank.

"
NO 15/9-F-15 D,"Washed down with 17 1/2"" BHA from 1366 m to 1404 m at 3000 liter/min, 132 bar, 15 rpm, 8-25 kNm.
Observed 25 Ton WOB when bit passes 1378 m, continued to wash down.
Observed 5-10 Ton WOB when stabs passes 1378 meter."
NO 15/9-F-15 D,"Pulled back with 17 1/2"" BHA on 5 1/2"" DP from 1380 m to 1370 m. 
Observed obstruction when passing 1378 meter with stabs, 5-10 Ton overpull."
NO 15/9-F-15 D,"Slided down with 17 1/2"" BHA from 1370 m to 1384 m at 3000 liter/min, 133 bar.
Observed 20-21 Ton WOB when passes 1379-1382 m.
Sat down 30 ton at 1395 meter, established rotation 15 rpm and attempted to wash down.
No able to pass 1384 meter.

"
NO 15/9-F-15 D,"POOH wet into 20"" shoe with 17 1/2"" BHA on 5 1/2"" DP from 1384 m to 1325 m."
NO 15/9-F-15 D,"Waited one weather, not able to discharge cuttings to vessel due to hard weather.
Monitored well on triptank.

Vessel came alongside at 12:00 hrs. Commenced cuttings discharge from rig ISO tanks."
NO 15/9-F-15 D,"RIH with 17 1/2"" BHA from 1364 m to 1376m.
Sat down 30 Ton at 1376 meter.
Established circulation with 500 liter/min, 45 bar, 15 rpm, 5-28 kNm.
Washed past 1376 meter with bit and stabilizers to 1392 m."
NO 15/9-F-15 D,"Washed down from 1392 m to 1444 m with 4450 liter/min, 267 bar, 30-60 rpm, 10-25 kNm."
NO 15/9-F-15 D,"RIH with 17 1/2"" BHA from 1444 m to 2013 m."
NO 15/9-F-15 D,"Washed down from 2013 m to 2030 m with 4450 liter/min, 285 bar, 140 rpm, 10-19 kNm."
NO 15/9-F-15 D,"Drilled 17 1/2"" hole from 2032 m to 2190 m with 4320 liter/min, 282-291 bar, 140 rpm, 15-22 kNm, ROP 32-36 m/hr, WOB 3-6 ton, ECD 1,42 sg. Max gas 0,2%."
NO 15/9-F-15 D,"Waited on weather/ISO tank vessel.

Meanwhile:
Circulated hole clean with 4330 liter/min, 277 bar.
3 x bottoms up.
Racked back one stand each bottoms up."
NO 15/9-F-15 D,"Waited on weather/ISO tank vessel.

Meanwhile performed flowcheck, well static."
NO 15/9-F-15 D,"Waited on weather/ISO tank vessel.

Meanwhile:
POOH wet into 20"" shoe with 17 1/2"" BHA on 5 1/2"" DP from 2089 m to 1362 m. Observed 5 - 8 t overpull at 1383 m bit depth.
Built 13 3/8"" casing stands and racked back same in derrick (47 stands racked in total)."
NO 15/9-F-15 D,"Waited on weather/ISO tank vessel. Monitored well on trip tank.

Meanwhile:
Built 13 3/8"" casing stands and racked back same in derrick (54 stands racked in total).
Performed general rig maintenance.
"
NO 15/9-F-15 D,"Waited on weather/ISO tank vessel.

Meanwhile:
RIH w/ 17 1/2"" BHA from 1362 m to 1384 m, 25 t down weight. Reamed from 1383 m to 1403 m w/ 3000 l/min, 170 bar, 25 RPM, 8-29 kNm. Backreamed interval.
RIH f/ 1363 m to 1401 m, 25 t down weight. Reamed from 1401 m to 1405 m w/ 4000 l/min, 174 bar, 25 RPM, 8-19 kNm. Washed in f/ 1405 m to 1440 m, no restriction.
Pumped OOH f/ 1440 m to 1403 m w/ 4000 lpm, 174 bar.
POOH f/ 1403 m to 1362 m, 15 t drag at 1378 m, observed 1/4 turn on string.
Wiped stand from 1363 m to 1403 m, no restriction. 
POOH from 1403 m to 1364 m into 20"" shoe. 
"
NO 15/9-F-15 D,"Waited on weather/ISO tank vessel.

Meanwhile:
Built 13 3/8"" casing stands and racked back same in derrick (59 stands racked in total).
Performed general rig maintenance."
NO 15/9-F-15 D,"Waited on weather/ISO tank vessel.

Meanwhile:
Isolated drill floor equipment and performed maintenance on fwd and aft PRS, TDS, block and dolly.
Performed manriding in derrick after wind speed below 30 kts.
"
NO 15/9-F-15 D,"Waited on weather/ISO tank vessel.

Meanwhile:
Performed maintenance on fwd and aft PRS, TDS, block and dolly.
Performed general rig maintenance."
NO 15/9-F-15 D,"Waited on weather/ISO tank vessel.

Meanwhile:
Troubleshot power supply issues on fwd PRS.
De-isolated drill floor equipment.
Built 13 3/8"" casing stands and racked same in derrick (62 stands racked in total)"
NO 15/9-F-15 D,"Waited on weather/ISO tank vessel.

Meanwhile:
Held TBT and removed FOSV from string.
RIH w/ 17 1/2"" BHA from 1364 m to 1502 m, 20 t down weight. 
Reamed in from 1502 m to 1593 m w/ 3000 lpm, 165 bar, 30 rpm and 10 - 20 kNm."
NO 15/9-F-15 D,"Waited on weather/ISO tank vessel.

Meanwhile:
RIH from 1593 m to 2131 m.
Filled pipe and established parameters. Down linked.
Circulated B/U and reciprocated string f/ 2131 m - 2171 m, 3300 lpm, 185 bar, 80 rpm, 8 - 17 kNm.
Connected ISO tank vessel and emptied 1/2 ISO tank on rig.
Established drilling parameters and washed in from 2171 m to 2190 m"
NO 15/9-F-15 D,"Drilled 17 1/2"" hole from 2190 m to 2285 m, average ROP: 17,3 m/hr, WOB 2 - 10 t. 4350 l/min/ 290 bar. 140 rpm / 10 - 24 kNm. ECD 1,42 SG. 
Reduced RPM to 80 while drilling through stringers.
Performed surveys on connections as per DD instructions.

Meanwhile built casing stands and shoe track. Racked same in derrick (all casing racked - in total 67 stands).
Offloaded cuttings to vessel."
NO 15/9-F-15 D,"Drilled 17 1/2"" hole from 2285 m to 2331 m, average ROP 23 m/hr, WOB 3 - 12 t. 4300 l/min/ 285 bar. 140 rpm / 10 - 24 kNm. ECD 1,42 SG."
NO 15/9-F-15 D,Took SCR.
NO 15/9-F-15 D,"Drilled 17 1/2"" hole from 2331 m to 2350 m. Average ROP: 25,3 m/hr."
NO 15/9-F-15 D,"Circulated B/U prior to drilling Balder Fm. w/ 4300 l/min/ 286 bar, 1,42 SG ECD.
Took rotational check shots."
NO 15/9-F-15 D,"Drilled 17 1/2"" hole from 2350 m to 2355 m, average ROP 20 m/hr. WOB 10 - 12 t. 4300 l/min/ 286 bar. 140 rpm / 15 - 22 kNm. ECD 1,42 SG."
NO 15/9-F-15 D,"Drilled 17 1/2"" hole from 2355 m to 2373 m, average ROP: 24 m/hr. WOB 10 - 15 t. 4300 l/min/ 286 bar. 140 rpm / 15 - 22 kNm. ECD 1,42 SG."
NO 15/9-F-15 D,Installed pressure gauge on TDS brake system to aid fault finding.
NO 15/9-F-15 D,"Drilled 17 1/2"" hole from 2372 m to 2418 m, average ROP: 11,5 m/hr, WOB 12 - 19 t. 4300 l/min/ 286 bar.  80 - 140 rpm / 15 - 30 kNm. ECD 1,41 SG.
Took surveys on connection as per DD instructions.

Drilled hard stringers in interval."
NO 15/9-F-15 D,"Drilled 17 1/2"" hole from 2418 m to 2431 m, average ROP: 7,5 m/hr, WOB 12 - 19 t. 4300 l/min/ 286 bar.  80 - 140 rpm / 15 - 30 kNm. ECD 1,41 SG.
Took surveys on connection as per DD instructions.

Drilled hard stringers in interval."
NO 15/9-F-15 D,"Drilled 17 1/2"" hole from 2431 m to 2493 m, average ROP: 7,5 m/hr, WOB 8 - 16 t. 4300 - 4400 l/min/ 282 - 297 bar. 70 - 140 rpm / 8 - 28 kNm. ECD 1,41 SG.
Took surveys on connection as per DD instructions.

Drilled hard stringers in interval."
NO 15/9-F-15 D,"Took SCR's."
NO 15/9-F-15 D,Observed leak on kelly hose at connection. R/B stand.
NO 15/9-F-15 D,"Removed PS21 slips, installed master bushing. M/U swedge and hose and lined up for circulation."
NO 15/9-F-15 D,"Prepared permits, isolated TDS and drawworks. Replaced damaged o-ring. Connected kelly hose and safety lines. De-isolated TDS and drawworks.

Meanwhile circ. well with 1200 lpm / 51 bar."
NO 15/9-F-15 D,"Removed hose and circ. sub from string. M/U TDS, broke circulation. Tested kelly hose to 250 bar."
NO 15/9-F-15 D,"Drilled 17 1/2"" hole from 2493 m to 2544 m, average ROP: 10,7 m/hr, WOB 8 - 16 t. 4300 l/min/ 295 bar.  120 - 160 rpm / 12 - 28 kNm. ECD 1,41 SG.
Took surveys on connection as per DD instructions.

Drilled hard stringers in interval."
NO 15/9-F-15 D,"Drilled 17 1/2"" hole from 2544 m to 2573 m, average ROP: 9,7 m/hr, WOB 6 - 15 t. 4300 l/min/ 295 bar. 140 - 160 rpm / 12 - 28 kNm. ECD 1,41 SG.
Took surveys on connection as per DD instructions.

Drilled hard stringers in interval."
NO 15/9-F-15 D,"Drilled 17 1/2"" hole from 2573 m to 2589 m, average ROP: 8 m/hr, WOB 6 - 15 t. 4300 l/min/ 295 bar. 140 - 160 rpm / 12 - 28 kNm. ECD 1,41 SG.

"
NO 15/9-F-15 D,"Drilled 17 1/2"" hole from 2589 m to 2595 m. Picked off bottom and downlinked.
Diagnosed downhole tools with different parameters."
NO 15/9-F-15 D,"Drilled 17 1/2"" hole from 2595 m to section TD at 2618 m.
Average ROP: 7,6 m/hr. WOB 6 - 10 t. 4300 l/min/ 296 bar. 120 rpm / 16 - 28 kNm. ECD 1,41 SG."
NO 15/9-F-15 D,"Circulated hole clean w/ 4330 l/min/ 295 - 285 bar, 120 RPM / 10 - 18 kNm, ECD 1,40 SG. Circulated total 3 B/U. Reciprocated string while circ. and R/B one stand after each B/U.

Stopped rotation on last 30 min due to installation of sensor in TDS junction box (monitoring of brake system).
"
NO 15/9-F-15 D,"Flowchecked, well static."
NO 15/9-F-15 D,"POOH wet w/ 17 1/2"" BHA on 5 1/2"" DP from 2533 m to 2333 m. Avg. tripping speed 400 m/hr."
NO 15/9-F-15 D,Pumped slug and allowed levels to stabilise.
NO 15/9-F-15 D,"POOH from 2333 m to 2270 m. Took 25 t overpull at 2270 m, attempted to wipe area 3 times, no success."
NO 15/9-F-15 D,"Rotated through tight spot from 2280 m to 2260 m w/ 15 RPM, 10 - 20 kNm."
NO 15/9-F-15 D,"POOH w/ 17 1/2"" BHA on 5 1/2"" DP from 2260 m to 1364 m. Avg. tripping speed 597 m/hr."
NO 15/9-F-15 D,"Flowchecked well for 10 min, well static. Performed trip drill."
NO 15/9-F-15 D,"POOH on 5 1/2"" DP from 1364 m to 249 m. Avg. tripping speed 892 m/hr."
NO 15/9-F-15 D,"Flowchecked prior pulling BHA through BOP. Well stable.

Removed PS21 and installed bushings."
NO 15/9-F-15 D,"R/B HWDP and DC, including jar and acc.
Plugged into MWD and dumped data.
L/D 17 1/2"" BHA in three modules."
NO 15/9-F-15 D,Cleaned and cleared rig floor.
NO 15/9-F-15 D,"P/U and M/U Vetco bull nose jet sub. RIH to below BOP.
Operated pipe rams.
"
NO 15/9-F-15 D,Jetted BOP w/ 2000 lpm and 17 bar.
NO 15/9-F-15 D,"P/U and M/U Vetco WBRRT. RIH on 5 1/2"" HWDP. 
Jetted NSP area prior to landing WBRRT w/ 2200 lpm, 30 bar.
RIH and landed WBRRT at 139,24 m (datum at 138,92 m), set down 6 t as per Vetco instructions.
Pulled NSP free with 2 t overpull.
Jetted NSP setting area w/ 2200 lpm, 30 bar."
NO 15/9-F-15 D,"Dropped 2 7/8"" drift.
POOH w/ WBRRT to surface. Inspected NSP, disengaged same from running tool.
Re-set WBRRT and L/O same.
L/O jetting assy and recovered drift."
NO 15/9-F-15 D,Cleaned and cleared rig floor after wet trip.
NO 15/9-F-15 D,Performed TBT prior rigging up casing running equipment.
NO 15/9-F-15 D,"R/U handling equipment for 13 3/8"" casing:
Removed drilling bails and elevator. Installed long bails.
P/U Archer FAC tool. Changed out torque wrench die holders to be able to M/U fill up tool.
M/U FAC tool and confirmed check valves open."
NO 15/9-F-15 D,TOFS: Cleaned and cleared rig floor.
NO 15/9-F-15 D,"R/U handling equipment for 13 3/8"" casing:
Installed BX elevator, secured hoses and function tested same.
Installed tilt arms on bails. Installed and function tested PS30 slips."
NO 15/9-F-15 D,Performed TBT prior to run casing stands from derrick.
NO 15/9-F-15 D,"RIH with 13 3/8"" 72ppf Q125 Vam Top casing from surface to 295 m. Ran casing in stands from derrick, including shoe track. 
Average running rate 16 joints/hr. 
Float in self-fill mode."
NO 15/9-F-15 D,Installed fill up tool. Evacuated rig floor due to excessive exhaust fumes from process turbines (Wind direction 284 deg).
NO 15/9-F-15 D,"RIH with 13 3/8"" casing in stands from 295 m to 1362 m.
 Average running rate 25 joints/hr."
NO 15/9-F-15 D,"Broke circ. w/ 220 l/min and 27 bar. Attempted to increase flow to 330 l/min, 36 bar, observed TDS weight decrease. Shut pumps down and bled pressure off."
NO 15/9-F-15 D,M/U swedge and circ. hose.
NO 15/9-F-15 D,"Attempted to breake circulation. Pressure increased to 70 bar, hold 3 min and bled off."
NO 15/9-F-15 D,Evaluated situation and discussed way forward.
NO 15/9-F-15 D,"Lined up to pump down annulus. Pumped w/ 130 l/min, 10 bar, held 5 min. Pumped up to 15 bar, held 5 min. No pressure decrease, bled off pressure to zero."
NO 15/9-F-15 D,Lined up to pump down casing. Pressured up to 72 bar and observed sudden pressure drop. Float converted and ball sheared.
NO 15/9-F-15 D,Increased flow in steps to 1500 l/min/ 30 bar. Circulated one casing volume (100 m3).
NO 15/9-F-15 D,R/D swedge and circ. hose
NO 15/9-F-15 D,"RIH with 13 3/8""  72ppf Q125 VamTop casing in stands from 1362 m to 2470 m. Filled casing every stand. Average running rate 25 joints/hr."
NO 15/9-F-15 D,"Changed handling equipment to 5 1/2"". L/O Weatherford elevator and Archer FAC tool.
P/U and M/U 13 3/8"" casing hanger and RT as per GE Vetco instructions."
NO 15/9-F-15 D,"Removed PS 30 and installed master bushing.
Lowered hanger below rotary. 
Removed Weatherford casing tong."
NO 15/9-F-15 D,"RIH with 13 3/8"" casing on 5 1/2"" HWDP landing string from 2470 m to 2550 m.
Performed break load transfer test on drawworks.
"
NO 15/9-F-15 D,"M/U last stand HWDP. Filled string.
RIH and circ. w/ 500 l/min, 11 bar. 
Set down 30 t weight at 2569,5 m. Attempted to pass restriction, pressure increased to 30 bar.
"
NO 15/9-F-15 D,"Picked up to above restriction. Increased flow in steps to 2000 l/min, 25 bar.
Washed w/ 13 3/8"" casing on 5 1/2"" HWDP landing string from 2569 m to 2610 m w/ 2000 l/min/ 25 - 45 bar."
NO 15/9-F-15 D,"P/U cement stand. M/U control lines and hoses. M/U cement stand to landing string. 
Washed down w/ 500 l/min, 9 bar and landed 13 3/8"" casing hanger in 18 3/4"" MS-700 wellhead at 2612,3 m."
NO 15/9-F-15 D,Increased flow in steps to 2500 l/min/ 51 bar. Conditioned mud while circulating. Conducted TBT for cement job and tested cement hose prior to cement job. Circulated tot. 210 m3. No losses to formation.
NO 15/9-F-15 D,"Pumped 25 m3 1,60 sg spacer with 1900 l/min, 33 bar using rig pumps. Released bottom plug.
Mixed and pumped 30 m3 1,92 sg slurry."
NO 15/9-F-15 D,"Displaced cement w/ 2500 l/min, 20 - 28 bar FCP. Bottom plug sheared w/ 130 bar and 7270 strokes (96% eff.). Continued to displace as per pump schedule.
Bumped top plug after 8643 strokes (96% eff) w/ 100 bar. Held pressure for 2 min."
NO 15/9-F-15 D,"Pressure tested casing to 285 bar/ 10 min. Volume pumped 1800 ltr, bled back 1800 ltr. Checked for backflow, ok."
NO 15/9-F-15 D,"Sat 13 3/8"" seal assembly as per GE Vetco instructions. Applied 207 bar to annulus, held pressure for 10 min."
NO 15/9-F-15 D,Pressure tested surface line to 20/345 bar for 5/10 min.
NO 15/9-F-15 D,Attempted to pressure test MS seal assembly to 20/345 bar for 5/10 min. Unable to get good test.
NO 15/9-F-15 D,"Opened annular and closed LPR. Re-tested MS seal assembly 20/345 bar 5/10 min, no success."
NO 15/9-F-15 D,"Released PADPRT as per GE Vetco instructions. L/D cement head. Installed sponge balls and circulated w/ 3000 l/min/ 30 bar, 2 x string volume."
NO 15/9-F-15 D,"POOH with 5 1/2"" HWDP landing string and PADPRT from 138 m to surface."
NO 15/9-F-15 D,Inspected PADPRT and LIB. L/O running tool.
NO 15/9-F-15 D,Cleaned and cleared rigfloor.
NO 15/9-F-15 D,P/U annulus seal retrieval tool (ASRT).
NO 15/9-F-15 D,"RIH with ASRT. Engaged seal assembly with ASRT. Pressured up to 345 bar to enhance seal seating.
Attempted to pressure test seal assembly to 345 bar / 5min. No success."
NO 15/9-F-15 D,Evaluated situation. Discussed way forward w/ onshore organisation.
NO 15/9-F-15 D,POOH with ASRT and MS seal assembly from 138 m to surface.
NO 15/9-F-15 D,"Inspected MS seal assembly. Severe marks on seal body.
Re-set and L/O ASRT."
NO 15/9-F-15 D,P/U and M/U GE Vetco clean/flush tool.
NO 15/9-F-15 D,"RIH with flush tool. Washed 13 3/8"" hanger, seal pocket and wellhead w/ 1700 l/min, 35 bar, 5-15 rpm."
NO 15/9-F-15 D,"Washed 13 3/8"" hanger, seal pocket and wellhead w/ 1700 l/min, 35 bar, 5-15 rpm."
NO 15/9-F-15 D,POOH with clean and flush tool. L/O same.
NO 15/9-F-15 D,"P/U and M/U PADPRT. Installed SG-TPR seal assembly on running tool.
RIH and landed tool on hanger as per GE Vetco instructions.
Set seal assembly."
NO 15/9-F-15 D,Lined up and performed line test 20/345 bar for 5/10 min.
NO 15/9-F-15 D,"Closed BOP and set seal assembly as per GE Vetco instructions. Held 207 bar for 10 min.
Pressure tested seal assembly to 20/345 bar for 5/10 min. 
Evaluated test results and re-tested seal assembly to 345 bar."
NO 15/9-F-15 D,"Bled down pressure, opened BOP. POOH with PADPRT to surface, inspected tool and L/O same."
NO 15/9-F-15 D,P/U and M/U bull nose assembly. P/U and M/U wearbushing and wearbushing running/retrieval tool (WBRT).
NO 15/9-F-15 D,RIH and installed wearbushing.
NO 15/9-F-15 D,Displaced BOP to seawater. Prepared to P/U isolation test tool.
NO 15/9-F-15 D,Isolated equipment and inspected fwd PRS after contact w/ derrick structure.
NO 15/9-F-15 D,Performed Statoil TOFS with drill crew #6 and third party personnel.
NO 15/9-F-15 D,Electrician changed out drillers control joystick and re-calibrated same.
NO 15/9-F-15 D,"Released WBRT, L/O pup joint."
NO 15/9-F-15 D,POOH with WBRT. Re- set retrieving tool and layed out same.
NO 15/9-F-15 D,P/U and M/U BOP isolation test tool (ITT). Function tested same.
NO 15/9-F-15 D,"RIH w/ test tool, ran slowly past BOP as experienced hang-up. Landed BOP test tool in wellhead."
NO 15/9-F-15 D,Flushed surface lines and confirmed line-up.
NO 15/9-F-15 D,Tested BOP to 20 bar/ 5 min and 345 bar/ 10 min.
NO 15/9-F-15 D,"Observed leak into string at test #4 while at 310 bar. Rigged down pump in sub and cmt hose. Opened BOP.
Picked up ITT and relanded same in wellhead. Closed BOP and attempted to test, observed leak at 15 bar."
NO 15/9-F-15 D,"POOH with ITT from 139 m to surface. Cleaned and inspected same.
Hole in main seal."
NO 15/9-F-15 D,Re-dressed test tool.
NO 15/9-F-15 D,RIH with isolation test tool from surface to 139 m. Landed and set tool as per GE Vetco instructions.
NO 15/9-F-15 D,"Lined up and continued testing BOP from test #4. Test pressure 20/345 bar for 5/10 min.
Opened BOP, rigged down pump-in sub and hoses."
NO 15/9-F-15 D,Held TBT prior to pulling test tool.
NO 15/9-F-15 D,Released isolation test tool as per GE Vetco instructions. POOH ITT from 139 m to surface.
NO 15/9-F-15 D,Inspected damaged seal on test tool. L/O same.
NO 15/9-F-15 D,"Cleared rigfloor of excessive equipment. Prepared for P/U 12 1/4"" BHA."
NO 15/9-F-15 D,"Flushed lines and tested BSR against casing. 20/285 bar for 5/10 min. Pumped 3840 ltr, bled back same volume.
Meanwhile lifted BHA module #1 and #2 on HTS and worked on fwd PRS."
NO 15/9-F-15 D,Displaced BOP back to OBM and filled lines.
NO 15/9-F-15 D,Performed TBT prior to picking up BHA.
NO 15/9-F-15 D,Function tested fwd PRS.
NO 15/9-F-15 D,"P/U and M/U 12 1/4"" BHA."
NO 15/9-F-15 D,Plugged into tools and verified same.
NO 15/9-F-15 D,"P/U and M/U 12 1/4"" BHA including jar, DC and HWDP as per DD instructions. 
Installed totco ring on top of DC at 70,19 m."
NO 15/9-F-15 D,"RIH w/ 12 1/4"" BHA on 5 1/2"" DP from 193 m to 1848 m. Avg. tripping speed 736 m/hr.
Filled string at 1440 m."
NO 15/9-F-15 D,Slew fault alarm on aft PRS. Attempted to clear fault w/o success.
NO 15/9-F-15 D,"RIH on 5 1/2"" DP from 1848 m to 2570 m, using fwd PRS. Avg. tripping speed 481 m/hr."
NO 15/9-F-15 D,"Closed BOP and performed choke drill w/driller, AD and lead driller."
NO 15/9-F-15 D,"Established parameters and washed from 2570 m to 2577 m w/ 2800 l/min, 185 bar, 30 RPM, 10 - 17 kNm."
NO 15/9-F-15 D,"Tagged TOC at 2577 m. Drilled shoetrack/cement from 2577 m to 2612 m. Average ROP: 8,2 m/hr, WOB 1 - 12 t. 3000 l/min/ 190 - 165 bar. 40 rpm / 12 - 17 kNm. ECD 1,35 - 1,31 SG. 

Reduced MW from 1,40 sg to 1,28 sg while drilling shoe track."
NO 15/9-F-15 D,"Drilled out shoe. Observed frequent increase on WOB and pump pressure, worked string."
NO 15/9-F-15 D,"Drilled and cleaned rat hole from 2612 m to 2618 m. WOB 2 - 5 t. 3300 l/min/ 205 - 185 bar. 80 rpm / 10 - 18 kNm. ECD 1,30 sg. Wiped every 2 m. 
Drilled 5 m new formation from 2618 to 2623 m."
NO 15/9-F-15 D,Pulled back into shoe with no flow and rotation. Hole in good condition.
NO 15/9-F-15 D,"R/B one stand and circulated well prior to FIT w/ 3500 l/min/ 209 bar, 20 RPM, 1,30 sg ECD."
NO 15/9-F-15 D,"Spaced out and closed BOP. Confirmed line-up.
Performed FIT to 1,55 sg EMW using 1,28 sg mud. Pumped 887 ltr from 5 bar to 65 bar at cement unit w/ 90 l/min. Bled back 835 ltr. Opened BOP."
NO 15/9-F-15 D,Took SCR.
NO 15/9-F-15 D,"Drilled 12 1/4"" hole from 2623 m to 2655 m, average ROP: 12,8 m/hr. 
WOB 8 - 10 t. 3000 l/min/ 160 - 170 bar. 60 rpm / 16 - 22 kNm. ECD 1,31 sg.

Drilled with reduced string rotation until top stab out of 13 3/8"" casing.
Bled in LCM mix as per procedure while drilling Ty Fm.

Built 10 3/4"" casing stands offline and racked same in derrick (3 stands racked in total)."
NO 15/9-F-15 D,Tared CoPilot.
NO 15/9-F-15 D,"Drilled 12 1/4"" hole from 2655 m to 2686 m, average ROP: 17,6 m/hr. 
WOB 7 - 12 t. 3500 l/min/ 218 bar. 120 rpm / 18 - 24 kNm. ECD 1,31 sg.

Bled in LCM mix as per procedure while drilling Ty Fm.

Built 10 3/4"" casing stands offline and racked same in derrick (6 stands racked in total)."
NO 15/9-F-15 D,"Drilled 12 1/4"" hole from 2686 m to 2790 m, average ROP: 34,6 m/hr.
WOB 2 - 10 t. 3500 l/min/ 215 - 220 bar. 120 rpm / 18 - 22 kNm. ECD 1,31 sg.

Bled in LCM mix as per procedure while drilling Ty Fm.

Built 10 3/4"" casing stands offline and racked same in derrick (9 stands racked in total).
"
NO 15/9-F-15 D,"Drilled 12 1/4"" hole from 2790 m to 2856 m, average ROP: 14,6 m/hr.
WOB 8 - 15 t. 3500 l/min/ 218 - 225 bar. 120 rpm / 25 - 30 kNm. ECD 1,30 sg.

Added 4 sacks/stand to maintain background LCM particle concentration (Stealseal 100/400, Baracarb 50/150).
Built 10 3/4""and 9 5/8"" casing stands offline and racked same in derrick (14 stands racked in total)."
NO 15/9-F-15 D,"Drilled 12 1/4"" hole from 2856 m to 2897 m, average ROP: 12,6 m/hr.
WOB 12 - 15 t. 3500 l/min/ 218 - 225 bar. 120 rpm / 25 - 30 kNm. ECD 1,30 sg.

Added 4 sacks/stand to maintain background LCM particle concentration (Stealseal 100/400, Baracarb 50/150).
Built 9 5/8"" casing stands offline and racked same in derrick (20 stands racked in total)."
NO 15/9-F-15 D,Took SCR.
