nameWell,comments
NO 15/9-F-15 A,"Waited on weather. Winds > 65 knots, i.e. in excess for PRS operational limit. Meanwhile performed MWD surevy and downlinked powerdrive. Reciprocated on stand from 1841 m to 1801 m MD. Parameters : 3000 lpm / SPP 120 bar / 50 RPM /  torque 9 kNm / ECD 1,43-1,44."
NO 15/9-F-15 A,"Drilled and oriented 17 1/2"" hole from 1841 m to 2047 m MD. Drilling parameters : 4500 lpm / SPP 252-258 bar / 2-6 MT WOB / 140 RPM / torque 11-14 kNm / ECD 1,44-1,46. Controlled ROP to 20-22 m/hrs due to cuttings handling. Performed MWD survey on connections. Downlinked powerdrive according to DD instructions."
NO 15/9-F-15 A,"Drilled and oriented 17 1/2"" hole from 2047 m MD to 2084 m MD. Drilling parameters : 4500 lpm / SPP 261 bar / 2-3 MT WOB / 140 RPM / Torque 9-13 kNm / ECD 1,45. Controlled ROP to 20 m/hrs due to cuttings handling. Performed MWD survey on connections. Downlinked powerdrive according to DD instructions. Experienced problems when picking up 5 1/2"" stand. Meanwhile made up 13 3/8"" casing stands in foxhole."
NO 15/9-F-15 A,"When attempting to pick up a stand of 5 1/2"" DP, the stand was bent. Probable cause is that the stand was caught by the wind and/or hit by the flush joint elevator when making the grip with the gripper head. Hence the stand was bent when retracting the arm. Closed additional fingers to secure the stand in the finger slot. Set down stand and made new grip. Inspected stand visually, stand seemed to by straight and undamaged. Meanwhile reciprocated stand with 3000 lpm / 80 RPM."
NO 15/9-F-15 A,"Drilled and oriented 17 1/2"" hole from 2084 m MD to 2134 m MD. Drilling parameters : 4500 lpm / SPP 264 bar / 3-7 MT WOB / 140 RPM / torque 11-16 kNm / ECD 1,45. Controlled ROP to 20 m/hrs due to cuttings handling. Performed MWD survey on connections. Downlinked powerdrive according to DD instructions. Meanwhile made up 13 3/8"" casing stands in foxhole."
NO 15/9-F-15 A,"Drilled and oriented 17 1/2"" hole from 2134 m to 2310 m MD. Drilling parameters : 4500 lpm / SPP 267-274 bar / 3-8 MT WOB / 120-140 RPM / torque 13-22 kNm / ECD 1,45-1,46. Controlled ROP to 20 m/hrs due to cuttings handling. Performed MWD survey on connections. Downlinked powerdrive according to DD instructions."
NO 15/9-F-15 A,"Drilled and oriented 17 1/2"" hole from 2310 m to 2318 m MD. Reduced ROP to 10 m/hrs due to plugged line in DCI system. Routed cuttings to skips while working to unplug line. Drilling parameters : 4000-4500 lpm / SPP 221-268 bar / 4-5 MT WOB / 120 RPM / torque 16 kNm / ECD 1,45."
NO 15/9-F-15 A,"Drilled and oriented 17 1/2"" hole from 2318 m to 2401 m MD. Drilling parameters : 4500 lpm / SPP 275 bar / 5-7 MT WOB / 125 RPM / torque 16-20 kNm / ECD 1,45-1,46. Controlled ROP to 20 m/hrs due to cuttings handling. Performed MWD survey on connections. Downlinked powerdrive according to DD instructions."
NO 15/9-F-15 A,"Drilled and oriented 17 1/2"" hole from 2401 m to 2447 m MD. Drilling parameters : 4000-4500 lpm / SPP 222-276 bar / 7-9 MT WOB / 125-140 RPM / torque 18-22 kNm / ECD 1,45-1,46. Controlled ROP to 20 m/hrs due to cuttings handling. Performed MWD survey on connections. Downlinked powerdrive according to DD instructions. Prepared manriding operation for inspecting and repairing hydraulic leak on PRS."
NO 15/9-F-15 A,Performed manriding to hose bundle in top of PRS. Thightened fittings on several hoses. Inspected and found leak to be fixed. Meanwhile circulated at 3000 lpm / SPP 136 bar.
NO 15/9-F-15 A,"Drilled and oriented 17 1/2"" hole from 2447 m to 2474 m MD. Drilling parameters : 4500 lpm / SPP 274 bar / 8-9 MT WOB / 140 RPM / torque 20-22 kNm / ECD 1,45. Controlled ROP to 20 m/hrs due to cuttings handling. Performed MWD survey on connections. Downlinked powerdrive according to DD instructions. Meanwhile made up 13 3/8"" casing in stands using PRS and foxhole."
NO 15/9-F-15 A,"Drilled and oriented 17 1/2"" hole from 2474 m to section TD at 2591 m MD. Drilling parameters : 4500 lpm / SPP 274 bar / 8-10 MT WOB / 140 RPM / torque 20-32 kNm / ECD 1,45. Controlled ROP to 20 m/hrs due to cuttings handling. Performed MWD survey on connections. Downlinked powerdrive according to DD instructions. Meanwhile made up 13 3/8"" casing in stands using PRS and foxhole."
NO 15/9-F-15 A,"Circulated hole clean while reciprocating last stand from 2591 m to 2569 m MD. Parameters : 4200-4500 lpm / SPP 246-272 bar / 140 RPM / torque 13 kNm / ECD 1,43-1,44."
NO 15/9-F-15 A,"Set back stand of DP and continued circulating hole clean while reciprocating stand from 2565 m to 2526 m MD. Parameters : 4200-4500 lpm / SPP 246-274 bar / 85 RPM / torque 13 kNm / ECD 1,43-1,44. Circulated a total of 4 x bottoms up until clean shakers."
NO 15/9-F-15 A,Lined up to triptank and flowcheked well. Observed static losses to well in order of 350 l/hrs. Checked trip tank line up - ok.
NO 15/9-F-15 A,"Discussed situation. Decided to attempt sweeping hole and place LCM pill across the Grid formation. Mixed and weighed 1,43 sg / 167 kg/m3 Calcarb/Steelseal LCM pill. Meanwhile circulated in well at 4500 lpm / SPP 277 bar."
NO 15/9-F-15 A,Pumped 19 m3 LCM pill and chased same with 64 m3 of OBM to put pill accross the Grid formation. Pumprate 2000 lpm / SPP 68 bar / 30 RPM.
NO 15/9-F-15 A,"Lined up triptank and flowchecked well - prevailing loss trend - still loosing approx 350 l/hrs. Discussed situation, decided to start POOH."
NO 15/9-F-15 A,"POOH with 17 1/2"" drilling BHA on 5 1/2"" DP from 2568 m to 2366 m MD. Pulled 5 stands wet."
NO 15/9-F-15 A,"Pumped 4 m3 1,63 sg slug allowed mud level to stabilize. POOH with 17 1/2"" drilling BHA on 5 1/2"" DP from 2366 m 1764 m MD."
NO 15/9-F-15 A,Flowchecked well 15 min due to apparently decreasing loss trend. Well static.
NO 15/9-F-15 A,"Filled triptanks. POOH with 17 1/2"" drilling BHA on 5 1/2"" DP from 1764 m to 1385 m MD. Took 10-15 MT overpull av 1385 m MD."
NO 15/9-F-15 A,Made up TDS to drillstring in order to work through restriction from 1385 m MD. Broke circulation and staged up pumps to 3000 lpm /  SPP 111 bar. Rotated at 15-50 rpm and worked area from 1385 m to 1357 m MD. Observed torque peaks of 20 kNm at 1370 and 1381 m MD. Stopped rotation and circulation and pulled from 1385 m to 1357 m MD with no overpull. No overpull detected at shoedepth 1368 m MD.
NO 15/9-F-15 A,Flow checked well at casing shoe. Observed static losses of 130 /l/hrs. Removed skirt on TDS torque wrench and took measurements for Tesco equipment as required.
NO 15/9-F-15 A,"Pumped 5 m3 1,67 sg slug."
NO 15/9-F-15 A,"POOH with 17 1/2"" drilling BHA on 5 1/2"" DP from 1357 m to 147 m MD. Tripping speed 806 m/hrs."
NO 15/9-F-15 A,"Flowchecked prior to POOH with BHA - well static. Meanwhile re-arranged equipment on drillfloor for racking 17 1/2"" drilling BHA due to winds exceeding set limits for crane. Held toobox talk for racking back BHA."
NO 15/9-F-15 A,Removed PS-30 slips from rotary. Installed masterbushing and bowl. Re-arranged equipment on drillfoor as required for racking BHA.
NO 15/9-F-15 A,"POOH with 17 1/2"" dirlling BHA. Broke and racked back 5 1/2"" HWDP, DC/accellerator, DC/jar, NMDC/DC and ARC/powerpulse/powerdrive. Gauged and graded bit."
NO 15/9-F-15 A,Cleaned and tidied drillfloor.
NO 15/9-F-15 A,"Picked up jet sub. Picked up and made up WBRRT. RIH on 5 1/2"" DP from surface to 140 m MD. Jetted BOP on way in at 3400 lpm / SPP 22 bar."
NO 15/9-F-15 A,Jettted across wellhead at 1800 lpm / SPP 18 bar. Pulled nominal seat protector in wellhead.
NO 15/9-F-15 A,"POOH with WBRRT on 5 1/2"" DP from 140 m MD to surface. Released NSP from WBRRT. Broke and laid out WBRRT and jet sub."
NO 15/9-F-15 A,Cleared and tidied drillfloor. Inspected aft PRS rollers and dies prior to casing running.
NO 15/9-F-15 A,Held toolbox talk for rigging casing running equipment.
NO 15/9-F-15 A,Changed elevator on TDS. Installed FJE in aft PRS.
NO 15/9-F-15 A,"Installed casing tong on IR tracks. Made up DP x-over to 13 3/8"" casing swadge. 

Meanwhile lined up cement unit to pump down F-14 injection annulus. Stepped up pressure from 126 bar to 138 bar when sudden leak off to 60 bar was observed. Continued injection and stepped up pump rate to 1000 lpm / CUP 71 bar. Injected 150 m3 seawater at 1000-1200 lpm. After shut in the pressure stabilized at 50 bar after 1 hour (still 50 bar at 07:00)."
NO 15/9-F-15 A,Hooked up and fuctioned casing tong. Removed masterbushing. Installed FMS in rotary -adapeter ring on FMS did not fit in rotary. Removed adapter ring and installed FMS in rotary. Changed fittings on hydraulic hoses and hooked up FMS to rig hydraulics. Attemped to function FMS - negative.
NO 15/9-F-15 A,"Not able to function FMS. Troubleshot situation. Changed fittings on hoses - still not functioning correctly. Traced external panel for FMS and hooked up same. Traced 13 3/8"" inserts for PS-30. Hooked up FMS to external panel, functioned FMS - ok. Installed by-pass baffle in shoe joint laying on HTS."
NO 15/9-F-15 A,Held toolbox talk for running casing.
NO 15/9-F-15 A,"Picked up shoe joint. Attempted to run shoe joint, could not pass guides on FMS. Removed guides on FMS. Not able to run bow spring centralizer through FMS.  Removed FMS and installed masterbushing and bowl."
NO 15/9-F-15 A,"RIH with shoe joint, checked float for pos/neg flowthrough - ok, hung off on manual slips. Picked up and made up intermediate joint. Picked up and made up float collar joint. Threadlocked connections. Used dog collar to secure in slips. Filled joints with 1,43 sg OBM."
NO 15/9-F-15 A,"Ran 13 3/8"" - P110 - 72# casing from 40 m to 140 m MD. Used manual slips. Filled every joint with 1,43 sg OBM."
NO 15/9-F-15 A,Held toolbox talk for removing bushings.
NO 15/9-F-15 A,Removed masterbushing and installed PS-30 slips. Had problems with hydraulics on PS-30.
NO 15/9-F-15 A,Troubleshot hydraulics on PS-30.
NO 15/9-F-15 A,"Ran 13 3/8"" - P110 - 72# casing from 140 m to 184 m MD. Filled every 5th joint with 1,43 sg OBM."
NO 15/9-F-15 A,Held toolbox talk / handover meeting with new crew.
NO 15/9-F-15 A,"Ran 13 3/8"" - P110 - 72# casing from 184 m to 783 m MD. Filled every 5th joint with 1,43 sg OBM. Running speed 7-8 jnts/hr."
NO 15/9-F-15 A,Filled string and lined up to triptank - well static. Moved rollers on HTS to pick from aft bays.
NO 15/9-F-15 A,"Ran 13 3/8"" - P110 - 72# casing from 783 m to 808 m MD."
NO 15/9-F-15 A,Held toolbox talk / handover meeting with new crew.
NO 15/9-F-15 A,"Ran 13 3/8"" - P110 - 72# casing from 808 m to 914 m MD. Had problems with HTS rollers."
NO 15/9-F-15 A,Troubleshot problems with HTS rollers.
NO 15/9-F-15 A,"Ran 13 3/8"" - P110 - 72# casing from 914 m to 1035 m MD. Filled every 5th joint with 1,43 sg OBM. Running speed 7 jnts/hr."
NO 15/9-F-15 A,Halted operations due to incident on pipedeck. A wooden beam came flying over the HTS and landed accross the gangway on the oposite side of the HTS (i.e. starboard side). Took time out for investigation and debrief / safety brief.
NO 15/9-F-15 A,Took time out for safety brief. Shot pictures to document incident.
NO 15/9-F-15 A,"Ran 13 3/8"" - P110 - 72# casing from 1035 m to 1359 m MD. Filled every 5th joint with 1,43 sg OBM. Running speed 7-8 jnts/hr."
NO 15/9-F-15 A,Held toolbox talk for rigging Tesco casing running equipment. Lined up well to triptank -well static.
NO 15/9-F-15 A,"Removed elevator. Brought Tesco frame to well center. Not able to stab criculating packer into 13 3/8"" casing. Rigged up DP elevator to apply more force on packer - still not able to enter 13 3/8"" circulation packer in 13 3/8"" casing. Secured frame for making up TDS."
NO 15/9-F-15 A,"Secured Tesco tool with slings and tuggers. Conneceted TDS to Tesco tool. Sat down weight to enter circulation packer into 13 3/8"" casing."
NO 15/9-F-15 A,Held toolbox talk / handover meeting.
NO 15/9-F-15 A,"Made up Tesco tool with torque wrench. Hooked up hydraulic and pneumatic controls on Tesco tool. Function tested tool,  ok."
NO 15/9-F-15 A,"Broke circulation at shoe and stepped up pumps to 1500 lpm / SPP 11,5 bar. Pumped 38 m3 whilst moving rollers on HTS."
NO 15/9-F-15 A,"Ran 13 3/8"" P110 72# casing from 1359 m to 1371 m MD. Not able to align/stab casing joint correctly when picking up with PRS pick up tool (FJE)."
NO 15/9-F-15 A,"Not able to stab to stab casing correctly. Crossed threads, negative make up. Backed out joint. Cleaned, inspected and refurbished threads."
NO 15/9-F-15 A,"Ran 13 3/8"" P110 72# casing from 1371 m to 1467 m MD. Running speed 2 jnts/hr, restricted by alignment/stabbing problems when using PRS pick up tool."
NO 15/9-F-15 A,Encountered tight spot at 1467 m MD. Broke circulation. Set down 25 MT. Applied 3 rpm within 15 kNm limit. Passed restriction.
NO 15/9-F-15 A,Reciprocated string between 1469 m and 1476 m MD.
NO 15/9-F-15 A,Ran 13 3/8¿ P110 72# casing from 1476 m to 1500 m MD. Encountered tight spot at 1481 m MD. Stepped up pumps to 900 lpm. Appled 3 rpm within 15 kNm limit. Worked restriction every 12 m indicating centralizers hanging up in shoe or kick off area. Max set down weight 25 MT. Set casing joint in foxhole prior to making 2nd grip with PRS pick up tool - this method seemed to make the stabbing more accurate.
NO 15/9-F-15 A,"Ran 13 3/8"" P110 72# casing from 1500 m to 1532 m MD. Worked restriction every 12 m within set limits."
NO 15/9-F-15 A,Encountered tight spot at 1532 m MD. Not able to pass with 25 MT setdown weight. Worked string several times in attempt to pass restriction. Pumped at 1000 lpm / 10 bar and rotated 5 RPM within 15 kNm limit. Increased set down weight to 30 MT and passed restriction. Observed pack off  / rapid pressure build up to 20 bar - shut down pumps.
NO 15/9-F-15 A,Staged up pumps in increments to 1500 lpm. Observed SPP  dropping after a period of pumping at each stage. 500 lpm stabilized pressure of 12 bar. 1500 lpm stabilized pressure of 18 bar. Circulated bottoms up - no significant returns on shakers.
NO 15/9-F-15 A,"Ran 13 3/8"" P110 72# casing from 1532 m to 1556 m MD. Filled casing string on every 5th joint run. No excessive drag in hole."
NO 15/9-F-15 A,"Ran 13 3/8"" P110 72# casing from 1556 m to 1912 m MD. Filled casing string on every 5th joint run. No excessive drag in hole, but observed tight spot at 1719 m MD."
NO 15/9-F-15 A,"Ran 13 3/8"" P110 72# casing from 1912 m to 2441 m MD. Filled casing string on every 5th joint run. No excessive drag in hole. Worked through tight spots at 2092 m and 2160 mMD with max circulation of 1300 lpm / 10-16 bar and max 30 MT weight added."
NO 15/9-F-15 A,RD and LO Tesco tool.
NO 15/9-F-15 A,Installed BX elevator and tilt adaptor.
NO 15/9-F-15 A,PU casing hanger and PADPRT assy. Reciprocated string while RD csg tong. Changed head on PDM and cleared rig floor. Changed PS 30 to master- and inner bushings. Observed 30 MT drag running casing hanger assy through rotary.
NO 15/9-F-15 A,"RIH to land 13 3/8"" csg on 5 1/2"" HWDP from 2441 m to 2478 m. Established circulation rate and washed down with 440 lpm/3.6 bar. Up weight 283 MT/ down weight 217 MT."
NO 15/9-F-15 A,"Reinstalled pipe handler skirt on TDS due to high winds making it difficult to stab into 5 1/2"" HWDP stnd. Meanwhile continued circulating at 675 lpm / 5.0 bar."
NO 15/9-F-15 A,"Washed down to land 13 3/8"" csg on 5 1/2"" HWDP from 2478 m to 2572 m with 675 lpm/5.0 bar. Worked through tight spot at 2569 m MD with max circulation of 1100 lpm / 15 bar and max 20 MT weight added."
NO 15/9-F-15 A,"Worked 13 3/8"" csg down from 2572 m to 2577 m MD with circulation of 1500-2300 lpm / 28-35 bar and max 30 MT weight added at approx 1 m/hr. Observed a significant amount of cuttings in return. Up weight 295 MT/ down weight 223 MT."
NO 15/9-F-15 A,"Worked 13 3/8"" csg down from 2577 m to 2579 m MD with circulation of 2300 lpm / 30 bar and max 30 MT weight. Decreasing progress towards 2579 m. Observed rapid pressure increase when  taking weight until 2579 m, where no pressure increase was seen. Unable to pass 2579 m with max 40 MT. Up weight 295 MT/ down weight 223 MT."
NO 15/9-F-15 A,"POOH with 13 3/8"" P110 72# casing from 2579 m to 2538 m MD on 5 1/2"" HWDP while circulating at 400 lpm / 5 bar. Observed rapid pressure increase to 35 bar and shut off pump at 2538 m.

Meanwhile changed head on PDM."
NO 15/9-F-15 A,"Attempted to free 13 3/8"" csg by working string down, but pressure did not bleed off.  Worked string with 35 MT upwards and 45 MT downwards. Pressure dropped off while working pipe upwards.  Pumped 100 lpm while working pipe upwards (pressure increase when stopped pumping) and regained circulation at 2504 m. Staged up pumps to 2300 lpm / 27 bar."
NO 15/9-F-15 A,"Continued POOH with 13 3/8"" P110 72# casing from 2538 m to 2449 m MD on 5 1/2"" HWDP while circulating at 2300 lpm / 28 bar. Pulled master bushings. Installed csg tong. RB casing hanger assembly. Changed to BX-elevator."
NO 15/9-F-15 A,"POOH and LD 13 3/8"" csg joint #69 and #70."
NO 15/9-F-15 A,"Changed to 5 1/2"" elevator. PU and MU csg hanger assy. RIH with csg hanger below rotary 2417 m to 2426 m. Staged up pumps to 2300 lpm / 20 bar and established circulation whilst removing csg tong."
NO 15/9-F-15 A,"RIH with 13 3/8"" P110 72# casing from 2426 m to 2557 m MD on 5 1/2"" HWDP while circulating at 2300 lpm / 28 bar. Up weight 290 MT/ down weight 222 MT."
NO 15/9-F-15 A,PU and MU cmt head.
NO 15/9-F-15 A,"Attempted to RIH and land 13 3/8"" csg. Had 25 MT drag at 2558 m."
NO 15/9-F-15 A,"Staged up pumps to 1000 lpm / 9 bar and established circulation. Attempted to RIH and land 13 3/8"" csg. Had 25 MT drag at 2558 m. Staged up pumps to 2000 lpm / 29 bar and worked pipe to pass tight spot at 2558 m. POOH 5-12 m 4 times and past tight spot."
NO 15/9-F-15 A,"Reduced flow rate to 500 lpm / 7 bar. Landed csg hanger according to Vetco procedure at 2562.4 m and sat down 7 MT off landing string weight. Rotated DP 1/4"" turn to the right to ensure stem was free."
NO 15/9-F-15 A,Staged up pumps to 3000 lpm / 57 bar and established circulation with 1.43 sg OBM. Circulated btms up (11750 strks) using rig pumps while performing pre-job safety meeting with involved personnel. Prepared tuned spacer.
NO 15/9-F-15 A,"Performed line test of cmt hose to 345 bar/10 min. Ok. Pumped 8 m3 of base oil at 1760 lpm followed by 20 m3 1.67 sg tuned spacer E at 1760 lpm using rig pumps. Chased spacer to drill floor with 3 m3 OBM. 

Lined up to pump from cmt unit. Opened lo-torque valve with 20 bar on cmt line to verify line-up. Released btm dart for btm plug. Mixed and pumped 23.25 m3 1.90 sg silica cmt slurry at 800 lpm / 32 bar and 7.0 m3 g-cmt slurry at 800 lpm/ 20 bar."
NO 15/9-F-15 A,"Displaced cmt to rig floor with 500 ltrs of DW at 1000 lpm. Released top dart and pumped 1500 ltrs at 1500 lpm behind cmt using cmt unit. Top wiper plug sheared at 158 bar after 750 ltrs pumped.

Lined up through to top drive and zeroed stroke counters on mud pumps. Continued dispacing cmt by pumping OBM at 3000 lpm.  Sheared btm plug at 7219 strks (159.8 m3) / 155 bar. Reduced rate to 1200 lpm at 8400 strks (185.7 m3). FCP was 53 bar. Bumped top plug at 8552 stks (189.0 m3) / 142 bar.
"
NO 15/9-F-15 A,"Pressured up surface lines to 140 bar to equalize and open lo-torque on cmt head. Attempted to close IBOP. No go. Bled off pressure to 95 bar, closed IBOP and continued to pressure up csg to 345 bar. Bled off standpipe pressure to 25.7 bar and monitored for leak through IBOP. Performed pressure test of 13 3/8"" csg to 345 bar / 15 min, Ok. Bled back pressure to 20 bar and monitored for back flow. No back flow observed. 2.9 m3 pumped and 2.9 m3 bled back."
NO 15/9-F-15 A,"Sat seal assembly according to vetco procedure. Landing string dropped 8 1/4"". Performed line test of surface line against fail safe valve to 345 bar / 10 min. Ok. Closed lower pipe ram and lined up TDS to trip tank to monitor for returns. Pressured up in stages to 207 bar below closed ram. Bled off pressure to zero. Pumped 350 ltrs and got 300 ltrs back. Opened rams and took 45 MT overpull. Closed ram and pressure tested seal assembly 35/345 bar for 5/10 min. Dropped 3.5 bar (1 %) / 15 min. 550 ltrs pumped and 450 ltrs bled back. Reduced overpull to 3 MT. Rotated 4 right-hand turns and released."
NO 15/9-F-15 A,LD cmt head std. Dropped sponge balls and flushed string with 4400 lpm using OBM.
NO 15/9-F-15 A,"POOH with PADPRT from 135 m to OOH. Removed PS21 and installed master bushings. Measured lead impression block to be 1.7"". LO PADPRT."
NO 15/9-F-15 A,MU and RIH with wear busing and WBRT. Washed well head and installed wearbusing at 139.3 m. POOH with WBRT and LO jet sub and WBRT.
NO 15/9-F-15 A,"MU jet sub to HWDP and RIH from surface to 40 m. PU and MU 18 3/4"" BOP test plug. RIH with BOP test plug on 5 1/2"" DP from 40 m to 175 m and landed off test plug in wearbushing."
NO 15/9-F-15 A,Halliburton prepared unit prior to testing.
NO 15/9-F-15 A,Pressure tested BOP and IBOPs to 20/345 bar 5/10 min.
NO 15/9-F-15 A,"Continued pressure testing BOP and IBOPs to 20/345 bar 5/10 min. 

Meanwhile changed spinner on aft iron roughneck and performed maintenace on same."
NO 15/9-F-15 A,PU test tool out of wear bushing and sat string in slips.
NO 15/9-F-15 A,RU to test IBOP and kelly hose.
NO 15/9-F-15 A,"Cleared rig floor of csg tong, PS30, inserts, bx-elevator, FMS, PADPRT and wear busing RT. 

Meanwhile performed test run on aft iron roughneck."
NO 15/9-F-15 A,"Pressure tested TDS, lower- and upper IBOP and kelly hose to 30 bar/345 bar for 5/10 min. 

Meanwhile repaired CRI pumps and manifold. Cleaned threads on 5 1/2"" DP on cantilever."
NO 15/9-F-15 A,"RD test line to BOP. POOH and LD BOP test plug assembly.

Meanwhile repaired CRI pumps and manifold. Cleaned threads on 5 1/2"" DP on cantilever."
NO 15/9-F-15 A,Held tool box talk. Serviced PRS. Inspected rollers and changed dies on PRS.
NO 15/9-F-15 A,"Held tool box talk for manual handling. LO 17 1/2"" BHA."
NO 15/9-F-15 A,Held time out for safety (TOFS). Had incident where lifting arrangement on lifting sub slipped and lifting sub dropped. Modified lifting arrangement and performed lifting/stress test. Ok.
NO 15/9-F-15 A,"Continued LO 17 1/2"" BHA. Meanwhile repaired CRI pumps and manifold."
NO 15/9-F-15 A,"PU and MU 12 1/4"" BHA and RIH from surface to 75 m. Changed out master bushings to PS21."
NO 15/9-F-15 A,"RIH with 12 1/4"" BHA from 75 m to 274 m. PS21 slips was locked in closed position."
NO 15/9-F-15 A,Trouble shot mal function of PS21 slips.
NO 15/9-F-15 A,Held tool box talk prior to hanging of blocks.
NO 15/9-F-15 A,Performed slip & cut of drill line.
NO 15/9-F-15 A,Continued performing slip & cut of drill line.
NO 15/9-F-15 A,Inspected aft PRS for dropped objects.
NO 15/9-F-15 A,Serviced aft PRS and checked bolts on upper connection.
NO 15/9-F-15 A,Serviced aft PRS and checked bolts on upper connection.
NO 15/9-F-15 A,Completed Drops inspection on aft PRS. De-isolated equipment.
NO 15/9-F-15 A,Changed faulty PS21 to PS30 slips and inserted correct carrier and inserts.
NO 15/9-F-15 A,"RIH with 12 1/4"" BHA from 274 m to 2480 m. Filled every 10 stds with 1.43 sg OBM."
NO 15/9-F-15 A,LO single and performed kick drill in 38 sek.
NO 15/9-F-15 A,"Broke circulation and washed down 12 1/4"" BHA from 2480 m to 2521 m. Drilling parameters : 2000 lpm / SPP 62 bar / 30 RPM / torque 12-15 kNm."
NO 15/9-F-15 A,Performed choke drill with day crew.
NO 15/9-F-15 A,"Broke circulation and washed down 12 1/4"" BHA from 2521 m to 2534.4 m. Tagged cmt with 3 MT at 2534.4 m. Drilling parameters : 2000 lpm / SPP 62 bar / 30 RPM / torque 12-15 kNm."
NO 15/9-F-15 A,Drilled out shoe track from 2534.4 m to 2561 m whilst displacing to 1.25 sg. Drilling parameters : 3000 lpm / SPP 120 bar / 60 RPM / torque 15-17 kNm.
NO 15/9-F-15 A,Dumped u-tube and flushed choke/kill and poorboy with 1.25 sg OBM. Filled trip tank and u-tube with 1.25 sg OBM. Liquid seal pressure on u-tube was 12 psi. Lined up manifolds and took SCR with 1.25 sg OBM. Made connection before cleaning out rat hole.
NO 15/9-F-15 A,"Drilled out shoe track from 2561 m to 2562 m. Cleaned out 17 1/2"" rat hole from 2562 m to 2591 m in 2-4 m increments and reamed. Drilling parameters : 3000 lpm / SPP 100 bar / 64 RPM / torque 15-17 kNm / WOB 1-2 MT. Observed aluminium swarf on shakers."
