nameWell,comments
NO 15/9-19 A,CONTINUED CIRCULATING WHILE RU TO RUN GYRO.
NO 15/9-19 A,MU SIDE-ENTRY SUB INTO DRILLSTRING & RIH WITH GYRO ON ATLAS E/LINE. BIT 1 JOINT OFF BOTTOM DURING SURVEY. RAN GYRO FROM 1880 TO 2710 M. POOH WITH GYRO & RD SIDE-ENTRY SUB.
NO 15/9-19 A,DRILLED FROM 2768 - 2771 M / SLIDING.
NO 15/9-19 A,"DRILLED FROM 2771-2783 M. DECREASE IN ROP - TOOK APPROX. 2,5 HRS. TO DRILL LAST METER."
NO 15/9-19 A,FLOW CHECKED & PUMPED SLUG. POOH TO 2190 M WITH NO PROBLEMS.
NO 15/9-19 A,CIRCULATED W/2500LPM & ORIENTED TOOLFACE PRIOR TO PULLING THROUGH CSG. WINDOW. HOLE PACKED-OFF & STRING TORQUED-UP & LOST CIRC-STRING STUCK 2 MIN. WORKED STRING FREE BY GOING DOWNWARDS;MAX WEIGHT SLACKED-OFF=40 MT. ESTABLISHED CIRCULATION AT 600 LPM.
NO 15/9-19 A,"WORKED STRING DOWN TO 2199 M BIT DEPTH - 16 M BELOW WINDOW'S BOTTOM. HOLE PACKED-OFF;LOST CIRCULATION SEVERAL TIMES. ATTEMPTED TO ESTABLISH CIRCULATION - IN STEPS - AT DIFFERENT FLOW RATES WHILE ROTATING AT 80- 120 RPM / PROBLEMS =PACKING-OFF,LOST CIRCULATION, TORQUING-UP OF DRILLSTRING. TORQUE WOULD INCREASE & THEN RETURNS WOULD BE LOST."
NO 15/9-19 A,FINALLY ESTABLISHED CIRCULATION WITH FULL RETURNS AT 1860 LPM/164 BAR. STARTED MOVING UPWARDS TOWARD WINDOW-STOPPED AT 2188 M. ORIENTED TOOL- FACE & THEN FLOW CHECKED. STARTED PULLING UP WHILE PUMPING AT 450 LPM- LOSING CIRCULATION AGAIN. STOPPED PUMPING & CONTINUED POOH-PULLED THROUGH WINDOW WITH NO ROTATING/PUMPING WITH MAXIMUM DRAG = 5 MT.
NO 15/9-19 A,AT 2167 M - FLOW CHECKED FOR 15 MINUTES; HOLE STATIC. FLUSHED CHOKE & KILL LINES & BOOSTED RISER CLEAN. CONTINUED TO POOH WITH BHA.
NO 15/9-19 A,COMPLETED POOH.INSERT BIT WAS CORED-OUT.
NO 15/9-19 A,RAN BOP TEST TOOL TO WELLHEAD.TESTED PIPE RAMS & FAIL SAFE VALVES TO 20/345 BAR; TESTED BOTH ANNULARS TO 20/241 BAR. TESTED ON YELLOW POD. FUNCTION TESTED ON BLUE POD - FROM SUBSEA CONTROL ROOM.
NO 15/9-19 A,COMPLETED POOH WITH BOP TEST TOOL.
NO 15/9-19 A,MU SLICK BHA FOR CHECK TRIP & TIH TO 752 M.
NO 15/9-19 A,TESTED 2-TDS SAFETY VALVES & 1-KELLY COCK TO 35/345 BAR -5/10 MINUTES.
NO 15/9-19 A,CONTINUED TO TIH TO 2081 M.
NO 15/9-19 A,ESTABLISHED CIRC AT 2500 LPM.WASHED DOWN TO CASING WINDOW. RAN THROUGH WINDOW & PU THROUGH WINDOW WITHOUT PUMPING - NO PROBLEMS. CIRCULATED AT 1500 LPM & ROTATED AT 50 RPM & RAN THROUGH WINDOW - NO PROBLEM.
NO 15/9-19 A,CONTINUED TIH; TOOK WEIGHT AT 2207 M. REAMED FROM 2207 - 2245 M; TIGHT HOLE FROM 2207 - 2226 M. HAD TENDENCY OF PACKING-OFF. 16300 NM= MAXIMUM TORQUE EXPERIENCED.
NO 15/9-19 A,"CONTINUED TIH; WASHED DOWN LAST 38 M TO TD - 2783 M. 0,5 M OF FILL ON BOTTOM."
NO 15/9-19 A,"CIRCULATED AT 2500 LPM - 204 BAR - TO CLEAN HOLE. WORKED BIT ON BOTTOM BECAUSE OF PREVIOUS BIT'S CONDITION. EXCESSIVE AMOUNT OF CUTTINGS BACK DURING CIRCULATION; AFTER BOTTOMS UP, CAVINGS STARTED TO RETURN TO SURFACE."
NO 15/9-19 A,"INCREASED MUD WEIGHT FROM 1,50 SG TO 1,54 SG WHILE CIRCULATING AT 2200 LPM. AFTER 1,54 MUD AROUND, INCREASED FLOW RATE TO 2500 LPM - 210 BAR - WITH NO LOSSES."
NO 15/9-19 A,"FLOW CHECKED, PUMPED SLUG & POOH TO MU DRILLING BHA."
NO 15/9-19 A,"WITH TOP OF DCS 10M BELOW WINDOW, CIRCULATED BOTTOMS UP AT 2231 M BIT DEPTH. 2000 LPM = 127 BAR. NO UNUSUAL AMOUNT OF CUTTINGS AT SHAKERS."
NO 15/9-19 A,"CONTINUED POOH - MAXIMUM DRAG THROUGH WINDOW = 2,25 MT."
NO 15/9-19 A,MU NEW INSERT BIT - EHP43AFLDK - & MU SLICK DRILLING BHA WITH MOTOR & MWD.
NO 15/9-19 A,RIH TO 2160M. ESTABLISHED CIRC WITH 2500 LPM AND ORIENTED TOOLFACE. RUN THROUGH WINDOW WITH NO ROTATION OR CIRCULATION AND CONTINUED RIH WITH NO PROBLEMS. WASHED LAST STAND TO TD.
NO 15/9-19 A,"DRILLED AND ORIENTED 8 1/2"" HOLE FROM 2783 - 2970 M."
NO 15/9-19 A,"DRILLED AND ORIENTED 8 1/2"" HOLE FROM 2970 M - 3052 M."
NO 15/9-19 A,"DRILLED 8 1/2"" HOLE FROM 3052 - 3057 M / ROTATING."
NO 15/9-19 A,CIRCULATED HOLE CLEAN & BOOSTED RISER. HAD EXCESSIVE AMOUNT OF CUTTINGS OVER THE SHAKERS.
NO 15/9-19 A,MADE SHORT TRIP TO 2707 M & RIH TO TD - WASHED DOWN LAST STAND TO TD - NO PROBLEMS.
NO 15/9-19 A,"CIRCULATED HOLE CLEAN & BOOSTED RISER. SHORT TRIP GAS=4,38% CORRECTED."
NO 15/9-19 A,POOH TO 2253 FOR BIT & BHA CHANGE.
NO 15/9-19 A,"WITH TOP OF DCS 10 M BELOW CASING WINDOW, CIRCULATED BOTTOMS UP AT 2000 LPM. ORIENTED TOOLFACE AT 55 DEGREES & PULLED THROUGH WINDOW WITH NO OVERPULL."
NO 15/9-19 A,COMPLETED POOH.
NO 15/9-19 A,MU NEW PDC BIT WITH STABILIZED DRILLING BHA; PU NEW MOTOR DUE TO WEAR. TIH TO 1270 M.
NO 15/9-19 A,CONTINUED TO TIH TO 2135 M.
NO 15/9-19 A,FILLED DRILLSTRING. CIRCULATED AT 1985 LPM /196 BAR ; ORIENTED BIT TO 65 DEG. RIGHT & RIH THROUGH CASING WINDOW.
NO 15/9-19 A,COMPLETED TIH TO TD-3057 M. WASHED LAST STAND TO BOTTOM - NO FILL.
NO 15/9-19 A,"TOOK SCRS. INCREASE IN GAS TO 6,9 % - CORRECTED. COMPLETED CIRCULATING BOTTOMS UP PRIOR TO DRILLING. GAS DECREASED TO 0,5 %. STARTED DRILLING 8 1/2"" HOLE AT 0546 HRS."
NO 15/9-19 A,"DRILLED 8 1/2"" HOLE FROM 3057 - 3369 M."
NO 15/9-19 A,"DRILLED 8 1/2"" HOLE FROM 3369 - 3379 M. HAD INCREASING AMOUNT OF CAVINGS IN RETURNS."
NO 15/9-19 A,CIRCULATED UNTIL SHAKERS CLEANED-UP BECAUSE OF INCREASE IN HOLE DRAG. BOOSTED RISER & FLUSHED CHOKE/KILL LINES. FLOW RATE = 2500 LPM. NOTE: EXCESSIVE AMOUNT OF CUTTINGS TO SURFACE; TOOK 3 BOTTOMS UP FOR SHAKERS TO CLEAN-UP.
NO 15/9-19 A,"DRILLED 8 1/2"" HOLE FROM 3379 - 3390 M."
NO 15/9-19 A,"DRILLED 8 1/2'' HOLE FROM 3390 - 3494 M."
NO 15/9-19 A,CIRCULATED UNTIL SHAKERS CLEANED UP BECAUSE OF INCREASE IN TORQUE + DRAG AND INCREASE OF PRESENCE OF CASINGS. BOOSTED RISER.
NO 15/9-19 A,"DRILLED 8 1/2'' HOLE FROM 3494 - 3550 M."
NO 15/9-19 A,"DRILLED 8 1/2'' HOLE FROM 3550 - 3552 M."
NO 15/9-19 A,CIRCULATED UNTIL SHAKERS CLEANED UP BECAUSE OF INCREASE IN DRAG + IN PREPARATION TO ORIENT. BOOSTED RISER. NOTE: EXCESSIVE AMOUNT OF LARGE CASINGS TO SURFACE; TOOK 2.5 X BOTTOMS UP FOR SHAKERS TO CLEAN UP.
NO 15/9-19 A,"DRILLED 8 1/2'' HOLE FROM 3552 - 3573 M. UNABLE TO STEER DUE TO HANGING UP ON STABILIZERS AND FREQUENT STALLING  PROBLEMS."
NO 15/9-19 A,"DRILLED 8 1/2"" HOLE FROM 3573M TO 3632M. UNABLE TO STEER TO ACHIVE TARGET."
NO 15/9-19 A,"CIRC HOLE CLEAN. DROP CARBIDE, EST HOLE SIZE 10,47 IN. CAVINGS RATE AT 100 L/HR AFTER CIRC 1,5 BTM UP. BOOSTED RISER."
NO 15/9-19 A,"FLOW CHECK 10 MIN, OK. PUMP SLUG. POOH. WELL SLICK. FLOW CHECK INSIDE SHOE AND BEFORE BHA ENTERED BOP. L/DOWN 1 DC, 2 STABILIZERS AND BIT."
NO 15/9-19 A,"MADE UP NEW BIT, SET AKO TO 1,5 DEGR TILT, UNLOAD MWD AND M/UP NEW JAR AND RIH TO 1040M."
NO 15/9-19 A,FILL DRILL PIPE AND TEST MWD. FAIL TO GET SIGNALS FROM MWD. RE-BOOT MWD COMPUTER AND GOT SIGNALS OK.
NO 15/9-19 A,CONTINUE RIH TO 2160M.
NO 15/9-19 A,SLIP AND CUT DRILLING LINE.
NO 15/9-19 A,"CONTINUED TO SLIP AND CUT 33,5M DRILLING LINE."
NO 15/9-19 A,ORIENTED TOOL FACE AND ENTERCSG WINDOW. P/UP 4-5 T DRAG OUTSIDE WINDOW
NO 15/9-19 A,RIH TO 3612M. WASHED DOWN TO BTM AT 3632M.
NO 15/9-19 A,"DRILL 8 1/2"" HOLE IN ORIENTED MODE FROM 3632 TO 3653M. NO SIGNALS FROM MWD."
NO 15/9-19 A,CIRC UNTIL SHAKERS CLEARED UP. BOOSTED RISER.
NO 15/9-19 A,"FLOW CHECK, OK. PUMP SLUG. POOH TO CHANGE MWD."
NO 15/9-19 A,ATTEMPT TO GET COMMUNICATION WITH MWD WITHOUT SUCCESS.
NO 15/9-19 A,PUMP SLUG. POOH. GOT 15 T DRAG AT 1220M.
NO 15/9-19 A,"CIRC 1,25 BTM UP AT 1220M. BOOST RISER. GOT FAIR AMOUNT OF LARGE SIZE TYPE CAVINGS OVER SHAKERS."
NO 15/9-19 A,"FLOW CHECK, OK CONTINUE POOH AND L/DOWN MWD AND BIT. START RELOAD NEW MWD."
NO 15/9-19 A,CONTINUE CHANGE MWD AND LOAD SAME. M/UP NEW BIT.
NO 15/9-19 A,RIH TO CSG WINDOW AT 2160M. TESTED MWD OK AT 1000M.
NO 15/9-19 A,FILL PIPE AND ORIENTED TOOL FACE AND ENTER INTO CSG WINDOW WITHOUT OBSTRUCTIONS.
NO 15/9-19 A,CONTINUED RIH TO CURRENT DEPTH 3085M.
NO 15/9-19 A,CONTINUED RIH TO 3640M. WASH TO BTM AT 3653M. NO FILL.
NO 15/9-19 A,"DRILLED 8 1/2"" HOLE FROM 3653 - 3673M. FLOW CHECK DRILLING BREAK AT FROM 3670M - 3673M."
NO 15/9-19 A,CIRC FOR GEOLOGHICAL SAMPLES.
NO 15/9-19 A,CONTINUED DRILLING FROM 3673M - 3724M. FLOW CHECK AT 3717M.
NO 15/9-19 A,CIRC FOR GEOLOGHICAL SAMPLES.
NO 15/9-19 A,CONTINUED DRILLING FROM 3724M - 3752M.
NO 15/9-19 A,CONTINUED DRILLING F/3752 - 3783M. USED CONSTANT PARAMETERS TO SPOT DRILLING BREAK.
NO 15/9-19 A,"DRILLED 8 1/2"" HOLE FROM 3783M - 3799M. DRILLING BREAK 3796 - 3799M."
NO 15/9-19 A,CIRC FOR GEOLOGICAL SAMPLES. BOOSTED RISER.
NO 15/9-19 A,CONTINUED DRILLING FROM 3799M - 3810M.
NO 15/9-19 A,CIRC FOR GEOLOGICAL SAMPLES. BOOSTED RISER.
NO 15/9-19 A,CONTINUED DRILLING FROM 3810M - 3820M.
NO 15/9-19 A,CIRC FOR GEOLGICAL SAMPLE.
NO 15/9-19 A,CONTINUED DRILLING FROM 3820M - 3823M.
NO 15/9-19 A,CIRC HOLE CLEAN. BOOSTED RISER.
NO 15/9-19 A,"FLOW CHECK, OK. PUMP SLUG AND POOH. HOLE IN GOOD CONDITION."
NO 15/9-19 A,CONTINUED POOH TO SURFACE.
NO 15/9-19 A,"CHANGED BIT. SET AKO TO 0,6 DEGR. FUNCTION TEST SHEAR RAM FROM YELLOW POD."
NO 15/9-19 A,DUMP MEMORY ON MWD.
NO 15/9-19 A,RIH TO GET BHA BELOW BOP.
NO 15/9-19 A,TEST BOP FUNCTIONS FROM YELLOW POD. ALL OK.
NO 15/9-19 A,"CONTINUED RIH TO CURRENT DEPTH 2004M. FILL PIPE, TESTED MWD AT 1000M ."
NO 15/9-19 A,CONTINUED RIH. BREAK CIRC AND WASH LAST STAND TO BTM. CIRC TO CLEAR STEEL DEBRIS OFF BTM.
NO 15/9-19 A,"DRILLED 8 1/2"" HOLE FROM 3823M - 3837M. MWD INDICATE SAND AT 3822M"
NO 15/9-19 A,CIRC FOR GEOLOGICAL SAMPLES.
NO 15/9-19 A,"FLOW CHECK, OK. PUMP SLUG. POOH. FLOW CHECKED AT 2163M AND WITH BHA BELOW BOP."
NO 15/9-19 A,LAYED OUT BIT AND DOWNLOADED MWD.
NO 15/9-19 A,MADE UP 27M COREBARREL AND PDC CORHEAD.
NO 15/9-19 A,STARTED TO RIH WITH CORING BHA.
NO 15/9-19 A,"CONT RIH WITH CORING BHA. FILL PIPE AT CSG WINDOW. RIH PASS WINDOW AND PULL BACK INTO CSG WITH COREBARREL, OK. CONT RIH TO 3212M. WORK AWAY 15T OBSTRUCTION AT 3008M AND 3174M. DID NOT GET CORRECT AMOUNT OF MUD IN RETURNS."
NO 15/9-19 A,"BREAK CIRC AND FILLED PIPE TOO EARLY. FLOAT VALVE NOT OPERATING CORRECT. CIRC 1 STRING CONTENT AND GOT 6.6% GASPEAK FROM 65M. FLOW CHECK, OK."
NO 15/9-19 A,CONTINUE RIH. STOOD UP WITH 15T AT 3287M. REAMED OBSTRUCTION. CONT RIH AND STODD UP AT 3303M. CURRENTLY REAMING AWAY OBSTRUCTION.
NO 15/9-19 A,WASH AND REAM TIGHT HOLE FROM 3303 - 3820M WITH COREBARREL BHA.
NO 15/9-19 A,CIRCULATED BTMS UP AT 3820M.
NO 15/9-19 A,CONTINUED WASH AND REAM TIGHT HOLE FROM 3820M - 3837M.
NO 15/9-19 A,"TAG BTM AND SPACED OUT. DROP BALL AND SEATED SAME WITH 14 BAR OVER PRESSURE. TAKE SCR'S."
NO 15/9-19 A,START CORING FROM 3837-3849M. STALLED OUT ON BTM TWICE DURING FIRST 2M CORING. PULLED OFF BTM AND RE-STARTED.
NO 15/9-19 A,"CONTINUED CUT CORE FROM 3849 - 3854M. CORE JAMMED, TORQUE DROPPED OFF AND PRESSURE DEGREASED. ATTEMPT TO RESTART CORING, NOT ABLE TO OBTAIN TORQUE ON BTM."
NO 15/9-19 A,"FLOW CHECK, OK. PUMP SLUG AND POOH. HAD 15T OVER PULL AT 3278 AND 3269M. FLOW CHECKED INSIDE CSG WINDOW, OK. CONT POH. CURRENT DEPTH AT REPORT TIME, 1244M."
NO 15/9-19 A,"CONTINUED POOH TO SURFACE. PULLED LAST 400M WITH RESTRICTED SPEED, 6 MIN/STAND. FLOW CHECKED BEFORE PULLED BHA."
NO 15/9-19 A,"RETRIEVED CORE NO 1, 95 % RECOVERY."
NO 15/9-19 A,"BREAK CH AND CHANGED ALL STABS FROM 8 15/16"" TO 8 3/8"" ON CORE BARREL MADE UP CORE HEAD."
NO 15/9-19 A,RIH TO CSG WINDOW AT 2161M. FILL STRING EACH 1000M.
NO 15/9-19 A,"SLIP AND CUT 29,3M DRILLING LINE."
NO 15/9-19 A,CONTINUED RIH TO 3830M. BREAK CIRC.
NO 15/9-19 A,REAM TO BTM 3854M. 2M HARD FILL. TAG BTM 3 TIMES AND SPACED OUT STRING
NO 15/9-19 A,"DROP BALL AND SEATED SAME IN COREBARREL WITH 17 BAR PRESS INCREASE. TAKE SCR'S."
NO 15/9-19 A,START CUT CORE NO 2 FROM 3854 - 3858M.
NO 15/9-19 A,CONTINUED CORING FROM 3858 - 3881M. TOTAL CUT 27M.
NO 15/9-19 A,"FLOW CHECKED, OK. LAID DOWN SPACER PUP JT. PUMP SLUG."
NO 15/9-19 A,"POOH. FLOW CHECKED INSIDE CSG WINDOW, OK. CURRENT DEPTH AT REPORT TIME, 780M."
NO 15/9-19 A,CONTINUED POOH WITH CORE NO 2. REDUCED SPEED LAST 400M. HELD SAFETY BRIEF BEFORE PULL CORE BARREL TO DRILL FLOOR. HAD 20 PPM H2S IN COREBARREL. PERSONNEL PUT ON PROTECTION EQUIPMENT BEFORE START LAYING DOWN CORE.
NO 15/9-19 A,"RETRIVED CORE NO 2, 100 % RECOVERY. MAX 5 PPM H2S WHEN RETRIVING CORE."
NO 15/9-19 A,M/UP COREBARREL AND COREHEAD. SERVICED COREBARREL.
NO 15/9-19 A,RIH TO CSG WINDOW AT 2161M. BREAK CIRC EACH 1000 M.
NO 15/9-19 A,"HELD SAFETY MEETING WITH ALL PERSONNEL WITH H2S GAS, GAS PROCEDYRES AND CONTINGENCIES."
NO 15/9-19 A,CONTINUED RIH TO 3876M.
NO 15/9-19 A,"CIRC BTM'S UP IN ORDER TO CLEAN WELL FOR GAS. MAX PEAK FROM PREVIOUS CORING; 15,2 %. CIRC GAS LEVEL DOWN TO 0,9 %."
NO 15/9-19 A,"ROTATE AND WASH TO BTM AT 3881,5M. SPACED OUT STRING."
NO 15/9-19 A,"DROP BALL AND SEATED SAME IN COREBARREL WITH 17 BAR PRESS INCREASE. TAKE SCR'S."
NO 15/9-19 A,"CUT CORE NO 3 FROM 3881,5 TO 3908,5M."
NO 15/9-19 A,"PUMP OUT OF HOLE TO 3820M. HAD 45 T OVER PULL AT CONNECTION AT 3880M. ROTATE STRING AND HAD NO EXCESSIVE TORQUE TO BREAK ROTATION, NORMAL PUMP PRESSURES INDICATING GEOMETRICAL OBSTRUCTION."
NO 15/9-19 A,CIRC TO CLEAN OUT CORING GAS.
NO 15/9-19 A,"CONTINUED CIRC BTM'S UP. MAX GAS FROM CORING 12,75 % DECLINED TO 2,8 %"
NO 15/9-19 A,FLOW CHECKED OK. PUMP SLUG AND POOH. FLOW CHECKED INSIDE CSG WINDOW.OK CURRENT DEPTH AT REPORT TIME 1412M.
NO 15/9-19 A,CONTINUED POOH WITH CORE NO 3. FLOW CHECKED AT CSG WINDOW AND BEFORE PULLING BHA INTO BOP.
NO 15/9-19 A,"RETRIEVED CORE NO 3. INITIAL TOP OF CORE HAD 80 PPM H2S GAS CONTENT WHICH DISPERSED, CHECKS WHILE RETRIEVING WERE 10 PPM DOWN TO 0 PPM. 99,6 % CORE RECOVERY."
NO 15/9-19 A,SERVICED CORE BARREL AND MADE UP COREBARREL WITH INNERBARREL.
NO 15/9-19 A,RIH TO 3820M. BROKE CIRC EACH 1000M.
NO 15/9-19 A,"WASH AND ROTATE FROM 3820 TO BTM AT 3908,5M."
NO 15/9-19 A,"CIRC BTM'S UP IN ORDER TO CLEAN WELL FOR GAS. MAX GAS 4,5 %, DECLINED TO 1 %."
NO 15/9-19 A,"DROP BALL AND SPACE OUT STRING. SEATED BALL IN COREBARREL WITH 17 BAR PRESSURE INCREASE. TAKE SCR'S."
NO 15/9-19 A,"CUT CORE NO 4 FROM 3908,5 TO 3935,5M. MAX GAS FROM CORING 9%."
