nameWell,comments
NO 15/9-F-5,Troubleshot lost communication to TDS. Found faulty profibus connector. MU temporary solution.
NO 15/9-F-5,"MU and RIH with 17 1/2"" BHA from 35 m to 158 m. Sat UHBO sleeve to high side scribe line. Stabbed into CTS on top of conductor housing while observing with ROV."
NO 15/9-F-5,"Held tool box meeting with both shifts before cutting drill line. Performed cut & slip.

Meanwhile changed out faulty profibus connector on top drive."
NO 15/9-F-5,"Continued performing cut & slip.

Meanwhile changed out faulty profibus connector on top drive."
NO 15/9-F-5,Continued RIH from 158 m to 195 m. Washed down from 195 m with 2000 lpm / 50 bar / 20 RPM. Tagged cement at 218  m. Connected CTS hose to ROV and started pumping with dredge pump.
NO 15/9-F-5,"Drilled out 30"" shoe and rathole from 218 m to 219.5 m MD. Drilling parameters : Flow 3500 lpm / SPP 87 bar / Rotation 40 rpm / Torque 1-3 kNm / WOB 0-3 MT. Reamed back inside shoe for every 2 m drilled. Pumped 10 m3 his-vis sweep as required to clean the hole."
NO 15/9-F-5,"Drilled out 30"" shoe and rathole from 217 m to 226 m MD. Drilling parameters : Flow 3500 lpm / SPP 87 bar / Rotation 40 rpm / Torque 1-3 kNm / WOB 1-3 MT. Reamed back inside shoe for every 2 m drilled. Pumped 10 m3 his-vis sweep as required to clean the hole.

Reamed hole and shoe track 3 times. No obstruction. Pulled through shoe track with no rotation. No obstruction. Pumped 10 m3 hi-vis and circulated BU while reciprocating 17 1/2"" BHA. Up weight 105 MT / down weight 100 MT."
NO 15/9-F-5,"Drilled 17 1/2"" section from 226 m to 233 m MD. Drilling parameters : Flow 3100 lpm / SPP 72 bar / WOB 1-3 MT / Torque 1-5 kNm / String RPM 40 / Bit RPM 133. ROP 10 m/hr. Pumped 10 m3 hi-vis sweep for every singel drilled. Performed gMWD survey on connection. Used sling and tugger on centralizer deck on drillpipe to stabilize same before taking survey.

Sliding intervals: 230 - 233 m

Got good gMWD survey on 215.5 m: Inc 0.18 AZ 182.97. Made two attempts to get gMWD survey at 222.5 m. No sucess."
NO 15/9-F-5,"Pulled 17 1/2"" BHA back inside shoe at 214 m. Held tool box meeting and RU to run wireline gyro."
NO 15/9-F-5,-
NO 15/9-F-5,POOH single shot gyro from 176 m MD.
NO 15/9-F-5,"Drilled 17 1/2"" section from 233 m to 273 m MD. Drilling parameters : Flow 3000-3400 lpm / SPP 67-88 bar / WOB 2-6 MT / Torque 2-4 kNm / String RPM 40 / Bit RPM 133. ROP 11-20 m/hr. Average ROP 12 m/hr.  Pumped 10 m3 hi-vis sweep for every singel drilled. Used sling and tugger on centralizer deck on drillpipe to stabilize same before taking survey.

Sliding intervals: 230 - 250 m

Attempted to get gMWD survey at 261.5 m. No sucess."
NO 15/9-F-5,"Displaced open hole to 1.40 sg bentonite mud, 10 m3 at 2000 lpm / 55 bar."
NO 15/9-F-5,"POOH with 17 1/2"" drilling BHA from 273 m to 23 m. Stopped with bit inside 30"" conductor to inspect TDS and derrick for loose items."
NO 15/9-F-5,Removed gMWD probe . Lifted probe to drill floor and installed same.
NO 15/9-F-5,"MU and RIH with 17 1/2"" BHA from 23 to 196 m MD."
NO 15/9-F-5,Continued RIH from 196 m to 273 m. Washed down from 196 m with 2000 lpm / 50 bar. Reamed shoe. No obstructions observed. Connected CTS hose to ROV and started pumping with dredge pump.
NO 15/9-F-5,"Drilled 17 1/2"" section from 273 m to 280 m MD. Drilling parameters : Flow 3000 lpm / SPP 65 bar / WOB 2 MT / Bit RPM 90. ROP 10 m/hr. Pumped 10 m3 hi-vis sweep for every singel drilled. Performed gyro MWD orientation OK. Stopped drilling due to preparations for upcoming ESD test.

Sliding intervals: 273 - 280 m"
NO 15/9-F-5,"Pumped 10 m3 hi-vis sweep at 280 m to clean the hole. Displaced open hole to 1.40 sg bentonite mud, 15 m3 at 2000 lpm / 55 bar. POOH with 17 1/2"" drilling BHA from 280 m to inside 30"" conductor shoe at 195 m."
NO 15/9-F-5,Performed ESD pre- testing and had power shut down on rig.
NO 15/9-F-5,"RIH with 17 1/2"" BHA from 195 to 280 m MD. Took survey to link up toolface. Connected CTS hose to ROV and started pumping with dredge pump."
NO 15/9-F-5,"Drilled 17 1/2"" section from 280 m to 314 m MD. Drilling parameters : Flow 3200 lpm / SPP 74-78 bar / WOB 2-6 MT / Torque 3-4 kNm / String RPM 40 / Bit RPM 136. ROP 15-40 m/hr, average ROP 17 m/ hrs. Pumped 10 m3 hi-vis sweep for every singel drilled. Performed gMWD survey on connections. Used sling and tugger on centralizer deck on drillpipe to stabilize same before taking survey.

Sliding intervals: 280 - 288 m
                           305 - 314 m
"
NO 15/9-F-5,"Drilled 17 1/2"" section from 314 m to 475 m MD. Drilling parameters : Flow 3200-4000 lpm / SPP 74-160 bar / WOB 3-8 MT / Torque 2-5 kNm / String RPM 40 / Bit RPM 136-160. ROP 40-65 m/hr, average ROP 26.8 m/ hrs. Pumped 10 m3 hi-vis sweep for every singel drilled. Performed gMWD survey on connections. Used sling and tugger on centralizer deck on drillpipe to stabilize same before taking survey.

Sliding intervals: 314 - 328 m
                           355 - 380 m
                           395 - 407 m
                           435 - 447 m"
NO 15/9-F-5,"Drilled 17 1/2"" section from 475 m to 556 m MD. Drilling parameters : Flow 4000 lpm / SPP 114 bar / WOB 3-4 MT / Torque 2-5 kNm / String RPM 40 / Bit RPM 136-160. ROP +/-35 m/hr, average ROP 18.0 m/ hrs. Pumped 10 m3 hi-vis sweep for every single drilled. Performed gMWD survey on connections. Used sling and tugger on centralizer deck on drillpipe to stabilize same before taking survey. Up weight 112 MT / down weight 107 MT.

At 556 m made 3 attempts to take gMWD survey. Decided to drill on with MWD inc and azimuth. 

Sliding intervals: 475 - 487 m
                           516 - 529 m
"
NO 15/9-F-5,Could not open PS-21 slips due to connection time-out on auxillary SBC computer.
NO 15/9-F-5,"Drilled 17 1/2"" section from 556 m to 878 m MD (=Top Utsira). Drilling parameters : Flow 3500-4000 lpm / SPP 114-130 bar / WOB 8-10 MT / Torque 2-3 kNm / String RPM 40 / Bit RPM 105-160. ROP 30-40 m/hr, average ROP 24.8 m/ hrs. Pumped 10 m3 hi-vis sweep for every single drilled. Performed MWD survey on connections. Up weight 120 MT / down weight 112 MT.

Sliding intervals: 556 - 571 m
                           596 - 611 m
                           636 - 656 m
                           676 - 696 m
                           717 - 740 m
                           756 - 779 m
                           797 - 817 m
                           838 - 858 m
"
NO 15/9-F-5,"Drilled 17 1/2"" section from 878 m to 1101 m MD. Base Utsira 1064,5 mMD. Drilling parameters : Flow 3450-4000 lpm / SPP 115-132 bar / WOB 0-12 MT / Torque 4-10 kNm / String RPM 40 / Bit RPM 104-160. ROP 25-100 m/hr, average ROP 37.2 m/ hrs. Pumped 10 m3 hi-vis sweep for every single drilled. Performed gMWD survey on connections.  Up weight 138 MT / down weight 118 MT.

Sliding intervals: 878 - 888 m
                           918 - 928 m
                           958 - 973 m
                           999 - 1019 m
                          1039 - 1065 m
                          1079 - 1101 m
"
NO 15/9-F-5,"Drilled 17 1/2"" section from 1101 m to 1415 m MD. Top Skade 1225 mMD. Base Skade 1316 mMD.
Drilling parameters : Flow 3500-4130 lpm / SPP 106-148 bar / WOB 1-10 MT / Torque 6-13 kNm / ECD 1.01 - 1.09 SG/ String RPM 40/Bit RPM 136-160. ROP 1-100 m/hr, average ROP 26.2 m/ hrs. Pumped 10 m3 hi-vis sweep for every single drilled. Performed gMWD survey on connections.  Up weight 149 MT / down weight 123 MT.

Max ECD in Skade 1.09 SG

Survey.     Inc.        Azi.
1131.84    18.41     118.87
1164.55    21.19     116.01
1171.98    22.67     114.88
1212.44    26.61     110.18
1252.67    30.29     110.42
1293.19    29.76     111.71
1333.68    28.07     113.27"
NO 15/9-F-5,"At TD. Pumped 30 m³ Hi-vis followed by 30 m³ sea water, followed by another 30 m³ of Hi-vis, at 3500 lpm while reciprocating drill string."
NO 15/9-F-5,"Displaced out pill with sea water 1 x BU, 3500 lpm 110 bars. Reciprocating the string."
NO 15/9-F-5,"Displaced hole to 1.40 SG at 3500-4500 lpm, SPP 170-230 bars."
NO 15/9-F-5,"POOH with 17½"" BHA from 1415 m to 1123 m. Took weight of 20 MT overpull. RIH with two jnts. POOH with rotation on the string, passed obstruction with 5 MT overpull."
NO 15/9-F-5,"Continued POOH with 17½"" BHA from 1123 m to 720 m.  Tight spots at 796 m and 775 m, pulled through with 10 -15 MT overpull."
NO 15/9-F-5,"Continued POOH with 17½"" BHA from 720 m to 122 m. Tight spots at 519 m and 481 m, pulled through with 10 -15 MT overpull."
NO 15/9-F-5,"Removed PS-21 slip and installed master bushing. Held tool box take prior to handling the 17½"" BHA."
NO 15/9-F-5,Made up to TDS and displaced string to sea water.
NO 15/9-F-5,Continued POOH BHA from 122 m to 35 m.
NO 15/9-F-5,Prepared for racking back the UBHO.
NO 15/9-F-5,"Racked back the 17½"" BHA.
"
NO 15/9-F-5,"Cleaned and cleared the rig floor.
"
NO 15/9-F-5,"Held tool box talk prior to rig up 13 3/8"" casing handling equipment.
"
NO 15/9-F-5,"Rigged down the 5½"" handling equipment. Rigged up the 13 3/8"" casing handling equipment and FAC tool and function tested same. Meanwhile moved the CTS funnel from F-5 to F-15.
"
NO 15/9-F-5,"Held tool box talk prior to run in hole with 13 3/8"" casing.
"
NO 15/9-F-5,"Picked up shoe, intermediate and float collar and Baker locked same. Confirmed float OK.
"
NO 15/9-F-5,"RIH with 13 3/8"" casing from 27 m  to 819 m, filling every casing joint."
NO 15/9-F-5,"Continued RIH with 13 3/8"" casing from 819 m  to 1250 m, filling every casing joint."
NO 15/9-F-5,"Held tool box talk prior to change surface handling equipment and picking up the 18 3/4"" Well Head."
NO 15/9-F-5,"Changing to 5½"" handling equipment."
NO 15/9-F-5,"Rigged up 5½"" handling equipment.
"
NO 15/9-F-5,"Held tool box talk prior to pick up CART.
"
NO 15/9-F-5,"Picked up 18 3/4"" WH housing/CART assembly. Made up to 13 3/8"" casing. 
"
NO 15/9-F-5,"Rigged down casing tong and PS-30 13 3/8"" slips. Cleared rig floor.
"
NO 15/9-F-5,"Lowered CART below rotary, removed cap and filled up CART with sea water.
"
NO 15/9-F-5,"Held tool box talk prior to install the master bushing, and installed same.
"
NO 15/9-F-5,"RIH with 5½"" HWDP landing string as per tally, picked up 2 x HWDP and cement head and made up same. Installed Lo-torque valve and cement hose. Up/down weight 180/125 MT. Landed 18 3/4"" WH into 30"" conductor by setting down casing string weight, plus 5 MT of  landed string weight and engaged the lock ring. Performed over pull test to 25 MT. 
"
NO 15/9-F-5,"Established circulation in steps with SW through top drive to 2300 lpm 21 bars.
"
NO 15/9-F-5,"Confirmed line up and leak tested line up to 200 bars 5 min.
"
NO 15/9-F-5,"Mixed and pumped 161 m³ 1.52 sg lead at 1300 lpm / 24 bar followed by 20 m³ 1.92 sg tail slurry at 900 lpm / 34 bar. ROV observed returns only came up F-5. 
Displaced and sheared wiper plug by pumping 3000 litres SW, plug sheared at pressure/volume: 132 bar/ 1200 ltr. Continued to displace cement with seawater at 3000 l/min using mud pumps. FCP 90 bars, bumped plug and applied 160 bars to plug. Pump efficiency : 95.4 %. Bled off pressure, 1500 litres bled back to the cement unit. Disconnected cement hose after pressure had been bled off."
NO 15/9-F-5,"Reduced overpull on landing string to neutral. ROV observed CART. Released CART according to Vetco, 5 turns right hand.
"
NO 15/9-F-5,"Held tool box talk prior to lay out cement head. Removed cement hose and Lo-torque valve, broke out cement head. Dropped 2 sponge balls and flushed landing string."
NO 15/9-F-5,"POOH with landing string and racked back same. Laid out CART.
"
NO 15/9-F-5,"Installed hatch covers on wellhead and moon pool.

CONTINUED OPERATIONS ON WELL F-15 Y1
"
NO 15/9-F-5,"Cleaned and cleared rig floor of WL equipment. Held tool box meeting prior to skidding the cantiliver from F-14 to F-5. Prepared to skid rig. Started to skid rig to F-5.

Meanwhile RU to pump through KWV on F-14."
NO 15/9-F-5,"Continued skidding cantiliver from F-14 to F-5. 
Meanwhile performed line test against KWV on F-14 30/345 bar 5/10 min. Equalized and opened HMV and DHSV by pressuring up to 67 bar using baseoil and cmt unit according to F-14 initial start up procedure."
NO 15/9-F-5,Continued skidding cantiliver from F-14 to F-5. Had rig shut-down.
NO 15/9-F-5,Changed burst disk in turbine cooling system and rectified problem. Re-sat all rig systems.
NO 15/9-F-5,Continued skidding cantiliver from F-14 to F-5.
NO 15/9-F-5,Continued skidding cantiliver from F-14 to F-5. Skidded 3 m port and 2.25 m aft.
NO 15/9-F-5,Removed master bushings and installed safety guard. RU to install riser spider.
NO 15/9-F-5,Equalized and opened HMV and DHSV by pressuring up to 63 bar using baseoil and cmt unit to start up on F-14 after shut-down.
NO 15/9-F-5,Continued to install riser spider. Function tested riser spider and installed hole cover. Installed and function tested BX-elevator.
NO 15/9-F-5,"Held tool box meeting prior to lifting TBC riser joint to drill floor. Installed Vetco equipment on rig floor. Lifted riser simultaniously with crane and TDS until it was vertical. Removed slings.
"
NO 15/9-F-5,Removed protection from connector. Prepared to bring Vetco hot stabs from moonpool to rig floor to be able to function test TBC.
NO 15/9-F-5,"Flushed and function tested TBC.

Meanwhile removed cradle and trolly from HTS. Removed special tool and dressed fox hole for MU 12 1/4"" BHA."
NO 15/9-F-5,"Waited on production to bean up F-14. 

Meanwhile:
- lifted tension cylinders for F-9 to rig floor and placed them next to riser spider for easy acess when lifting them down to WH.
- pressure tested standpipe manifolds
- PU and MU drill collars from deck.
"
NO 15/9-F-5,"Waited on production to stop production on F-14 and F-12 for heavy lift. 

Meanwhile continued PU and MU drill collars from deck and pressure testing standpipe manifolds.
"
NO 15/9-F-5,Removed hatches on F-5 and F-10. Lowered tension cylinders for F-9 through rotary down to WH and retrieved actuator for F-14.
NO 15/9-F-5,"Removed tension deck hatches from F-5 and F-10. RU guide line tuggers in moonpool.

Meanwhile re-instated cradle and trolly to HTS for riser handling."
NO 15/9-F-5,"Held tool box talk with night crew. PU and ran HPDR doubles from surface to 50 m. Removed lifting sub on HPDR in riser spider and MU flange connection. Installed protection caps on flange nuts using Bandak tool. Tested flanges to 3000 psi/5 min. Installed fairings around flanges. Verified that tension ring was in place on top of the centralizer deck opening.

Meanwhile installed guide wires at template using ROV."
NO 15/9-F-5,"Continued to PU and run HPDR doubles from 50 to 103 m. Removed lifting sub on HPDR in riser spider and MU flange connection. Installed protection caps on flange nuts using Bandak tool. Tested flanges to 3000 psi/5 min. Installed fairings around flanges. 

Meanwhile leak tested kill manifold 30/345 bar for 5/10 min and choke/kill manifold 30/345 bar for 5/10 min."
NO 15/9-F-5,"Continued to MU flange connection. Installed protection caps on flange nuts using Bandak tool. Tested flanges to 3000 psi/5 min. Installed fairings around flanges. PU riser string using TDS and RD riser spider. Lowered HPDR so that Claxton tool was below rotary and installed outer ring and master bushings. PU and MU one std of 5 1/2"" DP.
"
NO 15/9-F-5,RIH with HPDR from 127 m to just over connector at 138 m. Entered guide funnel. Removed guide funnel from well head. Turned riser clockwise until hot stab was oriented in the right direction. Landed TBC on WH with 15 MT. Launched hot stab and locked connector onto WH. Applied 10 MT overpull on riser to confirm H4-MUSL connector.
NO 15/9-F-5,"Installed centralisers, tension ring and boat collison stool.

Meanwhile performed line test on kill line to F-12 to 30/200 bar for 5/10 min. Equalized and opened F-12 DHSV."
NO 15/9-F-5,Retrieved hot stab on TBC and replaced with dummy. Retrieved guide wires from template.
NO 15/9-F-5,Re-installed hatch on F-10.
NO 15/9-F-5,Attempted to install half-moon hatches on F-5 around BOP joint. Removed master bushings and retracted blocks to line up hatches without sucess.
NO 15/9-F-5,Rig shut down due to production. Meanwhile held tool box talk prior to pressuring up tension cylinders.
NO 15/9-F-5,"Waited for production operator to transfer weight from HPDR to tension cylinders.

Meanwhile carried out housekeeping on centralizer deck."
NO 15/9-F-5,Released tension on TDS and adjusted pressure on tension cylinders  to 37 bar.
NO 15/9-F-5,"Installed half-moon hatch cover on F-5. Erected 3 m scaffolding tower around Claxton tool in moonpool to be able to insert Veco 1502 Male cap.

Meanwhile pressured up to 90 bars on all 4 tension cylinders to obtain riser tension of 150 MT. Held tool box talk prior to equalizing DHSV on F-14."
NO 15/9-F-5,"Continued to erect scaffolding tower around Claxton tool in moonpool to be able to insert Veco 1502 Male cap.

Meanwhile equalized and opened DHSV by pressuring up to 88 bar using baseoil and cmt unit to start up production on F-14."
NO 15/9-F-5,Continued to erect scaffolding tower around Claxton tool in moonpool to be able to insert Veco 1502 Male cap.
NO 15/9-F-5,Continued to erect scaffolding tower around Claxton tool in moonpool to be able to insert Veco 1502 Male cap.
NO 15/9-F-5,Filled riser with 8.7 m3 SW and installed Veco 1502 Male cap.
NO 15/9-F-5,RU and performed integrity test of riser system through TDS and Claxton tool using cmt unit. Leak tested HPDR/well to 20/195 bar for 5/10 min. Ok.  Pumped 1275 ltrs at 700 lpm and bled back 1200 ltrs.
NO 15/9-F-5,"Disconnected Claxton tool. Could not RB std of 5 1/2"" DP due to PRS not working.

Meanwhile carried out maintenance on FWD iron-roughneck and prepared 12 1/4"" BHA."
NO 15/9-F-5,Re-sat AFT PRS after shut-down.
NO 15/9-F-5,"RB std of 5 1/2"" DP and removed Claxton tool from rig floor. Re-installed master bushings."
NO 15/9-F-5,"Held tool box talk prior to nipple up BOP/diverter. Moved BOP to top of HPDR and started to nipple up BOP.

Meanwhile pressure tested 5 1/2"" TIW and grey valve to 30/345 bar for 5/10 min."
NO 15/9-F-5,Held tool box talk prior to nipple up BOP and focused on tools aloft. Moved BOP to top of HPDR and started to nipple up BOP onto NT2 connector. Installed slick joint.
NO 15/9-F-5,Installed overshot and diverter. POOH and LO diverter RT. Removed diverter inserts and installed outer ring and master bushings. Cleared rig floor of excess equipment. Meanwhile flogged bolts on slick joint.
NO 15/9-F-5,Filled riser with SW using cmt unit and held tool box talk prior to MU test plug assembly. Had problem with BX-elevators.
NO 15/9-F-5,BX-elevator would not close. Changed out rental elevators for rig elevators.
NO 15/9-F-5,"Checked dies on PRS prior to PU 5 1/2"" DP. PU and MU BOP test plug assembly. RIH with BOP test plug on 5 1/2"" DP from surface to 139.4 m."
