nameWell,comments
NO 15/9-19 B,"FLOW-CHECKED; 0,50 M3 MUD BACK IN 30 MINUTES. HOLE DIDN'T STOP FLOWING. AGREED THAT HOLE MUST BE RETURNING MUD THAT WAS LOST VIA SEEPAGE."
NO 15/9-19 B,"BACKREAMED OUT FROM 3220 - 3177 M IN PREPARATION TO RUN 7"" LINER. PUMPING Ø 1650 LPM ON DRILLPIPE & 100 SPM/1400 LPM ON RISER WHILE BACKREAMING OUT AT 120 RPM."
NO 15/9-19 B,"BACKREAMED OUT FROM 3177 - 2961 M. LOST 0,75 M3 OF MUD ON 1 STAND Ø 2961 M & SAW INCREASE IN STANDPIPE PRESSURE TREND."
NO 15/9-19 B,"CIRCULATED BOTTOMS UP - LOST 0,95 M3 MUD WHILE CIRCULATING. CUTTINGS CONTINUE TO COME ACROSS SHAKERS."
NO 15/9-19 B,"BACKREAMED OUT FROM 2961 - 2500 M; SAME PARAMETERS - CONSTANTLY BOOSTING RISER VIA CHOKE LINE. CUTTINGS CONTINUE TO RETURN TO SHAKERS. Ø 2615 M HAD PRESSURE INCREASE OF 10 BAR; REAMED STAND TWICE &PRESSURE RETURNED TO NORMAL. AS OF 0600 HRS. HAD LOST TOTAL OF 3,4 M3 WHILE B/R OUT & CIRCULATING."
NO 15/9-19 B,"CONTINUED TO BACKREAM OUT FROM 2500 - 2210 M. PULLED THROUGH 9 5/8"" WINDOW Ø 2178 - 2183 M  UNTIL BIT DEPTH = 2163 M."
NO 15/9-19 B,CIRCULATED UNTIL SHAKERS CLEANED-UP -CIRC. Ø 1500 LPM DOWN DRILLSTRING & CONSTANTLY BOOSTING RISER Ø 3075 LPM. FLOWCHECKED HOLE BEORE POOH.
NO 15/9-19 B,CONTINUED TO POOH FROM 2163 - 87 M.
NO 15/9-19 B,"DERRICKMAN ACCIDENTALLY ALLOWED 15 STANDS OF 3 1/2"" DP TO BE RELEASED FROM FINGERBOARD - ACROSS DERRICK. HAD TO STOP POOH & RACK BACK THE 15 STANDS."
NO 15/9-19 B,FINISHED POOH WITH BHA - STANDING BACK ALL TUBULARS.
NO 15/9-19 B,MU NODECO CEMENT HEAD & STOOD BACK IN DERRICK.
NO 15/9-19 B,"RU TO RUN 7"" LINER; HELD SAFETY MEETING ON RIG FLOOR."
NO 15/9-19 B,"RAN 47 JTS. OF 7"" 32 PPF L-80 NEW VAM LINER  TO 571 M. FILLING LINER EVERY 5 JTS."
NO 15/9-19 B,"CONTINUED RUNNING 7"" LINER TO 1094 M; TOTAL OF 90 JTS. RAN."
NO 15/9-19 B,"MU NODECO 7"" X 9 5/8"" LINER HANGER INTO 7"" LINER STRING."
NO 15/9-19 B,"MU 1 STD. 5"" DP ONTO HANGER'S SETTING TOOL. CIRCULATED 1 LINER VOLUME."
NO 15/9-19 B,"CONTINUED TO RUN 7"" LINER - ON 5"" DP - FROM 1129 - 2849 M. DRIFTED DP TO 2 3/4"" WHILE RUNNING; FILLED PIPE EVERY 5 STDS. BROKE CIRC. Ø 2162 M - WINDOW Ø 2178 M - WITH 380 LPM Ø 31 BAR; PU WT = 95 MT & SO WT = 77 MT Ø 2162 M. LOSING MUD WHILE RUNNING 7"" LINER; TOTAL MUD LOST = 5,6 M3."
NO 15/9-19 B,"HOLE TIGHT Ø 2849 M. WHILE TRYING TO WASH DOWN LINER Ø 270 LPM, HOLE PACKED-OFF - WITH FLOAT SHOE Ø 2895 M."
NO 15/9-19 B,POOH TO 2829 M & ESTABLISHED CIRCULATION - 340 LPM Ø 38 BAR. ATTEMPTED AGAIN TO WASH LINER DOWN - HOLE PACKED-OFF AGAIN - WITH FLOAT SHOE Ø 2878 M.
NO 15/9-19 B,"WORKED DOWN LINER-WITHOUT ROTATING-WHILE TRYING TO REGAIN CIRCULATION. HOLE PACKED-OFF AGAIN.ROTATED & WORKED DOWN-SLACKING OFF WEIGHT OF ENTIRE STRING-TO 2901 M. WHILE TRYING ESTABLISH CIRCULATION HELD 35/40 BAR BELOW 7"" SHOE. MAXIMUM TORQUE UTILIZED = 24,OOO NM;PU WT=145 MT. UNABLE TO PASS 2901 M."
NO 15/9-19 B,"POOH WITH 5"" DP X 7"" LINER FROM 2901 - 1830 M. HAD TO PUMP-OUT 6 STDS. OF THE FIRST 9 STDS. OUT DUE TO SWABBING; MAXIMUM PULL = 172 MT. HAD 14 MT ADDITIONAL DRAG WHILE PULLING SHOE INTO 9 5/8"" WINDOW; FLOW-CHECKED Ø WINDOW FOR 15 MINUTES BEFORE CONTINUING TO POOH."
NO 15/9-19 B,"CONTINUED TO POOH WITH 5"" DP X 7"" LINER FROM 1830 - 1101 M."
NO 15/9-19 B,"RU WEATHERFORD TONG. LD NODECO HANGER & 7"" LINER. 25 JTS. OF LINER LD Ø REPORT TIME; 65 JTS. TO GO."
NO 15/9-19 B,"CONTINUED TO POOH / LD 7"" LINER FROM 810 M - SURFACE. TOTAL OF 90 JTS. LD. STOOD BACK SHOE TRACK - THREAD-LOCKED TOGETHER."
NO 15/9-19 B,"MU 8 1/2"" WIPER TRIP/STEERABLE BHA - TESTED MOTOR & MWD. TIH TO 1528M."
NO 15/9-19 B,"LD 27 JTS. 5"" DP - 21 FROM STRING & 6 FROM DERRICK - TO ALLOW STANDING BACK ADDITIONAL HWDP IN DERRICK. PU & STOOD BACK 19 JTS. 5"" HWDP - FOR 7"" LINER JOB."
NO 15/9-19 B,"CONTINUED TO RIH TO 2159 M - ABOVE 9 5/8"" WINDOW Ø 2178 M."
NO 15/9-19 B,S/C DRILLINE.
NO 15/9-19 B,CONTINUED TO RIH FROM 2159 - 2746M. WORKED PAST 2682M - WHERE 15 MT DRAG OCCURRED.
NO 15/9-19 B,"CONTINUED TO TIH FROM 2746 - 2894M - WASHING & REAMING WHEN NEEDED TO PASS SEVERAL SPOTS. PROBLEMS Ø: 2746M, 2768M, 2782M, 2783 - 2793M, 2846M, 2880M, 2882M - 2894M."
NO 15/9-19 B,"WHILE WASHING Ø 2894M, STARTED LOSING MUD AT SHAKERS BECAUSE OF LARGE AMOUNT OF CUTTINGS AT SURFACE. PU & REDUCE FLOW-RATE UNTIL SHAKERS CLEANED-UP. NOTE: CUTTINGS BACK FROM APPROX. 2800-2850M; SHAKERS WERE BLINDED-OVER BY FINE SOLIDS."
NO 15/9-19 B,"CONTINUED TO RIH - WORKING PAST TIGHT SPOTS Ø 2900M, 2914M, & 2921M."
NO 15/9-19 B,CONTINUED TO TIH - WASHED/REAMED FROM 2943 - 3220 M.
NO 15/9-19 B,"CIRCULATED - 1800 LPM Ø 200 BAR - UNTIL SHAKERS CLEANED-UP. BOOSTED RISER Ø 1500 LPM WHILE CIRCULATING DOWN DRILLSTRING. TOTAL MUD LOST = 16 M3 BUT EXCESSIVE AMOUNT OF CUTTINGS WERE CIRCULATED OUT DURING THE TIME PERIOD. FLOW-CHECKED; 0,72 M3 WERE GAINED BUT HOLE DID BECOME STATIC."
NO 15/9-19 B,POOH TO 3076 M. 25 MT DRAG Ø 3090 M BUT ABLE TO WIPE THROUGH ON 2ND ATTEMPT; 30 MT DRAG Ø 3076M - UNABLE TO WIPE THROUGH AFTER 3 ATTEMPTS.
NO 15/9-19 B,"HAD TO UTILIZE PUMP & TOP-DRIVE TO PUMP-OUT & BACKREAM-OUT FROM 3082 - 2827 M. HOLE STARTED SWABBING Ø 3028 M. LOST APPROX. 6,8 M3 MUD WHILE PUMPING-OUT & BACK-REAMING OUT,"
NO 15/9-19 B,"CIRCULATED BOTTOMS-UP & BOOSTED RISER IN ATTEMPT TO CLEAN HOLE/REDUCE MUD LOSSES WHILE BACKREAMING-OUT. EXCESSIVE AMOUNT OF CUTTINGS STILL COMING ACROSS SHAKERS AFTER 1 BTMS-UP. LOST 2,2 M3 MUD WHILE CIRC. - FINAL FLOW RATE PRIOR TO STOPPING CIRC. WAS 1600 LPM Ø 155 BAR."
NO 15/9-19 B,"CONTINUED TO PUMP & B/R OUT FROM 2827 - 2711 M; HOLE SWABBING UNLESS PUMP UTILIZED. LOSING MUD WHEN PUMPING & B/R OUT; LOST 4,4 M3 MUD. NOTE: HOLE GIVING MUD BACK WHEN PUMP SHUT-DOWN."
NO 15/9-19 B,POOH FROM 2711 - 2625 M; HOLE TAKING CORRECT FILL-UP WHEN PULLING STRING.
NO 15/9-19 B,CONTINUED TO POOH FROM 2625 - 2162 M. 30 MT DRAG Ø 2534 & 2492 M BUT ABLE TO WIPE THROUGH ON 2ND ATTEMPT THROUGH.
NO 15/9-19 B,"FLOWCHECKED & PUMPED SLUG - BIT INSIDE OF 9 5/8"" CSG. POOH FROM 2162M TO SURFACE TO CHANGE BIT & BHA."
NO 15/9-19 B,"FINISHED POOH WITH BHA. TOTAL MUD LOSS WHILE TOH = 2,1 M3."
NO 15/9-19 B,MU ROTARY BHA FOR WIPER TRIP. CHANGED BHA - ADDED MWD TOOL TO BHA.
NO 15/9-19 B,"TIH FROM 136 - 2100 M / ABOVE 9 5/8"" WINDOW."
NO 15/9-19 B,FUNCTIONED TESTED BOPS FROM EACH POD - WEEKLY FUNCTION TEST.
NO 15/9-19 B,SERVICED TOP DRIVE. CHANGED-OUT SAVER SUB & INSTALLED MUD SAVER SUB ON DRILLING PUP. RACKED SAME IN DERRICK.
NO 15/9-19 B,REPAIRED BOLTS ON TOP DRIVE.
NO 15/9-19 B,"CONTINUED TO RIH FROM 2100 - 3206 M / 14 M OF FILL. NOTE: TIGHT SPOTS WIPED THROUGH DURING TIH- 2740M, 2758M, 2770M, 2795M, 2850M, & 2879M. MAXIMUM WT. SLACKED-OFF = 30 MT. DID NOT CIRCULATE DURING TIH. TOTAL MUD LOSS WHILE TIH = 0,9 M3."
NO 15/9-19 B,"POOH FROM 3206 - 2172 M / ABOVE 9 5/8"" WINDOW. TIGHT SPOTS WIPED THROUGH DURING TOH: 3185M, 3053M, 2827 - 2801M, 2767M, & 2536M. MAXIMUM DRAG OVER NORMAL = 30 MT. DID NOT CIRCULATE OR ROTATE ON TOH."
NO 15/9-19 B,FLOWCHECKED WHILE CLEANING RIG FLOOR.PUMPED SLUG&POOH FROM 2172-2146M.
NO 15/9-19 B,"CONTINUED TO POOH FROM 2146M TO SURFACE.TOTAL MUD LOSS WHILE TOH=,4M3."
NO 15/9-19 B,"RU TO RUN 7"" LINER. HELD SAFETY MEETING. MU FLOAT SHOE TO FIRST JT.; MU FLOAT COLLAR Ø REPORT TIME."
NO 15/9-19 B,"CONTINUED RUNNING 7"" 32# L-80 LINER; TOTAL OF 90 JTS/1091,52M RAN."
NO 15/9-19 B,"MU NODECO 7"" X 9 5/8"" LINER HANGER INTO 7"" LINER STRING. LINER WT.= 38,6MT; PU WT. = 81,7MT; SO WT. = 77,1 MT."
NO 15/9-19 B,"MU 1 STD. 5"" DP ONTO HANGER'S SETTING TOOL. CIRCULATED 1 LINER VOLUME; 600 LPM = 24 BAR."
NO 15/9-19 B,"CONTINUED TO RUN 7"" LINER - ON 5"" DP - FROM 1131 - 2164M. DRIFTED LANDING STRING TO 2 3/4"" WHILE RUNNING; FILLED PIPE EVERY 5 STDS. BROKE CIRC. Ø 2164M - WINDOW Ø 2178M - WITH 450 LPM Ø 31 BAR. PU WT. = 100 MT & SO WT. = 77 MT Ø 2164 M. MUD LOSS WHILE RUNNING LINER INSIDE OF CSG. = 2,5 M3."
NO 15/9-19 B,REPAIRED HYDRAULIC LEAK ON UPPER RACKING ARM - BURST SEAL FOR MAIN SHUTTLE VALVE = SOURCE OF LEAK.
NO 15/9-19 B,"SLACKED-OFF ON LANDING STRING TO 2167 M; HAD SCR FAILURE FOR TDS, DRAWWORKS , & MUD PUMPS. ELECTRICIAN HAD TO TROUBLESHOOT PROBLEM: FOUND BURNED ""MAIN CHANGE-OVER SWITCH"" - REPLACED SAME."
NO 15/9-19 B,"CONTINUED RUNNING 7"" LINER FROM 2167 - 2593 M. NOTE: WILL RUN 285 M OF 5"" HWDP IN LANDING STRING."
NO 15/9-19 B,"CONTINUED RUNNING 7"" LINER FROM 2593 - 3006M. WORKED THROUGH SEVERAL TIGHT SPOTS FROM 2771 - 3006M; MAX WEIGHT SLACKED-OFF= 50 MT / MAX OVERPULL = 75 MT - ALSO USED ROTATION WHEN NEEDED/MAX TORQUE=24,4K NM."
NO 15/9-19 B,LOST POWER TO DRAWWORKS.
NO 15/9-19 B,"CONTINUED TO TIH WITH 7"" LINER FROM 3006 - 3030 M."
NO 15/9-19 B,"LOST POWER TO DRAWWORKS. DISCOVERED PROBLEM RELATED TO DRAWWORKS' MOTOR ""C""."
NO 15/9-19 B,"CONTINUED TO TIH WITH 7"" LINER FROM 3030 - 3200 M; UNABLE TO GO BELOW 3200 M."
NO 15/9-19 B,MU CMT. STAND TO DP LANDING STRING. BROKE CIRC.; NO RETURNS. PRESSURED UP TO 131 BAR AGAINST PLUGGED BALL SEAT & SET LINER HGR. - FLOAT SHOE SPACED-OUT Ø 3198M. VERIFIED HGR. SET WITH 35 MT DOWN WT. PU 25 MT & RELEASED HGR. SETTING TOOL WITH 8 RH TURNS OF ROTATION.
NO 15/9-19 B,"RU CMT. HOSE. HELD SAFETY MEETING. PUMPED 2 M3 BASE OIL, 11,2 M3 1,60 SG SPACER 500E & 5,88 M3 1,80 SG CMT. SLURRY. (NO RETURNS WHILE PUMPING PRE-FLUSH OR CMT.)."
NO 15/9-19 B,"DROPPED DART & DISPLACED CMT. WITH MUD Ø 450 LPM. SHEARED WIPER PLUG Ø 152 BAR; BUMPED PLUG OK. PRESSURED UP TO 180 BAR FOR 5 MINUTES. BLED OFF PRESSURE; FLOATS OK. RD CMT. HOSE. NOTE: DISPLACED WITH 38 M3 MUD; TOTAL MUD RETURNS = 5,5 M3."
NO 15/9-19 B,TOP OF LINER = 2097M. SLACKED-OFF 32 MT TO SET HGR. PACKER. PU & THEN ROTATED SLOWLY & SLACKED-OFF 32 MT AGAIN.
NO 15/9-19 B,"STARTED TO PU TO PULL HGR. SETTING TOOL TO TOL/2097M. WHILE TRYING TO STAND BACK CMT. STAND, STAND ""DROPPED"" ACROSS DERRICK. RECOVERED/STOOD BACK STAND."
NO 15/9-19 B,FINISHED PULLING HGR. SETTING TOOL TO 2097M - TOL. CIRC. BTMS UP & FLUSHED BOTH CHOKE & KILL LINES PRIOR TO TESTING TOL.
NO 15/9-19 B,"TESTED TOL & 7"" X 9 5/8"" CSG. TO 180 BAR FOR 15 MIN."
NO 15/9-19 B,PUMPED SLUG & POOH WITH HGR. SETTING TOOL FROM 2097 -1380 M.
NO 15/9-19 B,"CONTINUED POOH FROM 1380 - 765 M; LD 7 JTS. 5"" HWDP. HAVE LD 60 JTS. 5"" DP ON TOH - AS OF REPORT TIME."
NO 15/9-19 B,"COMPLETED POOH FROM 765 M TO SURFACE; LD TOTAL OF 135 JTS. 5"" DP ON TRIP OUT OF HOLE. LD NODECO LINER HANGER SETTING TOOL."
NO 15/9-19 B,LD NODECO CEMENT HEAD & ASSOCIATED STAND OF DP.
NO 15/9-19 B,"LD 7"" SHOETRACK - FROM FIRST ATTEMPT TO RUN LINER."
NO 15/9-19 B,"LD 8 1/2"" BHA FROM DERRICK - 2 DCS, MWD TOOL, 2 STABILIZERS & ASSOCIATED SUBS. CLEARED EXCESS HANDLING EQUIPMENT FROM RIG FLOOR."
NO 15/9-19 B,RIH WITH JET SUB BELOW BOP TEST TOOL. JETTED WELLHEAD FOR 15 MINUTES BEFORE LANDING TEST TOOL IN WELLHEAD.
NO 15/9-19 B,"TESTED BOPS ON YELLOW POD FROM RIG FLOOR PANEL-5 MIN. LOW TEST/10 MIN. HIGH TEST: UPPER ANNULAR -20/241 BAR, LOWER ANNULAR, PIPE RAMS & FAILSAFE VALVES - 20/345 BAR. FUNCTIONED BOPS ON BLUE POD FROM TOOLPUSHER'S OFFICE MINI-PANEL. SUBSEA ENGINEER CHECKED BOPS' ACOUSTIC CONTROL SYSTEM."
NO 15/9-19 B,"CONTINUED TO REPAIR DOLLY-TRACK SYSTEM ON UPPER RACKING ARM - HAD STARTED REPAIR WORK WHILE SIMULTANEOUSLY TESTING THE BOPS. ALSO WORKED ON TOP DRIVE'S ELECTRICAL CONTROL SYSTEM WHEN WORK ON UPPER RACKING ARM ALLOWED SAFE ACCESS TO TOP DRIVE."
NO 15/9-19 B,"COMPLETED REPAIR TO UPPER RACKING ARM'S DOLLY-TRACK SYSTEM."
NO 15/9-19 B,POOH WITH BOP TEST TOOL.
NO 15/9-19 B,"TESTED 2 TOP DRIVE SAFETY VALVES, KELLY HOSE, 2-5"" KELLY COCK VALVES, 1-5"" IBOP VALVE, 1-3 1/2"" KELLY COCK VALVE & 1-3 1/2"" IBOP VALVE TO 20/345 BAR."
NO 15/9-19 B,"LD 1 STAND OF 5"" HWDP - WITH DRIFT STUCK INSIDE PIPE. PU 4 3/4"" MUD MOTOR, BROKE-OUT STABILIZER & LD MOTOR + STABILIZER."
NO 15/9-19 B,"MU 6"" BIT & ASSOCIATED ROTARY BHA TO DRILL-OUT 7"" LINER SHOETRACK."
NO 15/9-19 B,"RIH WITH 6"" BIT ON 3 1/2"" X 5"" TAPERED DRILLSTRING TO 3153 M. PU 15JTS 3 1/2"" DP WHILE RIH. DRIFTED 3 1/2""-2"" AND 5""-2 3/4"" ON THE WAY IN. LOCATED AND WORKED PAST TOP OF LINER AT 2093M. HAD TO ROTATE BIT SLOWLY TO ENTER. RAN IN TO 3153 M."
NO 15/9-19 B,"WASHED DOWN TO AND TAGGED WIPER PLUG AT 3167M. DRILLED SHOE TRACK AND FIRM CEMENT TO 3195M, 60-80RPM, 800LPM/100BAR. 10900-16300NM TORQUE. HAD INDICATIONS OF FLOAT COLLAR AT 3181M. CUT MW FROM 1.52 TO 1.40SG WHILE DRILLING AND CIRCULATING."
NO 15/9-19 B,REAMED AND CLEANED OUT RAT HOLE TO 3201M. INCREASED PUMP RATE IN STEPS TO 1300LPM. BOOSTED RISER 1340LPM.
NO 15/9-19 B,"COMPLETED CLEANING-OUT 8 1/2"" RATHOLE FROM 3201 - 3220M / TD. INCREASED FLOW RATE ON HOLE TO 1400 LPM Ø 238 BAR; BOOSTED RISER WITH 1360 LPM."
NO 15/9-19 B,CIRCULATED & CONDITIONED MUD.
NO 15/9-19 B,"FLOWCHECKED, PUMPED SLUG & POOH."
NO 15/9-19 B,"MU 6"" PDC BIT & 4 3/4"" MOTOR. MOTOR TESTED OK. PU MWD."
NO 15/9-19 B,INSTALLED PROBE INTO MWD. HAD TO TROUBLESHOOT PROBLEM WITH MWD.
NO 15/9-19 B,"COMPLETED MU 6"" STEERABLE BHA. RIH ON 3 1/2"" DP TO 1236 M."
NO 15/9-19 B,CONTINUED TO RIH TO 1370 M.
NO 15/9-19 B,"PU 72 JTS. OF ADDITIONAL 3 1/2"" DP WHILE TRIPPING-IN-HOLE WITH 6"" BIT- TO 2073 M."
NO 15/9-19 B,"MU 5"" X 3 1/2"" X/OVER WITH CIRCULATION SUB ABOVE X/OVER: CONTINUED TO RIH ON 5"" DP. Ø REPORT TIME BIT DEPTH = 2400 M. HAD TO ROTATE STRING SLOWLY IN ORDER TO TRIP BIT THROUGH TOP OF LINER Ø 2097M."
NO 15/9-19 B,"CONTINUED RIH WITH 5"" DP TO 2650M."
NO 15/9-19 B,"OBSERVED WELL ON TRIP TANK, NO LOSSES OBSERVED."
NO 15/9-19 B,CONTINUED RIH TO 3173M.
NO 15/9-19 B,PRECAUTIONARY WASHED FROM 3173M TO 3220M.
NO 15/9-19 B,DRILLED FROM 3220M TO 3317M IN ROTATING MODE.
NO 15/9-19 B,"TOOK MULTIPLE SURVEYS AT 3264 AND 3294M. OBTAINED INCOMPLETE SIGNALS. ALTERNATED RECEIVING FILTERS, SIGNALS STILL OUT OF SPEC. CALCULATED GOOD RESULTS FROM MULTIPLE SURVEYS AND OBTAINED GOOD SURVEYS."
NO 15/9-19 B,CONTINUED DRILLING FROM 3317M TO 3325M.
NO 15/9-19 B,CONTINUED DRILLING IN ROTATION MODE FROM 3325M TO 3348M.
NO 15/9-19 B,"OBTAINED SURVEY AT 3321M. ATTEMPTED TO GET CONTINOUS TOOLFACE READING NO SUCCESS DUE TO MWD SIGNAL DECODING PROBLEM AT SURFACE. CHARGED RIG PUMP PULSATION DAMPERS TO 900 PSI, DID NOT GET IMPROVEMENT ON MWD SURFACE READOUT. CONTINUING TROUBLE SHOOT MWD DECODING."
NO 15/9-19 B,CONTINUED TROUBLE SHOOT MWD DECODING.
NO 15/9-19 B,"CONTINUED DRILLING FROM 3348M TO 3360M. ATTEMPTED TO DRILL IN ORIENTED MODE, NO SUCCESS DUE TO WEIGHT STACKED PROBLEM AND SUBSEQUENTLY MOTOR STALLING WHEN BIT HIT FORMATION."
NO 15/9-19 B,"BACKREAMED TO INTO 7"" LINER SHOE."
NO 15/9-19 B,"CIRCULATED BTM'S UP INSIDE LINER SHOE."
NO 15/9-19 B,PULLED OUT OF HOLE WITH WET PIPE.
NO 15/9-19 B,REPAIRED HOSE ON MUD BUCKET.
NO 15/9-19 B,"CONTINUED POOH TO TOP OF 7"" LINER."
NO 15/9-19 B,"CIRCULATED BTM'S UP. FLOW CHECKED AND PUMPED SLUG."
NO 15/9-19 B,CONTINUED POOH TO SURFACE.
NO 15/9-19 B,INSTALLED BLIND SUB AND CHANGED PROBE IN MWD. CHANGED BIT AND DUMPED MWD MEMORY.
NO 15/9-19 B,CHECKED SCRIBE LINE. CLEANED MPR ON MWD ASSEMBLY. RESET PROBE IN ACCORDANCE TO SCRIBE LINE. LOADED MWD MEMORY.
NO 15/9-19 B,"RIH TO 754M, BROKE CIRC AND TESTED MWD PULSES, OK. CONTINUED RIH WITH 3 1/2"" DP."
NO 15/9-19 B,"CONTINUED RIH WITH 6"" DRILLING BHA TO 7"" LINER SHOE."
NO 15/9-19 B,S/C DRILL LINE.
NO 15/9-19 B,CONTINUED RIH. PRECAUTIONARY WASH FROM 3227M TO 3360M.
NO 15/9-19 B,"DRILLED IN ORIENTED MODE FROM 3360 - 3403M. ROTATED FROM 3403 - 3405M ATTEMPTED TO ORIENT DRILLING FROM 3405M, NO SUCCES DUE TO WEIGHT STACK UP IN STRING. NO DIFFERIENTAL PRESSURE ON BIT."
NO 15/9-19 B,OBTAINED 92 TON OVER PULL 3 TIMES WHEN ATTEMPTING TO PULL OFF BOTTOM AFTER ORIENTING. ESTABLISHED ROTATION AT NEUTRAL POINT. BACKREAMED AND REAMED F/3405 TO 3396M WITH MAX 2000 NM EXCESSIVE TORQUE.
NO 15/9-19 B,TOOK SURVEY AT 3398M. HAD 61 T OVER PULL AFTER SURVEY. BACKREAMED FROM 3398 TO 3365M.
NO 15/9-19 B,"PULLED WITH WET PIPE FROM 3365M TO INSIDE LINER SHOE AT 3140M. HOLE IN GOOD CONDITION. TRICONE BIT REVOLUTIONS 180K, ON BTM 74K."
NO 15/9-19 B,"PUMPED 10 MIN, FLOW CHECKED, WELL STATIC. PUMPED SLUG."
NO 15/9-19 B,POOH TO SURFACE. CHECKED SCRIBE LINE AND RACKED BACK MWD TOOL.
NO 15/9-19 B,"CONTINUED CHECKING THE SCRIBE LINE, DOWNLOADED MWD MEMORY. BROKE BIT."
NO 15/9-19 B,"CHANGED OUT NAVIDRILL, TESTED MOTOR. MADE UP NEW BIT."
NO 15/9-19 B,"MADE UP BHA AND RIH ON 3 1/2"" DP AND 5"" DP TO 3225M. FILLED STRING EACH 20 STANDS AND TESTED MWD ON TRIP IN."
NO 15/9-19 B,PRECAUTIONARY WASHED AND ROTATED FROM 3225M TO 3405M.
NO 15/9-19 B,DRILLED IN ROTATION MODE FROM 3405M TO 3432M.
NO 15/9-19 B,CONTINUED DRILLING IN ROTATION MODE FROM 3432M TO 3471M
NO 15/9-19 B,DRILLED FROM 3471M TO 3511M. REAMED EVERY STAND ONCE BEFORE CONNECTION
NO 15/9-19 B,BACKREAMED FROM 3511M TO LINER SHOE. CIRCULATED 10 MIN. FLOW CHECKED
NO 15/9-19 B,"PUMPED SLUG AND POOH TO 2550M. HELD PIT DRILL, 3 MIN RESPONSE TIME."
NO 15/9-19 B,FUNCTION TESTED BOP USING YELLOW POD.
NO 15/9-19 B,"CONTINUED POOH, RESLUGGED WHEN AT 3 1/2"" DP."
NO 15/9-19 B,CONTINUED POOH TO SURFACE.
NO 15/9-19 B,DUMPED MEMORY IN MWD.
NO 15/9-19 B,CHANGED OUT NAVIDRILL AND LAID DOWN STRING STABILIZER. MADE UP SLICK NAVIDRILL AND MADE UP RR PDC BIT. CHECKED SCRIBE LINE.TESTED NAVIDRILL
NO 15/9-19 B,RIH WITH SLICK BHA.
NO 15/9-19 B,CONTINUED RIH TO 3456M. FILLED PIPE EVERY 20 STANDS.
NO 15/9-19 B,PRECAUTIONARY WASHED AND ROTATED FROM 3456M TO 3509M.
NO 15/9-19 B,LOGGED WITH MWD FROM 3509M TO 3511 DUE TO BHA CHANGE.
NO 15/9-19 B,DRILLED FROM 3511M TO 3575M IN ROTATIONAL MODE. REAMED EVERY STAND IN CONNECTIONS.
NO 15/9-19 B,CONTINUED DRILLING FROM 3575M TO 3588M.
