nameWell,comments
NO 15/9-F-1 A,"Drilled and oriented 8 1/2"" hole from 3128 m to 3317 m, average ROP:  17,2 m/hr.
WOB 2 - 14 tonne. 2400 l/min/ 183 - 189 bar.  160 rpm / 12 - 24 kNm. ECD 1,40 SG. 

Took SCRs at 3303 m
Maintained LCM background concentration"
NO 15/9-F-1 A,"Drilled and oriented 8 1/2"" hole from 3317 m to 3426 m, average ROP:  22 m/hr.
WOB 5 - 12 tonne. 2400 l/min/ 188 - 195 bar.  160 rpm / 14 - 25 kNm. ECD 1,42 SG. 

Maintained LCM background concentration"
NO 15/9-F-1 A,"Drilled 8 1/2"" hole from 3426 m to 3546 m, average ROP:  22 m/hr.
WOB 7 - 14 tonne. 2450 l/min/  190 - 195 bar.  160 rpm / 18 - 22 kNm. ECD 1,42 SG. 

Maintained LCM background concentration
Controlled ROP to 25 m/hr"
NO 15/9-F-1 A,Took SCR
NO 15/9-F-1 A,"Drilled 8 1/2"" hole from 3546 m to 3576 m, average ROP: 15 m/hr.
WOB 7 - 14 tonne. 2450 l/min/  190 - 195 bar.  160 rpm / 18 - 22 kNm. ECD 1,42 SG. 

Maintained LCM background concentration
Controlled ROP to 25 m/hr"
NO 15/9-F-1 A,Circulated and reciprocated string while Baker logging unit re-booted computer system
NO 15/9-F-1 A,"Drilled 8 1/2"" hole from 3576 m to TD at 3682 m, average ROP:  15,7 m/hr.
WOB 2 - 14 tonne. 2450 l/min/  195 - 199 bar.  160 rpm / 11 - 26 kNm. ECD 1,42 SG. 

TD: 3682 m MD.
Controlled ROP from 3626 - 3640 m: 15 m/hr / 3640 - 3682 m: 10 m/hr
Maintained LCM background concentration
"
NO 15/9-F-1 A,Took final survey and downlinked
NO 15/9-F-1 A,"Circulated hole clean w/ 2450 l/min/  197 - 194 bar, 140 RPM / 12 - 20 kNm, ECD 1,41 SG.

Circulated first B/U
Reciprocated string from 3682 - 3662 m
"
NO 15/9-F-1 A,Racked back one stand
NO 15/9-F-1 A,"Circulated hole clean w/ 2450 l/min/ 192 bar, 140 RPM / 21 - 20 kNm, ECD 1,40 SG, total 3 x B/U
Reciprocated string from 3662 - 3327 m.
Hold TBT for taking pressure points and re-logging
"
NO 15/9-F-1 A,"POOH 5 1/2"" stands from 3665 m to 3505 m. Limited pulling speed to 2-3 min/stand. Made up TDS."
NO 15/9-F-1 A,"Re-logged section from 3503,3 to 3491 m w/ 2000 lpm, 135 bar, 60 rpm, 12 - 17 kNm."
NO 15/9-F-1 A,RIH from 3491 m to 3544 m.
NO 15/9-F-1 A,"Made up TDS and re-logged section from 3544 to 3506 m w/ 2000 lpm, 135 bar, 60 rpm, 12 - 17 kNm."
NO 15/9-F-1 A,"RIH to 3534 m. Took weights: 188 t up, 144 t down, 157 t rot.
Performed 10 min. sticky test"
NO 15/9-F-1 A,"Established circ. with 2000 lpm. 145 bar and positioned string at bit depth 3521,1 m. Adjusted string to neutral weight and hold stationary while taking TesTrak pressure point #1 at 3493 m - bad test.
"
NO 15/9-F-1 A,"POOH to 3523 m bit depth and positioned string. Performed second attempt for pressure point #1 - good test.
"
NO 15/9-F-1 A,POOH to 3511 bit depth and positioned string. Took TesTrak pressure point #2 at 3480 m - bad test.
NO 15/9-F-1 A,"RIH to 3512 m bit depth, positioned string. Performed second attempt for pressure point #2 - bad test.
"
NO 15/9-F-1 A,"POOH to 3493 m bit depth, positioned string. Took TesTrak pressure point #3 at 3462 m - good test."
NO 15/9-F-1 A,"POOH to 3488 m bit depth, positioned string. Took TesTrak pressure point #4 at 3457 m - good test."
NO 15/9-F-1 A,"POOH to 3468 m bit depth, positioned string. Took TesTrak pressure point #5 at 3437 m - good test."
NO 15/9-F-1 A,RIH from 3468 m to 3681 m.
NO 15/9-F-1 A,Circulated at TD to confirm free circulation before droping gyro.
NO 15/9-F-1 A,"Flowchecked well for 10 min, broke connection and loaded gyro tool."
NO 15/9-F-1 A,"Pump down gyro tool w/ 500 lpm, 26 bar, 20 rpm, 15 - 17 kNm."
NO 15/9-F-1 A,Pumped 3 m3 slug and chased same.
NO 15/9-F-1 A,"POOH from 3681 m to 3667 m, slug did not work."
NO 15/9-F-1 A,Pumped 5 m3 slug and chased same.
NO 15/9-F-1 A,"POOH w/ 8 1/2""  BHA on 5 1/2""  DP from 3667 m to 3225 m . Avg. tripping speed 354 m/hr.
Restricted tripping speed and stoped when required for gyro station.
"
NO 15/9-F-1 A,"POOH, observed swabing at 3225 - 3220 m. Ran back in, volumes correct. Continued to POOH from 3225 m to 2982 m. 
Observed swabbing and overpull, trip tank increased. Wiped single, trip trank decreased to correct volume."
NO 15/9-F-1 A,"Pumped OOH from 2982 m to 2940 m, 2200 lpm, 150 bar. Observed pressure increase while pulling.
Reduced rate to 1350 lpm."
NO 15/9-F-1 A,RIH from 2940 m - 2982 m for gyro overlap.
NO 15/9-F-1 A,"POOH from 2982 m to 2580 m inside the casing shoe. Avg. tripping speed 161 m/hr. 
Pulled wet, observed backflow, two slugs in annulus and float not holding. M/U TDS on every connection.
Restricted speed due to gyro."
NO 15/9-F-1 A,"Flowchecked well for 15 min, well static."
NO 15/9-F-1 A,"POOH from 2580 m to 2499 m, pulled wet.
Observed backflow. Restricted speed due to gyro."
NO 15/9-F-1 A,Pumped slug and allowed levels to stabilise.
NO 15/9-F-1 A,"POOH from 2499 m to 1650 m. Avg. tripping speed 566 m/hr.
Restricted speed due to gyro."
NO 15/9-F-1 A,RIH from 1650 m to 1770 m. Re-surveyed as per Scientific intructions.
NO 15/9-F-1 A,POOH from 1770 m to 480 m. Avg. tripping speed 1032 m/hr.
NO 15/9-F-1 A,Took rotational checks as per Scientific instructions.
NO 15/9-F-1 A,POOH from 480 m to 238 m.
NO 15/9-F-1 A,"Flowchecked well for 10 min, well static. Removed PS21 slips."
NO 15/9-F-1 A,TBT with involved personnel for handling BHA.
NO 15/9-F-1 A,POOH from 238 m to 171 m.
NO 15/9-F-1 A,Broke double and layed out Scientific gyro toolstring.
NO 15/9-F-1 A,"Pulled out to 50 m, layed out jar and accelerator."
NO 15/9-F-1 A,"Made announcement for handling RA sources, placed barriers. Baker RPS removed sources."
NO 15/9-F-1 A,"Plugged into tools and downloaded data. Dumped SoundTrak and TesTrak, OnTrak and CoPilot."
NO 15/9-F-1 A,Cleaned and L/O BHA as per DD instructions.
NO 15/9-F-1 A,Cleaned and cleared rigfloor.
NO 15/9-F-1 A,"Moved power rollers for 3 1/2"" DP. Serviced TDS, dollies and both PRS."
NO 15/9-F-1 A,"Changed handling gear in slips and elevators from 5 1/2"" to 3 1/2""."
NO 15/9-F-1 A,"Picked up, made up and RIH with open ended 3 1/2"" cement stinger to 40 m."
NO 15/9-F-1 A,"Picked up, made up and RIH with open ended 3 1/2"" cement stinger from 40 to 317 m."
NO 15/9-F-1 A,"Installed x/o, changed elevator inserts to 5 1/2"", M/U stand and changed slip inserts to 5 1/2""."
NO 15/9-F-1 A,"RIH w/ 3 1/2"" cement stinger on 5 1/2""  DP from 317 m to 1366 m."
NO 15/9-F-1 A,Hydraulic fitting broke on auto slips. Replaced same.
NO 15/9-F-1 A,"RIH on 5 1/2""  DP from 1366 m to 2580 m . Avg. tripping speed 1214 m/hr."
NO 15/9-F-1 A,Took up and down weights. RIH in open hole from 2595 m to 3141 m. Restricted speed due to open endend DP in open hole.
NO 15/9-F-1 A,"Broke circ. with 1000 lpm, 20 bar."
NO 15/9-F-1 A,"RIH from 3141 m to 3670 m . Avg. tripping speed 529 m/hr. Restricted speed due to open ended pipe.
"
NO 15/9-F-1 A,"M/U TDS and washed in from 3670 m to bottom at 3682 m, 500 lpm, 27 bar. Tagged bottom."
NO 15/9-F-1 A,"Pulled back to 3673 m and circulated prior to cement job 2450 l/min/ 205 bar, 60 rpm. Reciprocated string."
NO 15/9-F-1 A,"Spaced out string, M/U cement assy and surface line. Tested line to 20/200 bar for 5 min."
NO 15/9-F-1 A,"Balanced cement plug #1 (3682 - 3387 m): Pumped 11,6 m3 of 1,60 SG spacer, 800 l/min/ 30 bar. Mixed and pumped 14 m3 of 1,90 SG cement slurry, 600 l/min. Displaced the cement to the rig floor with 890 l of drill water. Zeroed volume counters. Pumped 3,6 m3 of 1,60 SG spacer. Displaced the cement with 29,1 m3 (1340 strokes) of mud, 2450 l/min/ 150 - 190 bar at 60 RPM."
NO 15/9-F-1 A,Broke out surface line and L/D cement assy.
NO 15/9-F-1 A,"Pulled out of cement to 3387 m MD. Pulled dry, 2 - 3 min/ stand."
NO 15/9-F-1 A,"Circulated out excess cement and spacer 2450 l/min/ 203 bar, 80 rpm. Reciprocated string."
NO 15/9-F-1 A,M/U cement assy and installed surface line. Tested surface line to 20/200 bar for 5 min.
NO 15/9-F-1 A,"Balanced cement plug #2 (3387 m - 3092 m): Pumped 11,6 m3 of 1,60 SG spacer, 800 l/min/ 22 bar. Mixed and pumped 14 m3 of 1,90 SG cement slurry, 600 l/min. Displaced the cement to the rig floor with 890 l of drill water. Zeroed volume counters. Pumped  3,61 m3 of 1,60 SG spacer from surface lines. Displaced the cement with 25,9 m3 (1193 strokes) of mud, 2450 l/min/ 170 bar at 60 RPM."
NO 15/9-F-1 A,Broke off surface line and L/D cement assy.
NO 15/9-F-1 A,"Pulled out of cement to 3090 m MD. Pulled dry, 2 -3 min/stand."
NO 15/9-F-1 A,"Circulated out excess cement and spacer 2450 l/min/ 190 bar, 80 rpm. Reciprocated string."
NO 15/9-F-1 A,M/U cement assy and installed surface line. Tested surface line to 20/200 bar for 5 min.
NO 15/9-F-1 A,"Balanced cement plug #3 (3092 m - 2797 m): Pumped 11,6 m3 of 1,60 SG spacer, 800 l/min/ 10 - 22 bar. Mixed and pumped 14 m3 of 1,90 SG cement slurry, 600 l/min. Displaced the cement to the rig floor with 890 l of drill water. Zeroed volume counters. Pumped 3,6 m3 of 1,60 SG spacer from surface lines. Displaced the cement with 22,6 m3 (1041 strokes) of mud, 2500 l/min/ 116 - 153 bar at 20 RPM."
NO 15/9-F-1 A,Broke off surface line and L/D cement assy.
NO 15/9-F-1 A,"Pulled out of cement to 2795 m MD. Pulled dry, 2 - 3 min/stand."
NO 15/9-F-1 A,"Circulated out excess cement and spacer 2500 l/min/ 180 bar, 60 rpm. Reciprocated string."
NO 15/9-F-1 A,M/U cement assy and installed surface line. Tested surface line to 20/200 bar for 5 min.
NO 15/9-F-1 A,"Balanced cement K/O plug #4 (2797 m - 2547 m): Pumped 11,6 m3 of 1,60 SG spacer, 800 l/min/ 20 bar. Mixed and pumped 13,3 m3 of 2,0 SG cement slurry, 600 l/min. Displaced the cement to the rig floor with 890 l of drill water. Zeroed volume counters. Pumped 3,6 m3 of 1,60 SG spacer fro msurface lines. Displaced the cement with 22,2 m3 (1022 strokes) of mud, 2500 l/min/ 68 - 155 bar at 20 RPM."
NO 15/9-F-1 A,Broke off surface line and L/D cement assy.
NO 15/9-F-1 A,"Pulled out of cement. Pulled dry, 2 - 3 min/stand."
NO 15/9-F-1 A,"Pulled out of cement to 2545 m MD. Pulled dry, 2 - 3 min/stand."
NO 15/9-F-1 A,"Circulated out excess cement and spacer 2500 l/min/ 172 bar, 60 rpm."
NO 15/9-F-1 A,"POOH 2 stand, installed 2 sponge balls."
NO 15/9-F-1 A,"Circulated B/U and flushed string, 3300 l/min/ 255 bar at 120 rpm."
NO 15/9-F-1 A,"POOH w/ 3 1/2"" cement stinger on 5 1/2""  DP."
NO 15/9-F-1 A,"Changed to 3 1/2""  handling equipment."
NO 15/9-F-1 A,L/D 33 joints of 3 1/2  cement stinger.
NO 15/9-F-1 A,"Changed to 5 1/2""  handling equipment, cleanend rigfloor."
NO 15/9-F-1 A,"RIH to 1220 m with cement contaminated 5 1/2"" stands."
NO 15/9-F-1 A,"Installed two sponge balls and flushed string, circ. 1,5 x string volume."
NO 15/9-F-1 A,"POOH 5 1/2"" stands and R/B same."
NO 15/9-F-1 A,"Removed PS21 slips, installed master bushing. Cleaned and cleared rigfloor. Function tested shear ram."
NO 15/9-F-1 A,Performed Pre-job Meeting prior to run BOP test tool.
NO 15/9-F-1 A,"M/U jet sub and BOP test tool. RIH w/ test tool. Jetted BOP/wellhead area at 138 m with 1500 lpm, 15 bar. Landed BOP test tool in wellhead. Meanwhile lined up and tested line to 20/345 bar 5/5 min."
NO 15/9-F-1 A,Displaced BOP to water using cement unit.
NO 15/9-F-1 A,Tested BOP pipe rams and annular to 20 bar/ 5 min and 345 bar/ 10 min. Tested kill and choke lines to 20 bars /  5 min and 345 bar/ 10 min with water.
NO 15/9-F-1 A,Opened BOP and displaced same with OBM.
NO 15/9-F-1 A,POOH and L/D BOP test tool. R/D handling equipment and cleared rig floor.
NO 15/9-F-1 A,Performed Pre-job Meeting prior to M/U BHA.
NO 15/9-F-1 A,"P/U and M/U 12 1/4""  BHA in moduls as per Baker DD instructions"
NO 15/9-F-1 A,Plugged into tools and verfied same.
NO 15/9-F-1 A,"P/U and M/U 12 1/4""""  BHA including HWDP as per Baker DD instructions.
Changed out one HWDP, damaged box observed."
NO 15/9-F-1 A,"P/U and M/U 12 1/4"" BHA, picked up HWDP, M/U jar and accelerator. Installed totco ring on top of accelerator."
NO 15/9-F-1 A,"Removed master bushing, installed PS21 slips."
NO 15/9-F-1 A,"RIH w/ 12 1/4""  BHA on 5 1/2""  DP from 247 m to 1020 m . Avg. tripping speed 618 m/hr."
NO 15/9-F-1 A,Filled string and emptied TT
NO 15/9-F-1 A,"RIH on 5 1/2"" DP from 1020 m to 1860 m . Avg. tripping speed 840 m/hr."
NO 15/9-F-1 A,Filled string and emptied TT.
NO 15/9-F-1 A,"RIH on 5 1/2"" DP from 1860 m to 2467 m. Avg. tripping speed 810 m/hr."
NO 15/9-F-1 A,Filled string and emptied TT.
NO 15/9-F-1 A,"Closed BOP and performed choke drill with both shifts, driller, AD and lead driller."
NO 15/9-F-1 A,"RIH from 2467 m to 2507 m, M/U TDS."
NO 15/9-F-1 A,"Washed from 2507 m to 2555 m w/ 2300 l/min, 120 bar, 20 RPM, 8 kNm.
Tagged TOC at 2555 m."
NO 15/9-F-1 A,"Drilled excess cement from 2555 m to 2595 m, WOB 6 tonne. 2300 l/min/ 123 bar.  20 rpm / 12 - 18 kNm. 
Reduced MW while drilling cement from 1,32 SG to 1,28 SG."
NO 15/9-F-1 A,Downlinked set tools ribs off.
NO 15/9-F-1 A,"Drilled from 2595 m to 2604 m in steps to clean shoe area and rathole with 2300 lpm, 113 bar, 20 rpm, 10 - 16 kNm, WOB 1-3 tonne. Softer cement in the rat hole."
NO 15/9-F-1 A,"Pulled back to 2588 m, tared CoPilot, downlinked to set tools for K/O, reamed in to 2604 m."
NO 15/9-F-1 A,"Kicked off from 2604 m. Drilled from 2604 m to 2617 m, WOB 3 - 5 tonne. 2800 l/min/ 153 bar.  40 rpm / 13 - 17 kNm. Controlled ROP to 5 m/hr.
Drilled as per Baker DD instructions. 
Bending moment and NB Inc. indicating successful sidetrack at 2617 m.
Last Report on F-1 A, continue reporting on F-1 B."
